task_id,hostname,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action,cpu_model
2,-,468076,NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES,SRR10070130,NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR10070130),COMPLETED,0,-,quay.io/nf-core/ubuntu:20.04,2,21600000,-,12884901888,1,1738756453613,1738756453655,1738756455360,1747,11,-,98.0,0.0,0,0,0,0,141800,878,227,17,208896,4096,0,0,/users/grad/kathleen/ichnos-gpgnode-15/work/ae/e28bdc0549544314135599fdcc3b20,-,-,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz
8,-,468062,NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES,SRR10070149,NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR10070149),COMPLETED,0,-,quay.io/nf-core/ubuntu:20.04,2,21600000,-,12884901888,1,1738756453581,1738756453650,1738756455414,1833,11,-,126.3,0.0,0,0,0,0,141801,879,227,17,0,4096,0,0,/users/grad/kathleen/ichnos-gpgnode-15/work/8c/e3b567b6e6a912b9d44f1fea10bb15,-,-,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz
9,-,468070,NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES,SRR10070150,NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR10070150),COMPLETED,0,-,quay.io/nf-core/ubuntu:20.04,2,21600000,-,12884901888,1,1738756453600,1738756453653,1738756455391,1791,10,-,128.0,0.0,0,0,0,0,141801,879,227,17,0,4096,0,0,/users/grad/kathleen/ichnos-gpgnode-15/work/e7/ae7afc63dd120b4e036dce1a5abe8a,-,-,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz
10,-,468090,NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES,SRR10070151,NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR10070151),COMPLETED,0,-,quay.io/nf-core/ubuntu:20.04,2,21600000,-,12884901888,1,1738756453640,1738756453658,1738756455449,1809,12,-,124.7,0.0,0,0,0,0,141801,879,227,17,0,4096,0,0,/users/grad/kathleen/ichnos-gpgnode-15/work/6a/58527c064dc5433ed23690186700db,-,-,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz
1,-,468083,NFCORE_AMPLISEQ:AMPLISEQ:FORMAT_TAXONOMY,-,NFCORE_AMPLISEQ:AMPLISEQ:FORMAT_TAXONOMY,COMPLETED,0,-,docker.io/biocontainers/biocontainers:v1.2.0_cv1,2,21600000,-,12884901888,1,1738756453627,1738756453656,1738756455991,2364,605,-,53.6,0.0,6238208,16896000,6238208,16896000,5940929,32562674,320,1019,0,32583680,24,0,/users/grad/kathleen/ichnos-gpgnode-15/work/62/92037f36b8140c2208f6e74627b3ab,-,-,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz
11,-,468514,NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES,SRR10102392,NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR10102392),COMPLETED,0,-,quay.io/nf-core/ubuntu:20.04,2,21600000,-,12884901888,1,1738756455406,1738756455416,1738756457448,2042,10,-,126.3,0.0,0,0,0,0,141801,879,227,17,0,4096,0,0,/users/grad/kathleen/ichnos-gpgnode-15/work/f2/6d19d3bc776228ea3360dba16f3ce1,-,-,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz
6,-,468440,NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES,SRR10070134,NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR10070134),COMPLETED,0,-,quay.io/nf-core/ubuntu:20.04,2,21600000,-,12884901888,1,1738756455378,1738756455392,1738756457455,2077,11,-,121.5,0.0,0,0,0,0,141802,879,227,17,0,4096,0,0,/users/grad/kathleen/ichnos-gpgnode-15/work/6c/b45ed807623b077ee0e1937eb9d5b0,-,-,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz
12,-,468570,NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES,SRR10102393,NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR10102393),COMPLETED,0,-,quay.io/nf-core/ubuntu:20.04,2,21600000,-,12884901888,1,1738756455431,1738756455450,1738756457475,2044,11,-,123.1,0.0,0,0,0,0,141800,879,227,17,0,4096,0,0,/users/grad/kathleen/ichnos-gpgnode-15/work/61/c20ea096c96bbb5011d6b941c350e9,-,-,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz
5,-,468618,NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES,SRR10070133,NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR10070133),COMPLETED,0,-,quay.io/nf-core/ubuntu:20.04,2,21600000,-,12884901888,1,1738756455467,1738756455549,1738756457541,2074,10,-,94.1,0.0,0,0,0,0,141801,878,227,17,0,4096,0,0,/users/grad/kathleen/ichnos-gpgnode-15/work/7e/1db89d7437f96ac5a6896ae841e3e8,-,-,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz
13,-,468648,NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES,SRR10102394,NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR10102394),COMPLETED,0,-,quay.io/nf-core/ubuntu:20.04,2,21600000,-,12884901888,1,1738756456009,1738756456090,1738756457802,1793,10,-,143.3,0.0,0,0,0,0,141802,879,227,17,0,4096,0,0,/users/grad/kathleen/ichnos-gpgnode-15/work/ec/1074da923adfe1be244b5d39972fb7,-,-,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz
