task;hash;inputs;inputSize;outputs;outputSize;usedBy
NFCORE_RNASEQ:PREPARE_GENOME:SALMON_INDEX (genome.transcripts.fa);4445906d159ed09e93932eb7182d743d;2;3437932337;2;17677490166;6
NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (SRR16578808);de49e3b4f11e979c95b409a4bc1f7551;2;1598003785;2;1555;0
NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (SRR16578807);a19c54321aa28d8df00328bb5fe958f9;2;2011059688;2;1555;0
NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (SRR16578809);2879b038592a1f06a4a3800f21f038c3;2;2385336770;2;1555;0
NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (SRR16578810);219cb720f994e1261cfa15839d0bc601;2;2321798226;2;1555;0
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN_IGENOMES (SRR16578808);316354ebe2f8b1374bc665a9a3941d3f;4;35535143134;7;4920334997;1
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN_IGENOMES (SRR16578807);0d733cc836c863b2fb36744a2df735e0;4;35948199037;7;6151133992;3
NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (SRR16578811);d8ff8dcc00fc029e06f13144394fa49a;2;2466682078;2;1555;0
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN_IGENOMES (SRR16578809);65d63d376c969d64bb4e0193571683b5;4;36322476119;7;7338923028;2
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN_IGENOMES (SRR16578810);595b3658185526c451689c304a46be71;4;36258937575;7;7144751638;1
NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (SRR16578812);25f459cfa3d45f66b43688e8d943930b;2;2749589170;2;1555;0
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN_IGENOMES (SRR16578811);d58cc066c507974188198c75adc5b91d;4;36403821427;7;7535682195;2
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (SRR16578808);c85023cc6282bbf0128b508498afa535;2;5430600433;2;1190799470;4
NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:SALMON_QUANT (SRR16578808);479ae774872df7e6fc72287afe3eed7a;4;3759428106;3;11546064;2
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (SRR16578807);2123e5e51692b9cbda1a7c187b5826cf;2;6007381877;2;1476505446;5
NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:SALMON_QUANT (SRR16578807);6ecb985452923ffebf03c0664dc48c2d;4;4413023201;3;11564468;2
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN_IGENOMES (SRR16578812);5a3321ecc077a96d0d4401cba132ed9d;4;36686728519;7;8444297893;2
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (SRR16578809);016eb2a1a267d5a5140f6c68c9891582;2;6561233882;2;1747837643;5
NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:SALMON_QUANT (SRR16578809);7d56b32b9cfaca83bd62db1f668480c8;4;5046675221;3;11581950;2
NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (SRR16578808);b3bcba47f4068c09a73d471dacdae653;5;20113772823;4;11487091;3
NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (SRR16578807);0b61cde2e77a7adc115f4178e28ac12e;5;20526828726;4;11512202;3
NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (SRR16578809);d908774e94e362f178da7fcdac2d84e6;5;20901105808;4;11525486;3
NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (SRR16578810);ed82de1b8839569ede9a75d214fde78e;5;20837567264;4;11525919;3
NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (SRR16578811);d2c7d3045f2bd690365912b4ee5ba96a;5;20982451116;4;11533076;3
NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (SRR16578812);99f570ed602a60504bf78b9086cddd19;5;21265358208;4;11540898;3
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (SRR16578808);9b30d4946d53b6130290fdc086f28394;1;1190799377;2;2163470;3
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (SRR16578807);e6fc6ab8f84e1fb80017aa148d3c48ff;1;1476505353;2;2300854;3
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (SRR16578810);2bb46ca8e60fdbf9ebc2c61f8febec6d;2;6469045459;2;1709892686;5
NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:SALMON_QUANT (SRR16578810);963202e1061318604be1e55ef121d732;4;4944844853;3;11581453;2
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (SRR16578811);0a8cb6359ef7260a68b858a04621d548;2;6660217846;2;1808716531;4
NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:SALMON_QUANT (SRR16578811);d281607fa7af732ae5249c3bc3c4c2d7;4;5144408147;3;11588843;2
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (SRR16578809);4686ef9fc1592c9f124c695b2acb3627;1;1747837550;2;2403734;3
NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES (SRR16578808);a7ed0f52e3973ca50d177bf7e2ef3107;3;4338089073;3;1266570669;18
NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES (SRR16578807);02c3487bcb4f2a31c5bbcbbc9d258ec6;3;4623795049;3;1571636947;18
NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:CUSTOM_TX2GENE (null);596b7bbd62de47e7d52d6019354b8bfd;7;907387850;2;7775247;2
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (SRR16578810);1557caf937f7377ff4a9705b00740360;1;1709892593;2;2388262;3
NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES (SRR16578809);03492aa22fb8173f54261743f1c86c5b;3;4895127246;3;1862972084;11
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (SRR16578811);493584ab13fdbdf07c8cad38d2cfed32;1;1808716438;2;2435134;3
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (SRR16578812);f28f3abf60434cbf0bcaca9ada35267f;2;7078402496;2;2000667188;4
NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:SALMON_QUANT (SRR16578812);1dd711a49d3742985a7cfc5665d4bfad;4;5634707584;3;11594384;1
NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:TXIMETA_TXIMPORT;eb1c5abe57de88f477018fbb6626ff91;7;76884755;9;55341576;3
NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES (SRR16578810);3c25b974bb0922eebcaa3fb1bf361840;3;4857182289;3;1821274407;11
NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES (SRR16578811);88ad54abd765481a370c45b31b50a66c;3;4956006134;3;1926322405;12
NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:CUSTOM_TX2GENE (null);1756c8b538be9d487859bd97754b1b6f;7;907727271;2;7775242;3
NFCORE_RNASEQ:RNASEQ:SAMTOOLS_SORT_QUALIMAP (SRR16578808);59fa947a27fc001c03eeffcb6a3dfb86;2;4413855803;2;2016994150;1
NFCORE_RNASEQ:RNASEQ:DUPRADAR (SRR16578808);aa07e6078e8a30e36af7bcf541cabc46;2;2104845083;9;5625702;1
NFCORE_RNASEQ:RNASEQ:STRINGTIE_STRINGTIE (SRR16578808);37cda687f380a2f1c1763b4728221674;2;2104845083;5;316701021;0
NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX (SRR16578808);f6822d5e3baf56b7ecbc166accb6bae8;1;1266566821;2;2180437;3
NFCORE_RNASEQ:RNASEQ:BEDTOOLS_GENOMECOV_REV (SRR16578808);acd2bf2238df504ea28bff23bdb0c91a;1;1266566821;2;183485223;1
NFCORE_RNASEQ:RNASEQ:BEDTOOLS_GENOMECOV_FW (SRR16578808);f73c68d59d463c6432bab8d6431a1215;1;1266566821;2;182987333;1
NFCORE_RNASEQ:RNASEQ:SUBREAD_FEATURECOUNTS (SRR16578808);3037999a4ae8360fea932d78623a8d97;2;2104845083;3;27341470;0
NFCORE_RNASEQ:RNASEQ:DESEQ2_QC_PSEUDO;4a44d93d5b419bc18d376727c6ef295a;3;3762522;9;1147389;1
NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SE_GENE_UNIFIED (all_samples);74a1437ed2e4349cb8adf1a37ff72a1a;7;26974971;3;6755834;0
NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SE_TRANSCRIPT_UNIFIED (all_samples);424457c870444cd7faf08e1695c83c16;5;43918135;3;10747663;0
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (SRR16578812);9da6d116a54a6b01634b145723922f55;1;2000667095;2;2479646;3
NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX (SRR16578807);ba21ea3734e88ff5665bde51585accbb;1;1571633084;2;2321213;3
NFCORE_RNASEQ:RNASEQ:STRINGTIE_STRINGTIE (SRR16578807);3ae54d4b0ff70206957be74585323d10;2;2409911346;5;317916953;0
NFCORE_RNASEQ:RNASEQ:DUPRADAR (SRR16578807);03ec9008873a13191e7d5b5e562917c7;2;2409911346;9;5745374;1
NFCORE_RNASEQ:RNASEQ:SAMTOOLS_SORT_QUALIMAP (SRR16578807);6e346f17325b37bb3afa23841b3b75f8;2;4718922066;2;2528552416;1
NFCORE_RNASEQ:RNASEQ:BEDTOOLS_GENOMECOV_FW (SRR16578807);a9c3b9a14df1d437bbb353894d75f826;1;1571633084;2;214838023;0
NFCORE_RNASEQ:RNASEQ:BEDTOOLS_GENOMECOV_REV (SRR16578807);138ad302cf8ae1c9675cbf1eefa3df7f;1;1571633084;2;215617048;0
NFCORE_RNASEQ:RNASEQ:SUBREAD_FEATURECOUNTS (SRR16578807);7401d1de8fdae796f57a3df1ece285bc;2;2409911346;3;27341478;1
NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:TXIMETA_TXIMPORT;18b975b155965f36e99a3b6fb391a5ed;7;77224176;9;55420347;1
NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_READDISTRIBUTION (SRR16578808);bb12bc2de8491dd0d648577bf07e0792;2;1292258602;2;1202;1
NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_READDUPLICATION (SRR16578808);e0a739609f47f452a8c14fd5887c0780;1;1266566821;5;38246;1
NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_JUNCTIONANNOTATION (SRR16578808);2c17ca08384796842d285e81b933422b;2;1292258602;8;51798725;1
NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_INNERDISTANCE (SRR16578808);45ed16c0d8851403ca34c6df052cde95;2;1292258602;6;53688099;1
NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_INFEREXPERIMENT (SRR16578808);f7409aef10ebbb6f7d5b351f70eb6fbf;2;1292258602;2;256;1
NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_JUNCTIONSATURATION (SRR16578808);2b74527e8a335cc6add4c4356f7b1c20;2;1292258602;3;9418;1
NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_BAMSTAT (SRR16578808);ce078f6507ecf3ab1a6c0e86d7b1848c;1;1266566821;2;907;1
NFCORE_RNASEQ:RNASEQ:DUPRADAR (SRR16578809);6f0a614aff0a778b503dc0793da9b8a5;2;2701246532;9;5824406;1
NFCORE_RNASEQ:RNASEQ:SAMTOOLS_SORT_QUALIMAP (SRR16578809);6abe8370f4f5f60e3c1f029b12696e05;2;5010257252;2;3016142271;0
NFCORE_RNASEQ:RNASEQ:STRINGTIE_STRINGTIE (SRR16578809);4d94faa377a8406f14188b7de7adb0f0;2;2701246532;5;319524241;0
NFCORE_RNASEQ:RNASEQ:BEDTOOLS_GENOMECOV_REV (SRR16578809);4b41509d2b43cb459244bb2c39dc625e;1;1862968270;2;239869786;1
NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX (SRR16578809);e97e556d3f4bd1e44eaefe02b4dab412;1;1862968270;2;2425677;3
NFCORE_RNASEQ:RNASEQ:SUBREAD_FEATURECOUNTS (SRR16578809);86b2c5668728533049680a8d8770c31f;2;2701246532;3;27341478;0
NFCORE_RNASEQ:RNASEQ:BEDTOOLS_GENOMECOV_FW (SRR16578809);0a498225486a32f15eab20a1f261a53b;1;1862968270;2;239198311;0
NFCORE_RNASEQ:RNASEQ:QUALIMAP_RNASEQ (SRR16578808);b29eedb7974f3bb6c530c1ec79914680;2;2855272345;2;495079;1
NFCORE_RNASEQ:RNASEQ:MULTIQC_CUSTOM_BIOTYPE (SRR16578808);9bb315581f784b6c7514695c2477f977;2;27341455;3;1279;1
NFCORE_RNASEQ:RNASEQ:BEDGRAPH_BEDCLIP_BEDGRAPHTOBIGWIG_FORWARD:UCSC_BEDCLIP (SRR16578808);316c2470d41646096e4bce6529bf21f6;2;182987568;2;182987359;0
NFCORE_RNASEQ:RNASEQ:BEDGRAPH_BEDCLIP_BEDGRAPHTOBIGWIG_REVERSE:UCSC_BEDCLIP (SRR16578808);7323cd979f5d873390634ae795698d45;2;183485457;2;183485248;0
NFCORE_RNASEQ:RNASEQ:DUPRADAR (SRR16578810);cae0e35f192389a0f16bfaf3d94fce0e;2;2659548775;9;5816717;1
NFCORE_RNASEQ:RNASEQ:STRINGTIE_STRINGTIE (SRR16578810);90a8c37a24b263dbcc451148a49e8fd5;2;2659548775;5;319237083;0
NFCORE_RNASEQ:RNASEQ:SAMTOOLS_SORT_QUALIMAP (SRR16578810);44cadd0274fcf3bbb25be4f970376157;2;4968559495;2;2935991469;1
NFCORE_RNASEQ:RNASEQ:BEDTOOLS_GENOMECOV_FW (SRR16578810);2772a1dc81bd6fcadb32e822707ba27e;1;1821270513;2;236093341;0
NFCORE_RNASEQ:RNASEQ:BEDTOOLS_GENOMECOV_REV (SRR16578810);871e0c8c0ae95cb3dea8c050baabbebc;1;1821270513;2;236570826;1
NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX (SRR16578810);1aabba3b1ba977455ca95598ae470961;1;1821270513;2;2410253;3
NFCORE_RNASEQ:RNASEQ:SUBREAD_FEATURECOUNTS (SRR16578810);5039ed4ce97f26a19e6d0a32eb36cc14;2;2659548775;3;27341478;1
NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES (SRR16578812);66527981c14d53edb1db41e924097ca4;3;5147956791;3;2132167369;18
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (SRR16578808);ccc931b1a737647dff36d22648c89f47;2;1192962753;2;641;0
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SRR16578808);594286f398e248f8521a1d526e1a3812;3;4340251735;2;274847;0
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SRR16578807);8b187173884e34bff3eb409d4e511fe3;3;4626095095;2;277320;0
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (SRR16578807);ffc44593d6959d7a03275d0acd703ada;2;1478806113;2;644;0
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SRR16578809);fc9af48f6c25592b43680494d6122ace;3;4897530172;2;279474;0
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (SRR16578808);ac6a91aa1753f4ea827a1834598c39ef;2;1192962753;2;658;0
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (SRR16578809);5b414b769034b9bffb6c6198f97cffb3;2;1750241190;2;644;0
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (SRR16578807);a3d5b9547289fd7da6bd0b3994173d85;2;1478806113;2;661;0
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (SRR16578809);843d7cd9b1c6764d72a35d3ad9cf479b;2;1750241190;2;663;0
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (SRR16578810);cfd05e7d947929c895b66cb06cfd665e;2;1712280761;2;663;0
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (SRR16578811);cab5b3f205822cdc3806edfd46316e90;2;1811151478;2;665;0
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (SRR16578810);21e108d648da8b29196fa9822c9635da;2;1712280761;2;644;0
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (SRR16578811);afb8c640f613608e399ae36287c954fa;2;1811151478;2;645;0
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SRR16578810);a1da6502f6878d48b3fb1e43c2208083;3;4859569743;2;279250;0
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SRR16578811);ea647c99cee13f8a9d2ec2904445245b;3;4958440460;2;279899;0
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (SRR16578812);9718e497c060ec8641f114917eedd4e9;2;2003146647;2;665;0
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SRR16578812);ec6d1c53388f1d293327ce920b2c6e2e;3;5150435629;2;281354;0
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (SRR16578812);9ffeac7d0bc554fbe34c3680df6b168f;2;2003146647;2;645;0
NFCORE_RNASEQ:RNASEQ:DUPRADAR (SRR16578811);d471cfcf17360a5215041b1daaa1e06a;2;2764596774;9;5878435;1
NFCORE_RNASEQ:RNASEQ:SAMTOOLS_SORT_QUALIMAP (SRR16578811);cb167fbd449a959d3fcbe41f2d43755f;2;5073607494;2;3105845213;1
NFCORE_RNASEQ:RNASEQ:STRINGTIE_STRINGTIE (SRR16578811);eaee937361c35caa44aa3f51d5fe63ad;2;2764596774;5;319593816;0
NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX (SRR16578811);43154597c46f32ba85acdf533b59b3a7;1;1926318512;2;2458613;3
NFCORE_RNASEQ:RNASEQ:BEDTOOLS_GENOMECOV_REV (SRR16578811);764cd7b57139ed5c126fbb803e365297;1;1926318512;2;245893424;1
NFCORE_RNASEQ:RNASEQ:BEDTOOLS_GENOMECOV_FW (SRR16578811);12cf3491c91b5099989d70a028dd437f;1;1926318512;2;245201847;1
NFCORE_RNASEQ:RNASEQ:SUBREAD_FEATURECOUNTS (SRR16578811);1a9da9f9dfb85256e09dee722da007b3;2;2764596774;3;27341479;1
NFCORE_RNASEQ:RNASEQ:MULTIQC_CUSTOM_BIOTYPE (SRR16578807);e7c1b864523fb462b2faa46e8d0d297b;2;27341460;3;1285;1
NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_BAMSTAT (SRR16578807);87b1a49dbf5c3f77dd5b1f26286bf2a7;1;1571633084;2;908;1
NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_INFEREXPERIMENT (SRR16578807);969f05761f7d5f775a60684c62a66e21;2;1597324865;2;256;1
