name;hash;path;type;size
NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR16578808);3cf843505526a8f582617fe3d919aa87;/workspace/inputs/SRR16578808_1.fastq.gz;f;830376123
NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR16578808);3cf843505526a8f582617fe3d919aa87;/workspace/inputs/SRR16578808_2.fastq.gz;f;886904934
NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR16578807);d82ab651ce1811e75d89162aa8febc5e;/workspace/inputs/SRR16578807_2.fastq.gz;f;1113459518
NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR16578807);d82ab651ce1811e75d89162aa8febc5e;/workspace/inputs/SRR16578807_1.fastq.gz;f;1046994366
NFCORE_RNASEQ:PREPARE_GENOME:CUSTOM_GETCHROMSIZES (genome.fa);40a9a46f423dc150e90bb2da054cc43e;/workspace/inputs/ref/genome.fa;f;3147288982
NFCORE_RNASEQ:PREPARE_GENOME:GTF_FILTER (genome.fa);a181ce816a7488dd15910008bc54dbf1;/workspace/inputs/ref/genes.gtf;f;916094160
NFCORE_RNASEQ:PREPARE_GENOME:GTF_FILTER (genome.fa);a181ce816a7488dd15910008bc54dbf1;/workspace/inputs/ref/genome.fa;f;3147288982
NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR16578809);cc0e43da50872917b60df1f5922db31c;/workspace/inputs/SRR16578809_1.fastq.gz;f;1244627423
NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR16578809);cc0e43da50872917b60df1f5922db31c;/workspace/inputs/SRR16578809_2.fastq.gz;f;1320966363
NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR16578810);9baa6e74a558bf21d6a291c50a825db7;/workspace/inputs/SRR16578810_2.fastq.gz;f;1288576582
NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR16578810);9baa6e74a558bf21d6a291c50a825db7;/workspace/inputs/SRR16578810_1.fastq.gz;f;1206937952
NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR16578811);44149b070bf597ce5d242e7705d520b1;/workspace/inputs/SRR16578811_1.fastq.gz;f;1285654101
NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR16578811);44149b070bf597ce5d242e7705d520b1;/workspace/inputs/SRR16578811_2.fastq.gz;f;1368209088
NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR16578812);5c9afd38c9aed0c2dfad62a1948a8f2e;/workspace/inputs/SRR16578812_1.fastq.gz;f;1429185280
NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR16578812);5c9afd38c9aed0c2dfad62a1948a8f2e;/workspace/inputs/SRR16578812_2.fastq.gz;f;1525904066
NFCORE_RNASEQ:PREPARE_GENOME:MAKE_TRANSCRIPTS_FASTA (rsem/genome.fa);8a13063f46a2bd6834cc97032cbedf7c;/workspace/work/a1/81ce816a7488dd15910008bc54dbf1/genes.filtered.gtf;f;838278262
NFCORE_RNASEQ:PREPARE_GENOME:MAKE_TRANSCRIPTS_FASTA (rsem/genome.fa);8a13063f46a2bd6834cc97032cbedf7c;/workspace/inputs/ref/genome.fa;f;3147288982
NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR16578808);1dc3c0bb3740289e42be830143ca75da;/workspace/inputs/SRR16578808_1.fastq.gz;f;830376123
NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR16578808);1dc3c0bb3740289e42be830143ca75da;/workspace/inputs/SRR16578808_2.fastq.gz;f;886904934
NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (SRR16578808);02208a236cac36c56f7c7971b3b281a9;/workspace/inputs/SRR16578808_1.fastq.gz;f;830376123
NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (SRR16578808);02208a236cac36c56f7c7971b3b281a9;/workspace/inputs/SRR16578808_2.fastq.gz;f;886904934
