start_ms,end_ms,duration_ms,start_time,end_time
1770824905000,1770825104000,199000,2026-02-11 15:48:25,2026-02-11 15:51:44
1770825866000,1770825869000,3000,2026-02-11 16:04:26,2026-02-11 16:04:29
1770826207000,1770826264000,57000,2026-02-11 16:10:07,2026-02-11 16:11:04
1770829122000,1770829125000,3000,2026-02-11 16:58:42,2026-02-11 16:58:45
1770829192000,1770829195000,3000,2026-02-11 16:59:52,2026-02-11 16:59:55
1770829241000,1770829245000,4000,2026-02-11 17:00:41,2026-02-11 17:00:45
1770829413000,1770829421000,8000,2026-02-11 17:03:33,2026-02-11 17:03:41
1770829495000,1770829500000,5000,2026-02-11 17:04:55,2026-02-11 17:05:00
1770829667000,1770829695000,28000,2026-02-11 17:07:47,2026-02-11 17:08:15
1770829710000,1770829716000,6000,2026-02-11 17:08:30,2026-02-11 17:08:36
1770829758000,1770829761000,3000,2026-02-11 17:09:18,2026-02-11 17:09:21
1770829762000,1770829766000,4000,2026-02-11 17:09:22,2026-02-11 17:09:26
1770829787000,1770829790000,3000,2026-02-11 17:09:47,2026-02-11 17:09:50
1770829932000,1770829935000,3000,2026-02-11 17:12:12,2026-02-11 17:12:15
1770829984000,1770829990000,6000,2026-02-11 17:13:04,2026-02-11 17:13:10
1770830053000,1770830100000,47000,2026-02-11 17:14:13,2026-02-11 17:15:00
1770830109000,1770830118000,9000,2026-02-11 17:15:09,2026-02-11 17:15:18
1770830149000,1770830159000,10000,2026-02-11 17:15:49,2026-02-11 17:15:59
1770830175000,1770830181000,6000,2026-02-11 17:16:15,2026-02-11 17:16:21
1770830228000,1770830235000,7000,2026-02-11 17:17:08,2026-02-11 17:17:15
1770830262000,1770830267000,5000,2026-02-11 17:17:42,2026-02-11 17:17:47
1770830288000,1770830291000,3000,2026-02-11 17:18:08,2026-02-11 17:18:11
1770830431000,1770830436000,5000,2026-02-11 17:20:31,2026-02-11 17:20:36
1770830520000,1770830525000,5000,2026-02-11 17:22:00,2026-02-11 17:22:05
1770830552000,1770830555000,3000,2026-02-11 17:22:32,2026-02-11 17:22:35
1770830564000,1770830572000,8000,2026-02-11 17:22:44,2026-02-11 17:22:52
1770830590000,1770830595000,5000,2026-02-11 17:23:10,2026-02-11 17:23:15
1770830626000,1770830664000,38000,2026-02-11 17:23:46,2026-02-11 17:24:24
1770830704000,1770831749000,1045000,2026-02-11 17:25:04,2026-02-11 17:42:29
1770831847000,1770831855000,8000,2026-02-11 17:44:07,2026-02-11 17:44:15
1770831881000,1770833000000,1119000,2026-02-11 17:44:41,2026-02-11 18:03:20
1770833076000,1770833097000,21000,2026-02-11 18:04:36,2026-02-11 18:04:57
1770837440000,1770837609000,169000,2026-02-11 19:17:20,2026-02-11 19:20:09
