start_ms,end_ms,duration_ms,start_time,end_time
1770824905000,1770825448000,543000,2026-02-11 15:48:25,2026-02-11 15:57:28
1770825466000,1770825472000,6000,2026-02-11 15:57:46,2026-02-11 15:57:52
1770825487000,1770825733000,246000,2026-02-11 15:58:07,2026-02-11 16:02:13
1770825783000,1770826264000,481000,2026-02-11 16:03:03,2026-02-11 16:11:04
1770828147000,1770828153000,6000,2026-02-11 16:42:27,2026-02-11 16:42:33
1770829390000,1770829396000,6000,2026-02-11 17:03:10,2026-02-11 17:03:16
1770829494000,1770829502000,8000,2026-02-11 17:04:54,2026-02-11 17:05:02
1770829801000,1770829805000,4000,2026-02-11 17:10:01,2026-02-11 17:10:05
1770830012000,1770830015000,3000,2026-02-11 17:13:32,2026-02-11 17:13:35
1770830015000,1770830020000,5000,2026-02-11 17:13:35,2026-02-11 17:13:40
1770830033000,1770830036000,3000,2026-02-11 17:13:53,2026-02-11 17:13:56
1770830179000,1770830185000,6000,2026-02-11 17:16:19,2026-02-11 17:16:25
1770830198000,1770830231000,33000,2026-02-11 17:16:38,2026-02-11 17:17:11
1770830347000,1770830350000,3000,2026-02-11 17:19:07,2026-02-11 17:19:10
1770830350000,1770830355000,5000,2026-02-11 17:19:10,2026-02-11 17:19:15
1770830383000,1770830390000,7000,2026-02-11 17:19:43,2026-02-11 17:19:50
1770830659000,1770831749000,1090000,2026-02-11 17:24:19,2026-02-11 17:42:29
1770831749000,1770831754000,5000,2026-02-11 17:42:29,2026-02-11 17:42:34
1770831783000,1770831789000,6000,2026-02-11 17:43:03,2026-02-11 17:43:09
1770831866000,1770837445000,5579000,2026-02-11 17:44:26,2026-02-11 19:17:25
1770837528000,1770837609000,81000,2026-02-11 19:18:48,2026-02-11 19:20:09
