task_id,hash,native_id,process,name,status,exit,cpus,memory,submit,start,complete,duration,realtime,%cpu,peak_rss,peak_vmem,hostname,cpu_model
9,eb/216058,nf-eb216058336f1543888fc4313068da3d-133b8,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (K562_REP2),COMPLETED,0,16,25769803776,1781010416767,1781010417000,1781011197000,780233,775000,63.5,681836544,689070080,ip-172-31-1-173,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
17,88/bdab7a,nf-88bdab7a63fb9b57f94302921156f6c5-491d9,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (GM12878_REP1),COMPLETED,0,16,25769803776,1781010667544,1781010668000,1781011282000,614456,604000,68.3,682622976,689000448,ip-172-31-12-170,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
20,03/b6e69a,nf-03b6e69a36acd3e5181cd828f4ae43ad-c6c79,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (K562_REP1),COMPLETED,0,16,25769803776,1781010968755,1781010969000,1781011746000,777245,771000,138.3,3729141760,29981728768,ip-172-31-1-173,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
10,74/1a2998,nf-741a2998130121b66fc178968e1ec9cb-df156,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (MCF7_REP1),COMPLETED,0,16,25769803776,1781010872220,1781010872000,1781011803000,930780,925000,55.9,681050112,689352704,ip-172-31-1-173,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
22,e8/f23c1c,nf-e8f23c1c1d9e6576b2c7e8ae00c52527-26f72,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (K562_REP2),COMPLETED,0,16,25769803776,1781011207220,1781011207000,1781012085000,877780,869000,150.7,4660477952,30265724928,ip-172-31-1-173,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
24,dc/c93556,nf-dcc93556da0ae6bc8d74c72c44aaffa1-e75df,NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT,NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (GM12878_REP1),COMPLETED,0,32,45097156608,1781011319224,1781011320000,1781012366000,1046776,1038000,638.5,19717263360,23993622528,ip-172-31-1-173,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
21,91/b880c2,nf-91b880c2c089c7d308ce685228d1b3c1-5c889,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (K562_REP1),COMPLETED,0,8,17179869184,1781010968928,1781010969000,1781012426000,1457072,1447003,102.8,87060480,637792256,ip-172-31-12-170,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
28,c1/217524,nf-c1217524e9e4cffca2a3c42916a090cf-21f3a,NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:QUANT_TXIMPORT_SUMMARIZEDEXPERIMENT:CUSTOM_TX2GENE,NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:QUANT_TXIMPORT_SUMMARIZEDEXPERIMENT:CUSTOM_TX2GENE (null),COMPLETED,0,1,6442450944,1781012376636,1781012377000,1781012435000,58364,47000,95.8,47185920,58073088,ip-172-31-1-173,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
26,fc/f4b3ca,nf-fcf4b3ca8ee385dc32d6256f549d1693-ec9d1,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (MCF7_REP1),COMPLETED,0,16,25769803776,1781011811420,1781011812000,1781012506000,694580,687000,170.9,5034651648,30265724928,ip-172-31-1-173,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
18,d1/5f9cf7,nf-d15f9cf70a88d0764324a37b8be20f04-e5b67,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (GM12878_REP2),COMPLETED,0,16,25769803776,1781010828954,1781010829000,1781012656000,1827046,1822000,25.0,681050112,689000448,ip-172-31-12-170,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
23,5a/2d8a27,nf-5a2d8a2715c7a458823fce6bf0033b0f-9f861,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (K562_REP2),COMPLETED,0,8,17179869184,1781011207206,1781011207000,1781012774000,1566794,1558230,115.7,79740928,637792256,ip-172-31-1-173,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
29,6a/e04a6d,nf-6ae04a6d9a2e4c8d3f31e1049df77214-2dab1,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (K562_REP1),COMPLETED,0,16,25769803776,1781012431029,1781012431000,1781013347000,915971,907000,46.2,680263680,688087040,ip-172-31-1-173,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
27,4c/165216,nf-4c1652160ae392fd45b26d707a6c3824-4e848,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (MCF7_REP1),COMPLETED,0,8,17179869184,1781011829295,1781011829000,1781013463000,1633705,1627173,110.4,96038912,637792256,ip-172-31-1-173,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
25,f6/095f0b,nf-f6095f0bfb76d1f2870f3a490a7cd95b-bebda,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (GM12878_REP1),COMPLETED,0,48,90194313216,1781011287043,1781011287000,1781013560000,2272957,2267694,741.4,50004983808,56449667072,ip-172-31-12-170,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
15,ad/4be6ca,nf-ad4be6ca27af6ffde1035479a6f6c939-9307a,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (MCF7_REP2),COMPLETED,0,16,25769803776,1781012783492,1781012784000,1781013806000,1022508,1014000,51.4,681050112,689352704,ip-172-31-1-173,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
31,17/bf717f,nf-17bf717f44b309338309b03dd5052a4a-057e6,NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT,NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (GM12878_REP2),COMPLETED,0,32,45097156608,1781012671586,1781012672000,1781013813000,1141414,1136000,595.6,19697561600,24220712960,ip-172-31-12-170,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
37,e3/a23385,nf-e3a2338583290080eb6534694c5667cf-5ab86,NFCORE_RNASEQ:RNASEQ:QUANTIFY_BAM_SALMON:SALMON_QUANT,NFCORE_RNASEQ:RNASEQ:QUANTIFY_BAM_SALMON:SALMON_QUANT (GM12878_REP1),COMPLETED,0,32,45097156608,1781013570427,1781013815000,1781014391000,820573,571000,482.9,6443528192,8794148864,ip-172-31-12-170,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
34,63/a92e05,nf-63a92e05205f99d71ff4769d1b2610a9-142af,NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT,NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (K562_REP1),COMPLETED,0,32,45097156608,1781013368582,1781013564000,1781014429000,1060418,859000,701.8,19681353728,23962165248,ip-172-31-12-170,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
40,8d/55717b,nf-8d55717b4f3d20062d91ba5f98876ea7-7da58,NFCORE_RNASEQ:RNASEQ:QUANTIFY_BAM_SALMON:QUANT_TXIMPORT_SUMMARIZEDEXPERIMENT:CUSTOM_TX2GENE,NFCORE_RNASEQ:RNASEQ:QUANTIFY_BAM_SALMON:QUANT_TXIMPORT_SUMMARIZEDEXPERIMENT:CUSTOM_TX2GENE (null),COMPLETED,0,1,6442450944,1781014431870,1781014432000,1781014485000,53130,47000,94.9,63700992,73805824,ip-172-31-12-170,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
32,4f/83cf6e,nf-4f83cf6e6170da4ec54059fbb0aaa5fc-4a7f0,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (K562_REP2),COMPLETED,0,16,25769803776,1781012827882,1781013350000,1781014575000,1747118,1217000,43.6,681050112,689004544,ip-172-31-1-173,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
35,6a/3b5260,nf-6a3b52606f33a7078458e94507836782-5bfda,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (MCF7_REP1),COMPLETED,0,16,25769803776,1781013469610,1781013564000,1781014723000,1253390,1153000,45.3,681050112,689364992,ip-172-31-12-170,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
30,55/e021ac,nf-55e021ac710e3812b4e7fc365d3a0ac6-d7cf5,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (GM12878_REP2),COMPLETED,0,48,90194313216,1781012671566,1781012672000,1781014883000,2211434,2203142,834.1,50005319680,56449527808,ip-172-31-1-173,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
38,93/b42dbf,nf-93b42dbf253105cdee17c71157a50cda-596b6,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (MCF7_REP2),COMPLETED,0,16,25769803776,1781014411886,1781014412000,1781015307000,895114,883000,134.1,2015899648,30132404224,ip-172-31-1-173,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
39,78/ec191f,nf-78ec191fde7a5834ca5e30dd379669c2-cbf28,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (MCF7_REP2),COMPLETED,0,8,17179869184,1781013830406,1781013831000,1781015326000,1495594,1488653,122.3,82403328,577282048,ip-172-31-1-173,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
41,44/ef1a24,nf-44ef1a24b40f8840c663b89db5d6ae4d-dd510,NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT,NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (K562_REP2),COMPLETED,0,32,45097156608,1781014592363,1781014593000,1781015612000,1019637,1013000,758.5,19743506432,24004108288,ip-172-31-12-170,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
46,5b/e08a3a,nf-5be08a3a887238a2b5fc789411713aa6-4ee27,NFCORE_RNASEQ:RNASEQ:QUANTIFY_BAM_SALMON:SALMON_QUANT,NFCORE_RNASEQ:RNASEQ:QUANTIFY_BAM_SALMON:SALMON_QUANT (GM12878_REP2),COMPLETED,0,32,45097156608,1781014929924,1781015614000,1781016039000,1109076,420000,587.5,2550214656,4021858304,ip-172-31-12-170,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
44,b6/978e93,nf-b6978e936c6868519245c3eef42cb55e-4a8cd,NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT,NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (MCF7_REP1),COMPLETED,0,32,45097156608,1781014734872,1781015310000,1781016047000,1312128,731000,798.5,19593314304,23658078208,ip-172-31-1-173,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
47,d6/786220,nf-d67862208c1163c010a104a29b38f26e-89cec,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (MCF7_REP2),COMPLETED,0,16,25769803776,1781015332582,1781015333000,1781016108000,775418,769000,68.9,681836544,689442816,ip-172-31-12-170,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
36,57/14d2b0,nf-5714d2b0973ee7af43e330e5bfab708a-0a82c,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (GM12878_REP1),COMPLETED,0,32,45097156608,1781013810462,1781014394000,1781016565000,2754538,2163954,74.3,29714558976,35329724416,ip-172-31-12-170,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
33,4b/327708,nf-4b327708b71accd57aee05c2b9aa1c28-3ceda,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (K562_REP1),COMPLETED,0,48,90194313216,1781013570396,1781014886000,1781016620000,3049604,1723350,977.5,49996406784,56445009920,ip-172-31-1-173,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
50,9b/8e71e5,nf-9b8e71e5124ac06e79b171f5f8b63ed8-40d7d,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (GM12878_REP1),COMPLETED,0,16,25769803776,1781016583057,1781016583000,1781016914000,330943,302832,25.9,37748736,1341345792,ip-172-31-1-173,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
16,da/fe0b84,nf-dafe0b840db5f09bb115d05a0ec8f6e6-51906,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (H1_REP1),COMPLETED,0,16,25769803776,1781016048810,1781016051000,1781016920000,871190,859000,56.8,681836544,689360896,ip-172-31-1-173,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
54,fe/727cee,nf-fe727cee25421da17db150b835ce696a-32e6c,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (GM12878_REP1),COMPLETED,0,1,6442450944,1781016944923,1781016945000,1781016951000,6077,440,13.6,3145728,4866048,ip-172-31-1-173,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
53,4b/f6f1c1,nf-4bf6f1c15d973a0b0dfcdbe3cf96bd25-8c5fb,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (GM12878_REP1),COMPLETED,0,1,6442450944,1781016923568,1781016924000,1781016988000,64432,53739,139.2,6291456,230793216,ip-172-31-1-173,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
55,4e/79351c,nf-4e79351c4fc04ebff1e1634516a8a7d5-4d309,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (GM12878_REP1),COMPLETED,0,1,6442450944,1781016962528,1781016963000,1781017186000,223472,216614,131.5,7077888,232312832,ip-172-31-1-173,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
52,0a/ee724c,nf-0aee724ca38366b1122fa1fc2b00d87c-1b037,NFCORE_RNASEQ:RNASEQ:QUANTIFY_BAM_SALMON:SALMON_QUANT,NFCORE_RNASEQ:RNASEQ:QUANTIFY_BAM_SALMON:SALMON_QUANT (K562_REP1),COMPLETED,0,32,45097156608,1781016629636,1781016917000,1781017287000,657364,364000,698.7,4374872064,6068662272,ip-172-31-1-173,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
49,3e/7a3d42,nf-3e7a3d425a99a63e2d5d5ccabdf22373-32b56,NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT,NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (MCF7_REP2),COMPLETED,0,32,45097156608,1781016111742,1781016623000,1781017349000,1237258,719000,859.7,19634630656,23616135168,ip-172-31-1-173,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
