task_id,hostname,hash,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action,cpu_model
155,hu-worker-c40,a3/735314,nf-a37353144fe1f13c03e9cade0cd21409-b9207,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,H3K4me1_LAPC4_R1881_REP3_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H3K4me1_LAPC4_R1881_REP3_T1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1763525245358,1763525321000,1763525414000,168642,91000,-,102.6,0.4,1096704000,4981264384,1096871936,5044183040,1027183151,1743658,1972420,5502,0,2310144,5,2,/input/data/work/a3/7353144fe1f13c03e9cade0cd21409,true,-,Intel Xeon Silver 4314
151,hu-worker-c40,8b/76ba7e,nf-8b76ba7e37d0327b1a9a85283f0b1d3e-cd255,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,H3K4me1_LAPC4_Daro_REP2_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H3K4me1_LAPC4_Daro_REP2_T1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1763525245254,1763525321000,1763525419000,173746,97000,-,103.0,0.4,1060732928,4939202560,1060732928,4939206656,1122065409,1744304,2157733,5482,0,2338816,5,10,/input/data/work/8b/76ba7e37d0327b1a9a85283f0b1d3e,true,-,Intel Xeon Silver 4314
152,hu-worker-c45,2b/8ca765,nf-2b8ca76508f2bebc0db3c5cadf1361e2-8ecd9,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,H3K4me1_LAPC4_Daro_REP3_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H3K4me1_LAPC4_Daro_REP3_T1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1763525245303,1763525322000,1763525419000,173697,95000,-,103.2,0.4,1037000704,4696698880,1037000704,4764180480,1103728611,1745652,2121924,5484,0,2256896,9,2,/input/data/work/2b/8ca76508f2bebc0db3c5cadf1361e2,true,-,Intel Xeon Silver 4314
157,hu-worker-c44,f2/99e0fd,nf-f299e0fd4eddbb6a3c79812b24086bde-d4e84,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,Med1_VCAP_Control_REP2_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (Med1_VCAP_Control_REP2_T1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1763525245410,1763525322000,1763525417000,171590,94000,-,102.9,0.4,1039736832,4764860416,1039736832,4766232576,1126382713,1741653,2166169,5493,0,2191360,5,2,/input/data/work/f2/99e0fd4eddbb6a3c79812b24086bde,true,-,Intel Xeon Silver 4314
161,hu-worker-c44,19/714b3e,nf-19714b3e4adcc77736d14eccef1235e4-78b15,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,Med1_VCAP_Daro_REP3_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (Med1_VCAP_Daro_REP3_T1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1763525245526,1763525333000,1763525423000,177474,89000,-,102.8,0.4,1039114240,4696698880,1039384576,4763811840,1066162398,1748512,2048549,5489,0,2269184,5,2,/input/data/work/19/714b3e4adcc77736d14eccef1235e4,true,-,Intel Xeon Silver 4314
163,hu-worker-c45,55/28f527,nf-5528f527c1bce6dd8e90d0efd0353042-d9a37,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,Med1_VCAP_R1881_REP2_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (Med1_VCAP_R1881_REP2_T1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1763525245583,1763525333000,1763525422000,176417,88000,-,103.4,0.4,1040748544,4764860416,1040748544,4766167040,1030135535,1742406,1978186,5499,0,2277376,5,2,/input/data/work/55/28f527c1bce6dd8e90d0efd0353042,true,-,Intel Xeon Silver 4314
150,hu-worker-c40,ff/189644,nf-ff18964464442ca2b3eb1139a142aab7-6b793,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,H3K4me1_LAPC4_Daro_REP1_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H3K4me1_LAPC4_Daro_REP1_T1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1763525245223,1763525311000,1763525422000,176777,110000,-,102.7,0.4,1039065088,4696698880,1039065088,4763811840,1258302566,1739141,2423825,5470,0,2449408,5,2,/input/data/work/ff/18964464442ca2b3eb1139a142aab7,true,-,Intel Xeon Silver 4314
159,hu-worker-c45,f3/808fec,nf-f3808fec38aa67bc2ca30cbab2a89372-931d2,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,Med1_VCAP_Daro_REP1_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (Med1_VCAP_Daro_REP1_T1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1763525245465,1763525332000,1763525426000,180535,92000,-,102.6,0.4,1041297408,4764860416,1041297408,4766158848,1071481518,1738147,2058941,5472,0,2355200,5,2,/input/data/work/f3/808fec38aa67bc2ca30cbab2a89372,true,-,Intel Xeon Silver 4314
164,hu-worker-c44,b8/43eb1c,nf-b843eb1c4bcd4be1e6daadb722c9b029-bfc88,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,Med1_VCAP_R1881_REP3_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (Med1_VCAP_R1881_REP3_T1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1763525245614,1763525332000,1763525424000,178386,91000,-,102.0,0.4,1040154624,4764860416,1041485824,4766232576,1086926222,1742534,2089106,5499,0,2224128,5,2,/input/data/work/b8/43eb1c4bcd4be1e6daadb722c9b029,true,-,Intel Xeon Silver 4314
153,hu-worker-c44,9e/db51c5,nf-9edb51c5326e8f2add8486e3f21795eb-5a92a,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,H3K4me1_LAPC4_R1881_REP1_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H3K4me1_LAPC4_R1881_REP1_T1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1763525245280,1763525321000,1763525434000,188720,112000,-,102.6,0.4,1080066048,4977070080,1080066048,5044183040,1301455620,1745481,2508111,5507,0,2297856,5,2,/input/data/work/9e/db51c5326e8f2add8486e3f21795eb,true,-,Intel Xeon Silver 4314
162,hu-worker-c42,a6/39c036,nf-a639c0366b80f55c5893d081a0116091-0ba68,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,Med1_VCAP_R1881_REP1_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (Med1_VCAP_R1881_REP1_T1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1763525245553,1763525333000,1763525432000,186447,98000,-,102.9,0.4,1039192064,4833021952,1039462400,4900134912,1176336754,1755847,2263734,5523,0,2359296,5,2,/input/data/work/a6/39c0366b80f55c5893d081a0116091,true,-,Intel Xeon Silver 4314
154,hu-worker-c42,84/420dcf,nf-84420dcf0e3ec3bd2330d34bbe6cd53f-6400c,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,H3K4me1_LAPC4_R1881_REP2_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H3K4me1_LAPC4_R1881_REP2_T1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1763525245335,1763525322000,1763525440000,194665,117000,-,101.6,0.4,1042890752,4766957568,1042890752,4766961664,1328497787,1740694,2560932,5492,0,2478080,5,2,/input/data/work/84/420dcf0e3ec3bd2330d34bbe6cd53f,true,-,Intel Xeon Silver 4314
