task_id,hash,native_id,process,name,status,exit,cpus,memory,submit,start,complete,duration,realtime,%cpu,peak_rss,peak_vmem,hostname,cpu_model
1,d8/8a7303,nf-d88a7303a1afc5e6f9b27d180526f2ba-43cd2,NFCORE_NANOSEQ:NANOSEQ:INPUT_CHECK:SAMPLESHEET_CHECK,NFCORE_NANOSEQ:NANOSEQ:INPUT_CHECK:SAMPLESHEET_CHECK (samplesheet_full.csv),COMPLETED,0,1,6442450944,1780897775472,1780897776000,1780897783000,7528,1000,3.1,2359296,23154688,ip-172-31-1-173,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
4,e7/2fdadf,nf-e72fdadfead924b7996e021a618d3d54-3db78,NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:GET_CHROM_SIZES,NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:GET_CHROM_SIZES (genome.fa),COMPLETED,0,32,45097156608,1780897869790,1780897870000,1780897915000,45210,40000,27.7,4718592,12431360,ip-172-31-1-173,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
5,90/515884,nf-905158849e3998f5727d8dae80162ce2-6b676,NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:SAMTOOLS_FAIDX,NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:SAMTOOLS_FAIDX (genome.fa),COMPLETED,0,1,6442450944,1780897869817,1780897870000,1780897915000,45183,40000,29.0,4718592,12554240,ip-172-31-12-170,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
17,8b/1ebe75,nf-8b1ebe75d56e29de586dcff998d24e2e-a3c53,NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:SAMTOOLS_FAIDX,NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:SAMTOOLS_FAIDX (genome.fa),COMPLETED,0,1,6442450944,1780897869892,1780897870000,1780897915000,45108,20000,56.2,4718592,12554240,ip-172-31-1-173,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
18,9f/bed593,nf-9fbed5932e82e5bfbf13cc9d7a2ab2d7-94fc3,NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:SAMTOOLS_FAIDX,NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:SAMTOOLS_FAIDX (genome.fa),COMPLETED,0,1,6442450944,1780897869916,1780897870000,1780897915000,45084,40000,29.0,4718592,12554240,ip-172-31-12-170,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
9,fa/56348e,nf-fa56348e416fecb87ba8956201e01133-26b39,NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:SAMTOOLS_FAIDX,NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:SAMTOOLS_FAIDX (genome.fa),COMPLETED,0,1,6442450944,1780897869836,1780897870000,1780897915000,45164,19000,58.5,4718592,12554240,ip-172-31-1-173,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
16,90/f677bc,nf-90f677bcbccd2216b61aa1a3502de287-0883d,NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:SAMTOOLS_FAIDX,NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:SAMTOOLS_FAIDX (genome.fa),COMPLETED,0,1,6442450944,1780897869869,1780897870000,1780897915000,45131,40000,29.1,4718592,12554240,ip-172-31-12-170,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
8,49/597827,nf-495978272358c9205e4a991f07b1a8be-d7543,NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:SAMTOOLS_FAIDX,NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:SAMTOOLS_FAIDX (genome.fa),COMPLETED,0,1,6442450944,1780897869607,1780897870000,1780897915000,45393,17000,64.4,4718592,12554240,ip-172-31-1-173,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
11,ab/398ced,nf-ab398ced891139f2a9363106415b6a0e-34ffa,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC (A549_R3),COMPLETED,0,32,45097156608,1780897911260,1780897917000,1780897985000,73740,60000,100.1,2735104000,11969990656,ip-172-31-1-173,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
6,fd/32deb4,nf-fd32deb45836ffa87e89a33a5e67c33b-1df90,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC (A549_R2),COMPLETED,0,32,45097156608,1780897829674,1780897830000,1780898013000,183326,161000,82.6,2987515904,11833667584,ip-172-31-12-170,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
3,47/e7d964,nf-47e7d964d2591640770af4cdbae66462-84f57,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC (A549_R1),COMPLETED,0,32,45097156608,1780897828752,1780897829000,1780898041000,212248,206000,63.9,5265498112,11837710336,ip-172-31-12-170,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
15,49/715a57,nf-49715a578b620accd66333998f5c5c6f-5987a,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC (K562_R2),COMPLETED,0,32,45097156608,1780897926333,1780898015000,1780898052000,125667,31000,108.4,1577525248,11838439424,ip-172-31-12-170,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
10,c5/b3d1b7,nf-c5b3d1b77a50e8963247b971cd51256a-7f89b,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT (A549_R3),COMPLETED,0,16,25769803776,1780897911280,1780897911000,1780898034000,122720,118000,103.6,1046073344,34556129280,ip-172-31-1-173,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
12,ea/489796,nf-ea48979623e6621d41828f84ff1a2ffd-b6350,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT (K562_R1),COMPLETED,0,16,25769803776,1780897921263,1780897921000,1780898070000,148737,144000,106.0,2410340352,73855057920,ip-172-31-12-170,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
13,a4/886b6a,nf-a4886b6a9719ad4b487d70302b74b5fe-dfe10,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC (K562_R1),COMPLETED,0,32,45097156608,1780897921246,1780897987000,1780898086000,164754,92000,86.6,5277495296,12112605184,ip-172-31-1-173,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
14,8f/e827b7,nf-8fe827b7a6b75049db02aad78cfce997-cf224,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT (K562_R2),COMPLETED,0,16,25769803776,1780897926349,1780898036000,1780898101000,174651,60000,119.1,1856131072,63639670784,ip-172-31-1-173,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
7,65/76b0de,nf-6576b0dee01443103b8c85ca28f0018d-658d3,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT (A549_R2),COMPLETED,0,16,25769803776,1780897829653,1780897830000,1780898129000,299347,294000,80.4,2493595648,73843699712,ip-172-31-1-173,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
2,2f/54a205,nf-2f54a20520f167670746a6365e437cc1-fddc5,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT (A549_R1),COMPLETED,0,16,25769803776,1780897828733,1780897829000,1780898139000,310267,305000,82.0,1203384320,34679336960,ip-172-31-1-173,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
19,2f/14c750,nf-2f14c750ab3c9827d91177f1a253f057-4959b,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC (K562_R3),COMPLETED,0,32,45097156608,1780897953375,1780898045000,1780898165000,211625,114000,103.5,3306082304,11838193664,ip-172-31-12-170,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
21,8b/9bd4c1,nf-8b9bd4c18c725427fdfd62b9be53e5f4-e075e,NFCORE_NANOSEQ:NANOSEQ:ALIGN_MINIMAP2:MINIMAP2_INDEX,NFCORE_NANOSEQ:NANOSEQ:ALIGN_MINIMAP2:MINIMAP2_INDEX (genome.fa),COMPLETED,0,48,51539607552,1780897935313,1780898103000,1780898269000,333687,75000,266.5,19357986816,26237341696,ip-172-31-1-173,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
20,cb/83a07e,nf-cb83a07ea5cf3ae5dde09b978e0bb42f-edeff,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT (K562_R3),COMPLETED,0,16,25769803776,1780897953399,1780898056000,1780898282000,328601,221000,105.3,2477502464,73851101184,ip-172-31-12-170,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
24,e6/bc6dce,nf-e6bc6dce4861fc19c91626a3fe6f1bed-cf584,NFCORE_NANOSEQ:NANOSEQ:ALIGN_MINIMAP2:MINIMAP2_ALIGN,NFCORE_NANOSEQ:NANOSEQ:ALIGN_MINIMAP2:MINIMAP2_ALIGN (A549_R3),COMPLETED,0,32,45097156608,1780898274673,1780898275000,1780898622000,347327,330000,2918.4,39615635456,41629577216,ip-172-31-1-173,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
