timestamp,energy
1779891464014,157560649866
1779891465011,157613997141
1779891466013,157671801376
1779891467013,157731109512
1779891468013,157790957016
1779891469013,157850362808
1779891470013,157921060931
1779891471012,158020902777
1779891472012,158121112726
1779891473012,158221852092
1779891474012,158322438931
1779891475012,158421383624
1779891476013,158521753729
1779891477012,158622064568
1779891478010,158722138164
1779891479011,158822501860
1779891480012,158922541033
1779891481013,159023003117
1779891482011,159123780691
1779891483012,159224240822
1779891484013,159325321618
1779891485011,159425480724
1779891486012,159525348511
1779891487012,159625748522
1779891488012,159726173680
1779891489012,159826402305
1779891490074,159930984191
1779891491013,160024469913
1779891492012,160124491203
1779891493012,160224633036
1779891494012,160325179898
1779891495012,160425764479
1779891496013,160525162052
1779891497013,160625265189
1779891498012,160725185527
1779891499013,160824923858
1779891500013,160925448747
1779891501011,161025464604
1779891502012,161125853935
1779891503013,161227270545
1779891504012,161327264674
1779891505011,161426534989
1779891506013,161525916143
1779891507012,161626080437
1779891508013,161727223123
1779891509012,161827671047
1779891510013,161928230726
1779891511013,162028396912
1779891512012,162128414295
1779891513012,162228591529
1779891514012,162328138577
1779891515013,162428755140
1779891516013,162528733339
1779891517012,162629050770
1779891518012,162728849099
1779891519013,162829304713
1779891520013,162928221757
1779891521013,163028167729
1779891522012,163128164910
1779891523013,163228939310
1779891524012,163330077784
1779891525012,163431341746
1779891526013,163532083493
1779891527013,163633244427
1779891528012,163733138337
1779891529011,163833462543
1779891530011,163933842657
1779891531012,164034856436
1779891532010,164135159341
1779891533009,164236340112
1779891534012,164336982006
1779891535013,164436900451
1779891536012,164536844104
1779891537012,164637504918
1779891538013,164738621725
1779891539011,164839606635
1779891540011,164939983941
1779891541011,165040895426
1779891542012,165141442715
1779891543012,165241907118
1779891544012,165342088808
1779891545011,165442576832
1779891546012,165542766150
1779891547015,165643578392
1779891548012,165744144480
1779891549012,165845226924
1779891550076,165950315949
1779891551012,166043805212
1779891552013,166144437401
1779891553010,166244807139
1779891554014,166346119501
1779891555013,166446112837
1779891556011,166546410859
1779891557012,166647120562
1779891558011,166747363164
1779891559012,166848226615
1779891560012,166948585244
1779891561012,167048758511
1779891562010,167149081374
1779891563012,167250107544
1779891564011,167351034592
1779891565012,167450815465
1779891566012,167550790673
1779891567012,167651328562
1779891568011,167752799677
1779891569012,167854074931
1779891570012,167955299220
1779891571012,168055817700
1779891572013,168155435060
1779891573012,168255163564
1779891574012,168355337441
1779891575013,168455437344
1779891576012,168555383011
1779891577013,168655645449
1779891578013,168756283742
1779891579012,168856664283
1779891580073,168962166088
1779891581013,169055973465
1779891582013,169156012394
1779891583012,169256193961
1779891584012,169356344095
1779891585012,169457229579
1779891586012,169557653211
1779891587012,169657756715
1779891588012,169758210681
1779891589012,169859402744
1779891590012,169959831625
1779891591012,170060166695
1779891592012,170160507869
1779891593013,170260736677
1779891594012,170361459320
1779891595073,170467352115
1779891596012,170561253730
1779891597011,170661174922
1779891598011,170759525439
1779891599012,170860986483
1779891600010,170961758503
1779891601012,171062442877
1779891602011,171163413444
1779891603012,171264229103
1779891604012,171364604762
1779891605011,171465704540
1779891606012,171565735473
1779891607012,171666606980
1779891608012,171767006442
1779891609015,171867649373
1779891610073,171972818537
1779891611012,172067122312
1779891612011,172167751449
1779891613012,172268282136
1779891614012,172368622761
1779891615013,172469099432
1779891616012,172569102899
1779891617012,172669566814
1779891618013,172769886687
1779891619012,172870693680
1779891620011,172971151675
1779891621010,173072078479
1779891622012,173172755468
1779891623011,173273550315
1779891624012,173373843515
1779891625011,173473247618
1779891626012,173573363451
1779891627012,173674490939
1779891628012,173775213093
1779891629012,173876594730
1779891630012,173977228323
1779891631011,174077786354
1779891632012,174177982020
1779891633011,174278210890
1779891634011,174378901672
1779891635012,174480173629
1779891636013,174580289706
1779891637012,174681258625
1779891638012,174782310124
1779891639012,174883116323
1779891640011,174982301494
1779891641013,175081925751
1779891642012,175182415484
1779891643013,175282838933
1779891644012,175383057182
1779891645012,175483773599
1779891646014,175584056607
1779891647011,175684127151
1779891648012,175784496706
1779891649013,175885495593
1779891650012,175986513340
1779891651010,176087106955
1779891652012,176188264777
1779891653012,176289267509
1779891654012,176390187600
1779891655012,176490257229
1779891656012,176590327102
1779891657011,176691344910
1779891658011,176792659409
1779891659011,176893416597
1779891660012,176994625261
1779891661012,177096034425
1779891662013,177195543936
1779891663012,177295642740
1779891664012,177395765714
1779891665011,177496115371
1779891666012,177596942323
1779891667012,177697662463
1779891668012,177797938146
1779891669012,177898761985
1779891670012,177998379833
1779891671013,178099090329
1779891672012,178199665755
1779891673013,178300689667
1779891674012,178401252825
1779891675012,178502111270
1779891676008,178602296988
1779891677011,178703150612
1779891678011,178803433741
1779891679012,178903919751
1779891680012,179004903318
1779891681011,179105850447
1779891682012,179206118379
1779891683012,179306950457
1779891684013,179407486943
1779891685012,179507485528
1779891686012,179607542400
1779891687009,179708289152
1779891688010,179809253615
1779891689012,179910110168
1779891690012,180010776536
1779891691013,180111818331
1779891692013,180212518513
1779891693012,180312900458
1779891694013,180413288812
1779891695012,180513906840
1779891696012,180614045439
1779891697011,180714963515
1779891698012,180815783753
1779891699012,180916840989
1779891700012,181016585546
1779891701012,181117202537
1779891702012,181217619882
1779891703012,181318322689
1779891704011,181418738569
1779891705012,181519531646
1779891706011,181620102373
1779891707012,181721621705
1779891708012,181822395434
1779891709012,181923666842
1779891710012,182024498676
1779891711012,182125081976
1779891712012,182225840629
1779891713012,182326660622
