id,name,start,end,cpu_count,avg_cpu_usage,cpu_model,memory,rapl_timeseries,cpu_usage_timeseries,core_kwh,mem_kwh,average_co2e,marginal_co2e,embodied_co2e,avg_ci,ci_timeseries
0,ichnos_cpu_high_mem_med_w01_t01,1781738304000,1781738400000,4,387.969609,Intel Xeon Silver 4314,1086894080.0,,,0.0002921391561345303,1.546346652882894e-06,0.0018513444619880546,0.0018513444619880546,0.0,1.0,
1,ichnos_cpu_high_mem_med_w01_t02,1781738304000,1781738400000,4,392.986671,Intel Xeon Silver 4314,1086885888.0,,,0.0002917479456412501,1.6717368566894532e-06,0.0018496718316416204,0.0018496718316416204,0.0,1.0,
2,ichnos_cpu_high_mem_med_w01_t03,1781738304000,1781738400000,4,378.619434,Intel Xeon Silver 4314,1086771200.0,,,0.0002920523072985,1.6870906478881839e-06,0.0018577884799512803,0.0018577884799512803,0.0,1.0,
3,ichnos_cpu_high_mem_med_w01_t04,1781738304000,1781738400000,3,398.71358,Intel Xeon Silver 4314,1086763008.0,,,0.0002929548029049999,1.7958289443054204e-06,0.0018599010495217705,0.0018599010495217705,0.0,1.0,
4,ichnos_cpu_high_mem_med_w02_t03,1781738912000,1781739000000,4,383.004362,Intel Xeon Silver 4314,1086861312.0,,,0.0002579614170645416,1.6463254384689335e-06,0.0017918391895476258,0.0017918391895476258,0.0,1.0,
5,ichnos_cpu_high_mem_med_w02_t01,1781738913000,1781739000000,4,387.118937,Intel Xeon Silver 4314,1086783488.0,,,0.00027061394712242796,1.5289431870422364e-06,0.0018968171769818136,0.0018968171769818136,0.0,1.0,
6,ichnos_cpu_high_mem_med_w02_t02,1781738913000,1781739000000,4,360.657187,Intel Xeon Silver 4314,1086889984.0,,,0.00024264569842847667,1.5150172357940672e-06,0.0016983735188256443,0.0016983735188256443,0.0,1.0,
7,ichnos_cpu_high_mem_med_w02_t04,1781738913000,1781739000000,4,386.903101,Intel Xeon Silver 4314,1086840832.0,,,0.0002640233234034717,1.401307999367396e-06,0.0018499944265886275,0.0018499944265886275,0.0,1.0,
8,ichnos_cpu_high_mem_med_w03_t01,1781739521000,1781739600000,3,379.909772,Intel Xeon Silver 4314,1086799872.0,,,0.00024115377379478354,1.3883716404037477e-06,0.001857154418058448,0.001857154418058448,0.0,1.0,
9,ichnos_cpu_high_mem_med_w03_t02,1781739521000,1781739600000,3,369.055336,Intel Xeon Silver 4314,1086787584.0,,,0.00022314488793702078,1.477850988038063e-06,0.0017199476852524122,0.0017199476852524122,0.0,1.0,
10,ichnos_cpu_high_mem_med_w03_t03,1781739521000,1781739600000,4,390.354537,Intel Xeon Silver 4314,1086758912.0,,,0.00024188400619793446,1.2723561810381146e-06,0.001869653893761022,0.001869653893761022,0.0,1.0,
11,ichnos_cpu_high_mem_med_w03_t04,1781739521000,1781739600000,4,375.942714,Intel Xeon Silver 4314,1086779392.0,,,0.0002296717167310583,1.3755653268559774e-06,0.001770977416973913,0.001770977416973913,0.0,1.0,
12,ichnos_cpu_high_mem_med_w04_t01,1781740130000,1781740200000,4,375.055478,Intel Xeon Silver 4314,1086746624.0,,,0.00021095025746549188,1.2301424452908836e-06,0.001835672667530997,0.001835672667530997,0.0,1.0,
13,ichnos_cpu_high_mem_med_w04_t02,1781740130000,1781740200000,4,374.516717,Intel Xeon Silver 4314,1086750720.0,,,0.0002056317057101047,1.1273957126617433e-06,0.0017887734122576148,0.0017887734122576148,0.0,1.0,
14,ichnos_cpu_high_mem_med_w04_t03,1781740130000,1781740200000,4,392.87691,Intel Xeon Silver 4314,1086881792.0,,,0.00021048585076640622,1.3096017300160727e-06,0.0018323483572727972,0.0018323483572727972,0.0,1.0,
15,ichnos_cpu_high_mem_med_w04_t04,1781740130000,1781740200000,4,393.360176,Intel Xeon Silver 4314,1086832640.0,,,0.00021293506402291678,1.2189150721232098e-06,0.0018527531501407383,0.0018527531501407383,0.0,1.0,
