,Id,Start timestamp,End timestamp,Cpu_count,Avg_cpu_usage,Memory,Hostname,duration,cpu_model
0,ichnos_cpu_high_mem_low_w01_t01,1781752170000,1781752776114,4.000611,392.509501,145461248,hu-worker-c45,606114,Intel Xeon Silver 4314
1,ichnos_cpu_high_mem_low_w01_t02,1781752170000,1781752774803,3.999786,366.702638,145510400,hu-worker-c42,604803,Intel Xeon Silver 4314
2,ichnos_cpu_high_mem_low_w01_t03,1781752170000,1781752774804,3.99981,376.968571,145448960,hu-worker-c40,604804,Intel Xeon Silver 4314
3,ichnos_cpu_high_mem_low_w01_t04,1781752170000,1781752774805,4.000325,371.155401,145629184,hu-worker-c44,604805,Intel Xeon Silver 4314
4,ichnos_cpu_high_mem_low_w02_t01,1781752778000,1781753382749,3.999838,369.223613,145436672,hu-worker-c45,604749,Intel Xeon Silver 4314
5,ichnos_cpu_high_mem_low_w02_t02,1781752778000,1781753382750,4.000104,375.657211,145481728,hu-worker-c40,604750,Intel Xeon Silver 4314
6,ichnos_cpu_high_mem_low_w02_t03,1781752778000,1781753382751,3.998719,372.338135,145469440,hu-worker-c44,604751,Intel Xeon Silver 4314
7,ichnos_cpu_high_mem_low_w02_t04,1781752778000,1781753382752,3.999767,367.097813,145440768,hu-worker-c42,604752,Intel Xeon Silver 4314
8,ichnos_cpu_high_mem_low_w03_t01,1781753384000,1781753988470,4.000192,383.818809,145448960,hu-worker-c42,604470,Intel Xeon Silver 4314
9,ichnos_cpu_high_mem_low_w03_t02,1781753384000,1781753988471,4.000091,388.333558,145436672,hu-worker-c40,604471,Intel Xeon Silver 4314
10,ichnos_cpu_high_mem_low_w03_t03,1781753384000,1781753988471,4.000313,375.381835,145522688,hu-worker-c44,604471,Intel Xeon Silver 4314
11,ichnos_cpu_high_mem_low_w03_t04,1781753384000,1781753988471,3.999338,370.151217,145563648,hu-worker-c45,604471,Intel Xeon Silver 4314
12,ichnos_cpu_high_mem_low_w04_t01,1781753991000,1781754595433,3.999797,399.402253,145481728,hu-worker-c44,604433,Intel Xeon Silver 4314
13,ichnos_cpu_high_mem_low_w04_t02,1781753991000,1781754596593,4.000317,399.935968,145514496,hu-worker-c45,605593,Intel Xeon Silver 4314
14,ichnos_cpu_high_mem_low_w04_t03,1781753991000,1781754595435,3.999381,384.903802,145584128,hu-worker-c42,604435,Intel Xeon Silver 4314
15,ichnos_cpu_high_mem_low_w04_t04,1781753991000,1781754595435,4.000375,383.472322,145530880,hu-worker-c40,604435,Intel Xeon Silver 4314
