task_id,hostname,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action,cpu_model
5,-,nf-23f8c1db-1738935880817/0/nf-23f8c1db-173893-8702fa9e-1299-4a960,NFCORE_MAG:MAG:KRONA_KRONADB,-,NFCORE_MAG:MAG:KRONA_KRONADB,CACHED,0,-,quay.io/biocontainers/krona:2.7.1--pl526_5,1,14400000,-,6442450944,1,1738935883346,1738935993618,1738936044509,161163,56198,-,98.0,23.1,1932247040,1993990144,1953366016,2015162368,1096375539,1197569062,121036,89524,0,702697472,13815,1367,gs://nextflow-work-kw/work/23/f8c1db6da6a4a468b9fb9140573a11,-,-,Intel(R) Xeon(R) CPU @ 2.80GHz
3,-,nf-0fcb230f-1738936874601/0/nf-0fcb230f-173893-9769547b-92e1-46920,NFCORE_MAG:MAG:KRAKEN2_DB_PREPARATION,-,NFCORE_MAG:MAG:KRAKEN2_DB_PREPARATION,CACHED,0,-,quay.io/nf-core/ubuntu:20.04,1,14400000,-,7516192768,1,1738936876118,1738936995769,1738937294653,418535,102360,-,88.5,0.0,6815744,11624448,6815744,11640832,13981812439,16037279569,998602,1027807,692224,8018657280,273658,15335,gs://nextflow-work-kw/work/0f/cb230f64c6b5709eb3e14c371e4ad7,-,-,Intel(R) Xeon(R) CPU @ 2.80GHz
2,-,nf-2670c61a-1738936831880/0/nf-2670c61a-173893-a0e60258-3299-4d290,NFCORE_MAG:MAG:LONGREAD_PREPROCESSING:PORECHOP_ABI,CAPES_S11,NFCORE_MAG:MAG:LONGREAD_PREPROCESSING:PORECHOP_ABI (CAPES_S11),CACHED,0,-,quay.io/biocontainers/porechop_abi:0.5.0--py310h590eda1_0,6,28800000,-,38654705664,1,1738936833417,1738936953521,1738940844146,4010729,3873000,-,399.8,27.1,18307502080,18952486912,18310471680,18963095552,16782133496,12360536823,2813728,2958225,0,12332077056,6385389,36772,gs://nextflow-work-kw/work/26/70c61a8b9cfa5fd570f57fe70dceb0,-,-,Intel(R) Xeon(R) CPU @ 2.80GHz
15,-,nf-282178ec-1738937221634/0/nf-282178ec-173893-d5247885-078b-40d60,NFCORE_MAG:MAG:LONGREAD_PREPROCESSING:PORECHOP_ABI,CAPES_S7,NFCORE_MAG:MAG:LONGREAD_PREPROCESSING:PORECHOP_ABI (CAPES_S7),CACHED,0,-,quay.io/biocontainers/porechop_abi:0.5.0--py310h590eda1_0,6,28800000,-,38654705664,1,1738937222739,1738937336385,1738944114580,6891841,6715000,-,405.1,43.6,29387825152,29992341504,29387825152,30002950144,32745157507,24081134222,5100990,4093601,0,24053100544,6426438,16879,gs://nextflow-work-kw/work/28/2178ec90490c6ab995ccbd85c58078,-,-,Intel(R) Xeon(R) CPU @ 2.80GHz
12,-,nf-63095863-1738937218277/0/nf-63095863-173893-760a98c0-d636-4a130,NFCORE_MAG:MAG:LONGREAD_PREPROCESSING:PORECHOP_ABI,CAPES_S21,NFCORE_MAG:MAG:LONGREAD_PREPROCESSING:PORECHOP_ABI (CAPES_S21),CACHED,0,-,quay.io/biocontainers/porechop_abi:0.5.0--py310h590eda1_0,6,28800000,-,38654705664,1,1738937219359,1738937334176,1738944134214,6914855,6738000,-,399.6,47.4,31939198976,32615845888,31946756096,32656347136,28404532277,21034654249,4843633,5674333,0,20978675712,12339992,45511,gs://nextflow-work-kw/work/63/095863c47181f10b4a102ca25dfaf1,-,-,Intel(R) Xeon(R) CPU @ 2.80GHz
8,-,nf-4f2a37b2-1738935886451/0/nf-4f2a37b2-173893-11c1d7f8-f3a2-459c0,NFCORE_MAG:MAG:SHORTREAD_PREPROCESSING:BOWTIE2_PHIX_REMOVAL_BUILD,GCA_002596845.1_ASM259684v1_genomic.fna.gz,NFCORE_MAG:MAG:SHORTREAD_PREPROCESSING:BOWTIE2_PHIX_REMOVAL_BUILD (GCA_002596845.1_ASM259684v1_genomic.fna.gz),CACHED,0,-,quay.io/biocontainers/bowtie2:2.4.2--py38h1c8e9b9_1,1,14400000,-,7516192768,1,1738935887882,1738935994505,1738935995112,107230,0,-,50.9,0.0,3014656,11575296,3014656,11579392,1422471,8406748,461,1452,0,8421376,4,2,gs://nextflow-work-kw/work/4f/2a37b20bb6c9a105bf68983ff5b117,-,-,Intel(R) Xeon(R) CPU @ 2.80GHz
6,-,nf-beb51a15-1739201704804/0/nf-beb51a15-173920-596b404d-50d5-44cd0,NFCORE_MAG:MAG:SHORTREAD_PREPROCESSING:BOWTIE2_HOST_REMOVAL_BUILD,hg19_main_mask_ribo_animal_allplant_allfungus.fa.gz,NFCORE_MAG:MAG:SHORTREAD_PREPROCESSING:BOWTIE2_HOST_REMOVAL_BUILD (hg19_main_mask_ribo_animal_allplant_allfungus.fa.gz),CACHED,0,-,quay.io/biocontainers/bowtie2:2.4.2--py38h1c8e9b9_1,8,14400000,-,21474836480,1,1739201707525,1739201821224,1739204571382,2863857,2714000,-,652.0,15.9,5379575808,6909198336,7104880640,7711916032,26072396222,26556268888,3183348,3169002,0,26556624896,925275,35362,gs://nextflow-work-kw/work/be/b51a15ad283e5c3b1ee9cb2f0cb477,-,-,Intel(R) Xeon(R) CPU @ 3.10GHz
17,-,nf-6a8a6a70-1738936246183/0/nf-6a8a6a70-173893-3abd17ee-dd35-40690,NFCORE_MAG:MAG:SHORTREAD_PREPROCESSING:FASTQC_RAW,CAPES_S7_run0_raw,NFCORE_MAG:MAG:SHORTREAD_PREPROCESSING:FASTQC_RAW (CAPES_S7_run0_raw),CACHED,0,-,quay.io/biocontainers/fastqc:0.12.1--hdfd78af_0,6,28800000,-,38654705664,1,1738936248734,1738936366598,1738936445152,196418,99000,-,193.7,10.7,7239598080,43207327744,7239598080,43274440704,2526706084,4159963,4918940,14005,0,4677632,19,1,gs://nextflow-work-kw/work/6a/8a6a70dd77e053536e32d0d3eea9c8,-,-,Intel(R) Xeon(R) CPU @ 2.80GHz
16,-,nf-b71262fc-1738936220231/0/nf-b71262fc-173893-796e8f8b-3e9a-4f5f0,NFCORE_MAG:MAG:SHORTREAD_PREPROCESSING:FASTQC_RAW,CAPES_S21_run0_raw,NFCORE_MAG:MAG:SHORTREAD_PREPROCESSING:FASTQC_RAW (CAPES_S21_run0_raw),CACHED,0,-,quay.io/biocontainers/fastqc:0.12.1--hdfd78af_0,6,28800000,-,38654705664,1,1738936223031,1738936333817,1738936443967,220936,118000,-,193.0,10.7,7215161344,43207327744,7215161344,43274440704,3080070604,4178900,5999738,14038,0,4661248,19,1,gs://nextflow-work-kw/work/b7/1262fc9760eb104ea3fa8fd17f2ae2,-,-,Intel(R) Xeon(R) CPU @ 2.80GHz
1,-,nf-da8a2d48-1738936399963/0/nf-da8a2d48-173893-566630cf-2305-41520,NFCORE_MAG:MAG:SHORTREAD_PREPROCESSING:FASTQC_RAW,CAPES_S11_run0_raw,NFCORE_MAG:MAG:SHORTREAD_PREPROCESSING:FASTQC_RAW (CAPES_S11_run0_raw),CACHED,0,-,quay.io/biocontainers/fastqc:0.12.1--hdfd78af_0,6,28800000,-,38654705664,1,1738936402804,1738936514305,1738936594384,191580,86000,-,191.1,11.0,7439257600,43207327744,7439257600,43274440704,1936779936,4127267,3766718,14018,0,4603904,20,2,gs://nextflow-work-kw/work/da/8a2d48e75ac72ad053ca601759f129,-,-,Intel(R) Xeon(R) CPU @ 2.80GHz
20,-,nf-a0e3c336-1738944138819/0/nf-a0e3c336-173894-740dcd82-2393-470d0,NFCORE_MAG:MAG:LONGREAD_PREPROCESSING:NANOLYSE,CAPES_S21,NFCORE_MAG:MAG:LONGREAD_PREPROCESSING:NANOLYSE (CAPES_S21),CACHED,0,-,quay.io/biocontainers/nanolyse:1.2.0--py_0,2,10800000,-,10737418240,1,1738944140067,1738944244028,1738949725144,5585077,5385000,-,146.8,0.3,61337600,500482048,67858432,512602112,35088141165,35013985766,2574511,2538812,0,6755368960,2035081,1798334,gs://nextflow-work-kw/work/a0/e3c336c3137e8da3158fd47def14dd,-,-,Intel(R) Xeon(R) CPU @ 2.80GHz
19,-,nf-efaba817-1738944119219/0/nf-efaba817-173894-b6f1725b-55ac-4cb10,NFCORE_MAG:MAG:LONGREAD_PREPROCESSING:NANOLYSE,CAPES_S7,NFCORE_MAG:MAG:LONGREAD_PREPROCESSING:NANOLYSE (CAPES_S7),CACHED,0,-,quay.io/biocontainers/nanolyse:1.2.0--py_0,2,10800000,-,10737418240,1,1738944121293,1738944233713,1738950135352,6014059,5761000,-,148.3,0.5,87052288,526790656,126689280,568479744,39804049628,39719009496,2913754,2484291,8192,8175755264,2232966,2018150,gs://nextflow-work-kw/work/ef/aba817ceaf0006545fa2afc9b8c03d,-,-,Intel(R) Xeon(R) CPU @ 2.80GHz
18,-,nf-9857b31f-1738940848882/0/nf-9857b31f-173894-47d8df36-67ba-41a50,NFCORE_MAG:MAG:LONGREAD_PREPROCESSING:NANOLYSE,CAPES_S11,NFCORE_MAG:MAG:LONGREAD_PREPROCESSING:NANOLYSE (CAPES_S11),CACHED,0,-,quay.io/biocontainers/nanolyse:1.2.0--py_0,2,10800000,-,10737418240,1,1738940850447,1738940965557,1738944135097,3284650,3125000,-,146.6,0.3,48508928,493727744,48508928,493731840,20583425632,20537827060,1509049,1378700,0,4025516032,1180100,1031406,gs://nextflow-work-kw/work/98/57b31f2d765b711e03c2887bb80f0c,-,-,Intel(R) Xeon(R) CPU @ 2.80GHz
