id,name,start,end,cpu_count,avg_cpu_usage,cpu_model,memory,rapl_timeseries,cpu_usage_timeseries,core_kwh,mem_kwh,average_co2e,marginal_co2e,embodied_co2e,avg_ci,ci_timeseries
2,NFCORE_SAREK:SAREK:PREPARE_GENOME:UNZIP_LOCI,1770628401000,1770628402000,1,90.4,,1073741824.0,,,6.990804924242427e-07,1.7203333333333335e-08,0.0003430999525378789,0.0003430999525378789,0.0,479.0,
1,NFCORE_SAREK:SAREK:PREPARE_INTERVALS:BUILD_INTERVALS,1770628401000,1770628402000,1,84.2,,1073741824.0,,,6.511347064393941e-07,1.7203333333333335e-08,0.00032013392105113646,0.00032013392105113646,0.0,479.0,
11,NFCORE_SAREK:SAREK:PREPARE_GENOME:UNZIP_ALLELES,1770628403000,1770628404000,1,90.2,,1073741824.0,,,7.247580439814815e-07,1.7363166666666666e-08,0.000355476059900463,0.000355476059900463,0.0,479.0,
8,NFCORE_SAREK:SAREK:PREPARE_GENOME:UNZIP_RT,1770628403000,1770628408000,1,97.6,,1073741824.0,,,3.921085648148148e-06,8.681583333333334e-08,0.0019197848096296295,0.0019197848096296295,0.0,479.0,
6,NFCORE_SAREK:SAREK:PREPARE_GENOME:UNZIP_GC,1770628398000,1770628404000,1,98.2,,1073741824.0,,,4.6215065025252525e-06,9.547716666666667e-08,0.0022594351775429293,0.0022594351775429293,0.0,479.0,
90,NFCORE_SAREK:SAREK:PREPARE_REFERENCE_CNVKIT:CNVKIT_ANTITARGET,1770628406000,1770628409000,2,236.1,,12884901888.0,,,5.477419389204547e-06,6.193200000000002e-07,0.002920338167428978,0.002920338167428978,0.0,479.0,
89,NFCORE_SAREK:SAREK:PREPARE_INTERVALS:CREATE_INTERVALS_BED,1770628406000,1770628408000,1,47.1,,1073741824.0,,,7.209734374999999e-07,3.6964833333333336e-08,0.0003630524317291666,0.0003630524317291666,0.0,479.0,
104,NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT,1770628442000,1770628443000,1,28.1,,1073741824.0,,,2.257838252314815e-07,1.7363166666666666e-08,0.00011646740911921296,0.00011646740911921296,0.0,479.0,
112,NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT,1770628442000,1770628443000,1,40.5,,1073741824.0,,,3.0997265624999994e-07,1.8482416666666668e-08,0.0001573299799270833,0.0001573299799270833,0.0,479.0,
114,NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT,1770628442000,1770628443000,1,27.9,,1073741824.0,,,2.1883915719696966e-07,1.591286111111111e-08,0.00011244621676957068,0.00011244621676957068,0.0,479.0,
123,NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT,1770628442000,1770628443000,1,39.3,,1073741824.0,,,3.007882812499999e-07,1.8482416666666668e-08,0.0001529306643020833,0.0001529306643020833,0.0,479.0,
117,NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT,1770628443000,1770628443000,1,41.8,,1073741824.0,,,0.0,0.0,0.0,0.0,0.0,479.0,
115,NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT,1770628443000,1770628443000,1,24.6,,1073741824.0,,,0.0,0.0,0.0,0.0,0.0,479.0,
101,NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT,1770628443000,1770628443000,1,20.9,,1073741824.0,,,0.0,0.0,0.0,0.0,0.0,479.0,
120,NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT,1770628442000,1770628442000,1,36.0,,1073741824.0,,,0.0,0.0,0.0,0.0,0.0,479.0,
100,NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT,1770628443000,1770628443000,1,20.6,,1073741824.0,,,0.0,0.0,0.0,0.0,0.0,479.0,
106,NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT,1770628443000,1770628443000,1,10.3,,1073741824.0,,,0.0,0.0,0.0,0.0,0.0,479.0,
94,NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT,1770628445000,1770628445000,1,50.8,,1073741824.0,,,0.0,0.0,0.0,0.0,0.0,479.0,
93,NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT,1770628448000,1770628448000,1,50.4,,1073741824.0,,,0.0,0.0,0.0,0.0,0.0,479.0,
113,NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT,1770628447000,1770628448000,1,5.0,,1073741824.0,,,3.921848695286195e-08,1.591286111111111e-08,2.6407915722643095e-05,2.6407915722643095e-05,0.0,479.0,
108,NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT,1770628448000,1770628448000,1,33.9,,1073741824.0,,,0.0,0.0,0.0,0.0,0.0,479.0,
92,NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT,1770628447000,1770628447000,1,42.1,,1073741824.0,,,0.0,0.0,0.0,0.0,0.0,479.0,
98,NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT,1770628447000,1770628448000,1,10.1,,1073741824.0,,,7.922134364478114e-08,1.591286111111111e-08,4.556928407807239e-05,4.556928407807239e-05,0.0,479.0,
109,NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT,1770628448000,1770628448000,1,41.7,,1073741824.0,,,0.0,0.0,0.0,0.0,0.0,479.0,
119,NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT,1770628452000,1770628452000,1,38.6,,1073741824.0,,,0.0,0.0,0.0,0.0,0.0,479.0,
102,NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT,1770628452000,1770628452000,1,82.8,,1073741824.0,,,0.0,0.0,0.0,0.0,0.0,479.0,
99,NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT,1770628452000,1770628453000,1,48.0,,1073741824.0,,,3.8568055555555557e-07,1.7363166666666666e-08,0.00019305794294444446,0.00019305794294444446,0.0,479.0,
122,NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT,1770628452000,1770628452000,1,85.0,,1073741824.0,,,0.0,0.0,0.0,0.0,0.0,479.0,
110,NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT,1770628452000,1770628453000,1,9.4,,1073741824.0,,,7.373075547138046e-08,1.591286111111111e-08,4.293929234301347e-05,4.293929234301347e-05,0.0,479.0,
