timestamp,energy_1,energy_2
1780846272056,113562020812,51360430297
1780846273057,113596147583,51406000732
1780846274057,113628269348,51451230957
1780846275057,113660806030,51496596862
1780846276058,113693508850,51542080200
1780846277058,113726224731,51587363647
1780846278059,113758137451,51632884643
1780846279059,113790635498,51678660705
1780846280059,113822325195,51714484558
1780846281060,113853077575,51749520385
1780846282061,113885576660,51783808471
1780846283061,113917143493,51816457824
1780846284062,113948005371,51850212097
1780846285062,113980562438,51894787414
1780846286063,114013252746,51939961608
1780846287063,114045988891,51985405090
1780846288064,114078589477,52031063842
1780846289064,114110915466,52076301208
1780846290065,114142733154,52121516601
1780846291065,114175748474,52166968017
1780846292066,114208407653,52212109741
1780846293066,114240990539,52257038696
1780846294066,114273726745,52302494262
1780846295067,114306445617,52347969299
1780846296067,114338900817,52388818237
1780846297068,114370213012,52424960510
1780846298068,114402849121,52459767883
1780846299069,114435542358,52494492370
1780846300069,114468012207,52529468811
1780846301070,114500745117,52571156677
1780846302070,114534367736,52616301879
1780846303071,114567621887,52661473510
1780846304072,114600184204,52706687927
1780846305072,114632517272,52751727111
1780846306073,114664992431,52797151794
1780846307073,114697142150,52842307678
1780846308074,114729820800,52887427612
1780846309075,114762841735,52933111145
1780846310075,114796163757,52978296752
1780846311076,114831780822,53023685485
1780846312077,114866072937,53069316589
1780846313077,114894114013,53105825378
1780846314078,114923251037,53138825439
1780846315079,114953299133,53173898559
1780846316080,114980340209,53207764221
1780846317081,115010722900,53243362609
1780846318081,115042980712,53285850158
1780846319081,115076277587,53330923156
1780846320082,115109340820,53375974731
1780846321083,115142874938,53420979431
1780846322083,115175817321,53466150573
1780846323084,115208267150,53511170776
1780846324084,115241632812,53556335998
1780846325085,115274819824,53601526367
1780846326085,115307718811,53646785766
1780846327086,115341304931,53692251831
1780846328087,115374859985,53737258666
1780846329087,115407753234,53782304443
1780846330088,115435868591,53819864501
1780846331088,115463114990,53854125244
1780846332089,115492990905,53888634948
1780846333089,115526442626,53923179870
1780846334090,115560101379,53962757263
1780846335090,115594473510,54009476135
1780846336091,115629228515,54056916259
1780846337091,115663603576,54103034973
1780846338091,115697345153,54149169921
1780846339092,115732094055,54195775512
1780846340093,115765935913,54241818969
1780846341093,115799691894,54287853576
1780846342093,115834536071,54334276428
1780846343094,115868367736,54380025024
1780846344094,115902120605,54425745971
1780846345095,115936074279,54472243652
1780846346095,115970119873,54519133361
1780846347096,116003674438,54566288269
1780846348096,116037846557,54613430664
1780846349096,116072066528,54660970520
1780846350097,116106610900,54707703186
1780846351097,116141242858,54755148803
1780846352098,116175999511,54802435791
1780846353098,116209954895,54850428894
1780846354098,116244955993,54898046325
1780846355099,116279632873,54945788757
1780846356099,116314176513,54993826477
1780846357100,116348828002,55041905029
1780846358100,116383374938,55089747253
1780846359101,116417884582,55137285339
1780846360101,116453743713,55184982482
1780846361101,116488021240,55232037231
1780846362102,116521915588,55278876647
1780846363102,116556274291,55326382324
1780846364103,116590445129,55372851196
1780846365103,116624477416,55418431457
1780846366103,116657682861,55464242675
1780846367104,116691564147,55509777282
1780846368104,116726038024,55555501586
1780846369105,116818165771,55670366821
1780846373068,116886899414,55756069763
1780846374069,116914310607,55788803222
1780846375069,116944891723,55828232055
1780846376070,116976859069,55870653564
1780846377070,117005647399,55908525268
1780846378071,117675394897,56772315673
1780846401099,117776334533,56907598388
1780846402100,117810414733,56953017883
1780846403101,117844782348,56999048522
1780846404101,117878674255,57045219421
1780846405102,117913251281,57091734558
1780846406102,117947693847,57137889038
1780846407103,117981734985,57183999023
1780846408104,118016592956,57231210571
1780846409104,118050754638,57277379638
1780846410105,118085141784,57323582519
1780846411105,118119388977,57369414245
1780846412105,118153565917,57415559204
1780846413106,118187554931,57462460327
1780846414107,118222450378,57509858459
1780846415107,118256546997,57555903015
1780846416108,118289962402,57601354858
1780846417108,118324994506,57647430053
1780846418109,118358993591,57692906372
1780846419109,118393120971,57738291992
1780846420110,118428219299,57784980102
1780846421110,118463468688,57831390319
1780846422111,118498663757,57877705444
1780846423111,118533948242,57924160766
1780846424112,118568740478,57970544372
1780846425112,118604531311,58017022094
1780846426113,118639310974,58063402587
1780846427113,118673714172,58109660339
1780846428113,118710369445,58155846435
1780846429114,118744990356,58202136108
1780846430115,118779737976,58248478576
1780846431115,118814066711,58294650024
1780846432116,118849019348,58341191711
