start_ms,end_ms,duration_ms,start_time,end_time
1780846333000,1780846994000,661000,2026-06-07 15:32:13,2026-06-07 15:43:14
1780846996000,1780847112000,116000,2026-06-07 15:43:16,2026-06-07 15:45:12
1780847115000,1780847190000,75000,2026-06-07 15:45:15,2026-06-07 15:46:30
1780847192000,1780847503000,311000,2026-06-07 15:46:32,2026-06-07 15:51:43
1780847505000,1780847914000,409000,2026-06-07 15:51:45,2026-06-07 15:58:34
1780847917000,1780848090000,173000,2026-06-07 15:58:37,2026-06-07 16:01:30
1780848096000,1780848161000,65000,2026-06-07 16:01:36,2026-06-07 16:02:41
1780848176000,1780848182000,6000,2026-06-07 16:02:56,2026-06-07 16:03:02
1780848187000,1780848194000,7000,2026-06-07 16:03:07,2026-06-07 16:03:14
1780848196000,1780849918000,1722000,2026-06-07 16:03:16,2026-06-07 16:31:58
1780849936000,1780849984000,48000,2026-06-07 16:32:16,2026-06-07 16:33:04
1780849996000,1780852390000,2394000,2026-06-07 16:33:16,2026-06-07 17:13:10
1780852396000,1780852836000,440000,2026-06-07 17:13:16,2026-06-07 17:20:36
1780852856000,1780852867000,11000,2026-06-07 17:20:56,2026-06-07 17:21:07
1780852868000,1780853009000,141000,2026-06-07 17:21:08,2026-06-07 17:23:29
1780853016000,1780853024000,8000,2026-06-07 17:23:36,2026-06-07 17:23:44
1780853046000,1780853051000,5000,2026-06-07 17:24:06,2026-06-07 17:24:11
1780853276000,1780853329000,53000,2026-06-07 17:27:56,2026-06-07 17:28:49
