start_ms,end_ms,duration_ms,start_time,end_time
1780846276000,1780846333000,57000,2026-06-07 15:31:16,2026-06-07 15:32:13
1780846994000,1780846996000,2000,2026-06-07 15:43:14,2026-06-07 15:43:16
1780847112000,1780847115000,3000,2026-06-07 15:45:12,2026-06-07 15:45:15
1780847190000,1780847192000,2000,2026-06-07 15:46:30,2026-06-07 15:46:32
1780847503000,1780847505000,2000,2026-06-07 15:51:43,2026-06-07 15:51:45
1780847914000,1780847917000,3000,2026-06-07 15:58:34,2026-06-07 15:58:37
1780848090000,1780848096000,6000,2026-06-07 16:01:30,2026-06-07 16:01:36
1780848161000,1780848176000,15000,2026-06-07 16:02:41,2026-06-07 16:02:56
1780848182000,1780848187000,5000,2026-06-07 16:03:02,2026-06-07 16:03:07
1780848194000,1780848196000,2000,2026-06-07 16:03:14,2026-06-07 16:03:16
1780849918000,1780849936000,18000,2026-06-07 16:31:58,2026-06-07 16:32:16
1780849984000,1780849996000,12000,2026-06-07 16:33:04,2026-06-07 16:33:16
1780852390000,1780852396000,6000,2026-06-07 17:13:10,2026-06-07 17:13:16
1780852836000,1780852856000,20000,2026-06-07 17:20:36,2026-06-07 17:20:56
1780852867000,1780852868000,1000,2026-06-07 17:21:07,2026-06-07 17:21:08
1780853009000,1780853016000,7000,2026-06-07 17:23:29,2026-06-07 17:23:36
1780853024000,1780853046000,22000,2026-06-07 17:23:44,2026-06-07 17:24:06
1780853051000,1780853276000,225000,2026-06-07 17:24:11,2026-06-07 17:27:56
