id,name,start,end,cpu_count,avg_cpu_usage,cpu_model,memory,rapl_timeseries,cpu_usage_timeseries,core_kwh,mem_kwh,average_co2e,marginal_co2e,embodied_co2e,avg_ci,ci_timeseries
1,NFCORE_CHIPSEQ:CHIPSEQ:INPUT_CHECK:SAMPLESHEET_CHECK,1763561664000,1763561665000,1,37.5,,6442450944.0,,,2.8999467329545465e-07,6.533333333333335e-07,0.000414120994910038,0.000414120994910038,0.0,439.0,
3,NFCORE_CHIPSEQ:CHIPSEQ:PREPARE_GENOME:CUSTOM_GETCHROMSIZES,1763561662000,1763561673000,2,98.4,,12884901888.0,,,8.28430625e-06,1.4373333333333335e-05,0.009946703777083333,0.009946703777083333,0.0,439.0,
2,NFCORE_CHIPSEQ:CHIPSEQ:PREPARE_GENOME:GTF2BED,1763561661000,1763561682000,2,100.1,,12884901888.0,,,1.648823628472222e-05,2.7440000000000005e-05,0.01928449572899306,0.01928449572899306,0.0,439.0,
214,NFCORE_CHIPSEQ:CHIPSEQ:PREPARE_GENOME:GENOME_BLACKLIST_REGIONS,1763561678000,1763561679000,1,56.1,,6442450944.0,,,4.4003142361111106e-07,6.533333333333335e-07,0.0004799871282986111,0.0004799871282986111,0.0,439.0,
64,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1763561674000,1763561700000,6,104.5,,38654705664.0,,,2.101108072916667e-05,0.00010192,0.10817935104166668,0.10817935104166668,0.0,440.0,
7,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1763561669000,1763561700000,6,104.3,,38654705664.0,,,2.4746533072916663e-05,0.00012152,0.14119910544322917,0.14119910544322917,0.0,440.0,
16,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1763561674000,1763561700000,6,104.1,,38654705664.0,,,2.0930655539772735e-05,0.00010192,0.14978329925426137,0.14978329925426137,0.0,440.0,
11,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1763561674000,1763561700000,6,104.2,,38654705664.0,,,2.0950761837121218e-05,0.00010192,0.14980781347064395,0.14980781347064395,0.0,440.0,
18,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1763561669000,1763561700000,6,104.1,,38654705664.0,,,2.4699080468749992e-05,0.00012152,0.1577939715484375,0.1577939715484375,0.0,440.0,
5,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1763561669000,1763561700000,6,103.6,,38654705664.0,,,2.5190818539562283e-05,0.00012152,0.15415047682163302,0.15415047682163302,0.0,440.0,
22,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1763561674000,1763561700000,6,103.5,,38654705664.0,,,2.081001775568182e-05,0.00010192,0.1496362139559659,0.1496362139559659,0.0,440.0,
27,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1763561669000,1763561700000,6,103.0,,38654705664.0,,,2.504492576809764e-05,0.00012152,0.16442220720764944,0.16442220720764944,0.0,440.0,
30,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1763561669000,1763561700000,6,103.8,,38654705664.0,,,2.4627901562499992e-05,0.00012152,0.16811251683281248,0.16811251683281248,0.0,440.0,
33,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1763561674000,1763561700000,6,102.7,,38654705664.0,,,2.0649167376893942e-05,0.00010192,0.15359802351822918,0.15359802351822918,0.0,440.0,
35,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1763561675000,1763561700000,6,103.0,,38654705664.0,,,1.970813802083333e-05,9.8e-05,0.14511059255208333,0.14511059255208333,0.0,440.0,
25,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1763561669000,1763561700000,6,103.5,,38654705664.0,,,2.516650307765151e-05,0.00012152,0.1791657339526515,0.1791657339526515,0.0,440.0,
14,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1763561669000,1763561700000,6,102.9,,38654705664.0,,,2.5020610306186865e-05,0.00012152,0.18941082949543878,0.18941082949543878,0.0,440.0,
12,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1763561678000,1763561700000,6,103.0,,38654705664.0,,,1.8207336226851852e-05,8.624000000000001e-05,0.17984881777025463,0.17984881777025463,0.0,440.0,
29,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1763561678000,1763561700000,6,102.9,,38654705664.0,,,1.8189659201388887e-05,8.624000000000001e-05,0.17353835957925348,0.17353835957925348,0.0,440.0,
20,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1763561677000,1763561700000,6,103.1,,38654705664.0,,,1.9053422945601853e-05,9.016e-05,0.19243405123015048,0.19243405123015048,0.0,440.0,
9,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1763561669000,1763561700000,6,101.5,,38654705664.0,,,2.408219661458333e-05,0.00012152,0.22755274908333334,0.22755274908333334,0.0,440.0,
190,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1763561684000,1763561700000,6,102.7,,38654705664.0,,,1.2888763552188552e-05,6.272e-05,0.23116906901309447,0.23116906901309447,0.0,440.0,
19,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,1763561678000,1763561700000,12,379.9,,77309411328.0,,,6.715501973379629e-05,0.00017248000000000003,0.8257387079990741,0.8257387079990741,0.0,440.0,
40,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1763561729000,1763561796000,6,103.9,,38654705664.0,,,5.383306451231062e-05,0.00026263999999999997,0.13956462144992898,0.13956462144992898,0.0,441.0,
60,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1763561750000,1763561806000,6,104.5,,38654705664.0,,,4.5901317129629624e-05,0.00021951999999999999,0.11705080085416665,0.11705080085416665,0.0,441.0,
38,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1763561739000,1763561820000,6,102.4,,38654705664.0,,,6.348239999999999e-05,0.00031751999999999996,0.16802205839999998,0.16802205839999998,0.0,441.0,
37,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1763561750000,1763561823000,6,104.0,,38654705664.0,,,5.954935058922558e-05,0.00028616,0.15245782360984847,0.15245782360984847,0.0,441.0,
53,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1763561760000,1763561821000,6,104.6,,38654705664.0,,,5.0047495570286193e-05,0.00023912000000000003,0.12752286554649622,0.12752286554649622,0.0,441.0,
57,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1763561750000,1763561819000,6,103.8,,38654705664.0,,,5.538666264204547e-05,0.00027048,0.14370719822514205,0.14370719822514205,0.0,441.0,
69,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1763561772000,1763561824000,6,106.0,,38654705664.0,,,4.428898379629629e-05,0.00020384,0.10942488185416667,0.10942488185416667,0.0,441.0,
54,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1763561760000,1763561833000,6,104.3,,38654705664.0,,,5.827409401041665e-05,0.00028616,0.15189543545859374,0.15189543545859374,0.0,441.0,
41,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1763561750000,1763561838000,6,103.2,,38654705664.0,,,7.022975000000003e-05,0.00034496000000000006,0.18309867975000005,0.18309867975000005,0.0,441.0,
55,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1763561771000,1763561850000,6,103.9,,38654705664.0,,,6.438185255155723e-05,0.00030968,0.16496127697523671,0.16496127697523671,0.0,441.0,
44,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1763561798000,1763561865000,6,103.7,,38654705664.0,,,5.44972250999579e-05,0.00026263999999999997,0.1398575162690814,0.1398575162690814,0.0,441.0,
63,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1763561808000,1763561863000,6,103.2,,38654705664.0,,,4.3893593750000014e-05,0.00021559999999999998,0.11443667484374999,0.11443667484374999,0.0,441.0,
46,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1763561782000,1763561872000,6,102.5,,38654705664.0,,,7.060488281249997e-05,0.0003528,0.18672155332031248,0.18672155332031248,0.0,441.0,
65,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1763561821000,1763561878000,6,103.1,,38654705664.0,,,4.544564524147728e-05,0.00022344000000000004,0.1185785695514915,0.1185785695514915,0.0,441.0,
61,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1763561809000,1763561875000,6,104.1,,38654705664.0,,,5.3890907291666656e-05,0.00025872,0.137861410115625,0.137861410115625,0.0,441.0,
71,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1763561832000,1763561885000,6,105.3,,38654705664.0,,,4.2714232031249986e-05,0.00020776,0.11045913632578125,0.11045913632578125,0.0,441.0,
70,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1763561855000,1763561904000,6,106.0,,38654705664.0,,,4.0740164246633e-05,0.00019208000000000002,0.10267369243276515,0.10267369243276515,0.0,441.0,
104,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1763561829000,1763561904000,6,104.3,,38654705664.0,,,6.135732283775252e-05,0.000294,0.15671257937144886,0.15671257937144886,0.0,441.0,
56,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1763561844000,1763561909000,6,104.3,,38654705664.0,,,5.188789192708332e-05,0.00025479999999999996,0.13524936033984372,0.13524936033984372,0.0,441.0,
196,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,1763561749000,1763561920000,12,387.3,,77309411328.0,,,0.00050688795234375,0.0013406400000000001,0.8147598269835938,0.8147598269835938,0.0,441.0,
73,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1763561832000,1763561918000,6,104.8,,38654705664.0,,,7.069367584175083e-05,0.00033712000000000005,0.17984583104621213,0.17984583104621213,0.0,441.0,
74,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1763561832000,1763561924000,6,102.7,,38654705664.0,,,7.59180033564815e-05,0.00036064,0.19252207948020836,0.19252207948020836,0.0,441.0,
75,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1763561844000,1763561948000,6,102.7,,38654705664.0,,,8.259666950757577e-05,0.00040768,0.21621201125284092,0.21621201125284092,0.0,441.0,
96,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1763561875000,1763561953000,6,104.7,,38654705664.0,,,6.25042640625e-05,0.00030576,0.16240454045156252,0.16240454045156252,0.0,441.0,
76,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1763561866000,1763561958000,6,102.9,,38654705664.0,,,7.320857528409095e-05,0.00036064,0.1913272217002841,0.1913272217002841,0.0,441.0,
77,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1763561889000,1763561976000,6,103.3,,38654705664.0,,,6.949896342329548e-05,0.00034104000000000003,0.18104768286967332,0.18104768286967332,0.0,441.0,
78,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1763561889000,1763561978000,6,103.4,,38654705664.0,,,7.043344114583332e-05,0.00034888000000000003,0.1849172275453125,0.1849172275453125,0.0,441.0,
81,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1763561928000,1763561984000,6,105.3,,38654705664.0,,,4.625271477272726e-05,0.00021951999999999999,0.1172057672147727,0.1172057672147727,0.0,441.0,
197,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,1763561769000,1763561987000,12,383.6,,77309411328.0,,,0.0006719262358796296,0.00170912,1.0500413900229166,1.0500413900229166,0.0,441.0,
194,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,1763561749000,1763562000000,12,387.8,,77309411328.0,,,0.0007527318269412882,0.00196784,1.2141120821633526,1.2141120821633526,0.0,441.0,
68,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,1763561906000,1763562000000,12,404.4,,77309411328.0,,,0.0002981671751262626,0.00073696,0.5439042705727273,0.5439042705727273,0.0,441.0,
80,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1763561917000,1763562000000,6,103.4,,38654705664.0,,,6.568511927083331e-05,0.00032536,0.22231621738593751,0.22231621738593751,0.0,441.0,
