start_ms,end_ms,duration_ms,start_time,end_time
1763525242000,1763533339000,8097000,2025-11-19 04:07:22,2025-11-19 06:22:19
1763533348000,1763533378000,30000,2025-11-19 06:22:28,2025-11-19 06:22:58
1763533389000,1763533401000,12000,2025-11-19 06:23:09,2025-11-19 06:23:21
1763533403000,1763533433000,30000,2025-11-19 06:23:23,2025-11-19 06:23:53
1763533450000,1763533838000,388000,2025-11-19 06:24:10,2025-11-19 06:30:38
1763533890000,1763533893000,3000,2025-11-19 06:31:30,2025-11-19 06:31:33
1763533900000,1763533904000,4000,2025-11-19 06:31:40,2025-11-19 06:31:44
1763533911000,1763552991000,19080000,2025-11-19 06:31:51,2025-11-19 11:49:51
1763553007000,1763553035000,28000,2025-11-19 11:50:07,2025-11-19 11:50:35
1763553067000,1763553106000,39000,2025-11-19 11:51:07,2025-11-19 11:51:46
1763553159000,1763553197000,38000,2025-11-19 11:52:39,2025-11-19 11:53:17
1763553210000,1763561548000,8338000,2025-11-19 11:53:30,2025-11-19 14:12:28
