task_id,hostname,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action,cpu_model
2,gpgnode-15,nf-8d237969d51ad0529969a70e403cfd29-fc852,NFCORE_RNASEQ:PREPARE_GENOME:CUSTOM_GETCHROMSIZES,genome.fa,NFCORE_RNASEQ:PREPARE_GENOME:CUSTOM_GETCHROMSIZES (genome.fa),COMPLETED,0,-,quay.io/biocontainers/samtools:1.21--h50ea8bc_0,1,14400000,-,6442450944,1,1763557208721,1763557209000,1763557227000,18279,17000,-,64.3,0.0,6299648,10977280,6299648,10977280,3147430259,5954,48278,20,10850304,12288,309,1530,/workspace/work/8d/237969d51ad0529969a70e403cfd29,-,-,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz
1,gpgnode-14,nf-2e7f82caf8b64301a8a677a86b106a6f-78377,NFCORE_RNASEQ:PREPARE_GENOME:GTF_FILTER,genome.fa,NFCORE_RNASEQ:PREPARE_GENOME:GTF_FILTER (genome.fa),COMPLETED,0,-,quay.io/biocontainers/python:3.9--1,1,14400000,-,6442450944,1,1763557208684,1763557209000,1763557239000,30316,29000,-,85.5,0.0,20389888,33304576,20389888,33308672,4064514514,838278847,496344,220,7782400,838287360,295,3001,/workspace/work/2e/7f82caf8b64301a8a677a86b106a6f,-,-,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz
4,gpgnode-16,nf-f98457a8612d74488540f06f9a944401-0e7b3,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT,TREATMENT_mIFNa11_10000_REP2,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (TREATMENT_mIFNa11_10000_REP2),COMPLETED,0,-,quay.io/biocontainers/fq:0.12.0--h9ee0642_0,2,14400000,-,12884901888,1,1763557208579,1763557209000,1763557325000,116421,114000,-,96.4,0.1,80080896,83746816,80080896,83746816,3939618477,1926,481116,29,2756608,12288,44,11069,/workspace/work/f9/8457a8612d74488540f06f9a944401,-,-,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz
3,gpgnode-17,nf-a63057f14bf2d63aaee147d02cc4a855-04f20,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT,TREATMENT_mIFNa11_10000_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (TREATMENT_mIFNa11_10000_REP1),COMPLETED,0,-,quay.io/biocontainers/fq:0.12.0--h9ee0642_0,2,14400000,-,12884901888,1,1763557208632,1763557209000,1763557339000,130368,129000,-,97.1,0.1,79941632,83746816,79941632,83746816,4384375799,1925,535408,29,2756608,12288,44,12492,/workspace/work/a6/3057f14bf2d63aaee147d02cc4a855,-,-,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz
5,gpgnode-14,nf-d8ef6952923ec748c297e155c8bc1b21-b4826,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT,TREATMENT_mIFNa11_10000_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (TREATMENT_mIFNa11_10000_REP3),COMPLETED,0,-,quay.io/biocontainers/fq:0.12.0--h9ee0642_0,2,14400000,-,12884901888,1,1763557228393,1763557229000,1763557338000,109607,109000,-,95.9,0.1,80134144,83746816,80134144,83746816,3702553661,1925,452177,29,2756608,16384,43,10298,/workspace/work/d8/ef6952923ec748c297e155c8bc1b21,-,-,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz
6,gpgnode-15,nf-07030e0050d6dac298c73023fd4b4fb1-91bda,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT,TREATMENT_mIFNa11_100000_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (TREATMENT_mIFNa11_100000_REP1),COMPLETED,0,-,quay.io/biocontainers/fq:0.12.0--h9ee0642_0,2,14400000,-,12884901888,1,1763557243358,1763557245000,1763557357000,113642,108000,-,99.4,0.1,79872000,83746816,79872000,83746816,3810322424,1915,465333,29,2723840,12288,37,10892,/workspace/work/07/030e0050d6dac298c73023fd4b4fb1,-,-,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz
7,gpgnode-16,nf-255d7322cd8f15a0825f9dd299b68236-47227,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT,TREATMENT_mIFNa11_100000_REP2,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (TREATMENT_mIFNa11_100000_REP2),COMPLETED,0,-,quay.io/biocontainers/fq:0.12.0--h9ee0642_0,2,14400000,-,12884901888,1,1763557328387,1763557329000,1763557400000,71613,71000,-,99.8,0.1,80195584,83746816,80195584,83746816,2547758350,1913,311211,29,0,12288,16,6740,/workspace/work/25/5d7322cd8f15a0825f9dd299b68236,-,-,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz
8,gpgnode-14,nf-73a81d633e013731ee82fe24ad104584-c9ad1,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT,TREATMENT_mIFNa11_100000_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (TREATMENT_mIFNa11_100000_REP3),COMPLETED,0,-,quay.io/biocontainers/fq:0.12.0--h9ee0642_0,2,14400000,-,12884901888,1,1763557343379,1763557344000,1763557435000,91621,91000,-,99.9,0.1,80203776,83746816,80203776,83746816,3207549408,1912,391751,29,0,12288,15,9206,/workspace/work/73/a81d633e013731ee82fe24ad104584,-,-,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz
9,gpgnode-17,nf-a886203a6dea996a3f35af570a3f76e0-c4457,NFCORE_RNASEQ:PREPARE_GENOME:MAKE_TRANSCRIPTS_FASTA,rsem/genome.fa,NFCORE_RNASEQ:PREPARE_GENOME:MAKE_TRANSCRIPTS_FASTA (rsem/genome.fa),COMPLETED,0,-,community.wave.seqera.io/library/rsem_star:5acb4e8c03239c32,12,57600000,-,64424509440,1,1763557343539,1763557391000,1763557466000,122461,74625,-,93.9,1.7,1192316928,1519869952,1192316928,1519869952,4568188708,1562136150,522514,3206516,372736,1562152960,28,6381,/workspace/work/a8/86203a6dea996a3f35af570a3f76e0,-,-,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz
11,gpgnode-14,nf-9bdf9be48f244b9d96b8c9e2b8820fc2-ef268,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_10000_REP2,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_10000_REP2),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.12.1--hdfd78af_0,6,28800000,-,38654705664,1,1763557358336,1763557359000,1763557561000,202664,201000,-,191.1,9.5,6418509824,43220905984,6418604032,43274440704,2666209328,3722405,5193666,12728,77811712,4567040,152,26,/workspace/work/9b/df9be48f244b9d96b8c9e2b8820fc2,-,-,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz
