start_ms,end_ms,duration_ms,start_time,end_time
1763284429000,1763285786000,1357000,2025-11-16 09:13:49,2025-11-16 09:36:26
1763285789000,1763286117000,328000,2025-11-16 09:36:29,2025-11-16 09:41:57
1763286120000,1763286195000,75000,2025-11-16 09:42:00,2025-11-16 09:43:15
1763286198000,1763286268000,70000,2025-11-16 09:43:18,2025-11-16 09:44:28
1763286270000,1763286341000,71000,2025-11-16 09:44:30,2025-11-16 09:45:41
1763286343000,1763286413000,70000,2025-11-16 09:45:43,2025-11-16 09:46:53
1763286415000,1763286521000,106000,2025-11-16 09:46:55,2025-11-16 09:48:41
1763286523000,1763286628000,105000,2025-11-16 09:48:43,2025-11-16 09:50:28
1763286630000,1763286736000,106000,2025-11-16 09:50:30,2025-11-16 09:52:16
1763286738000,1763286844000,106000,2025-11-16 09:52:18,2025-11-16 09:54:04
1763286846000,1763286952000,106000,2025-11-16 09:54:06,2025-11-16 09:55:52
1763286955000,1763287059000,104000,2025-11-16 09:55:55,2025-11-16 09:57:39
1763287062000,1763287170000,108000,2025-11-16 09:57:42,2025-11-16 09:59:30
1763287173000,1763287278000,105000,2025-11-16 09:59:33,2025-11-16 10:01:18
1763287280000,1763287390000,110000,2025-11-16 10:01:20,2025-11-16 10:03:10
1763287392000,1763287462000,70000,2025-11-16 10:03:12,2025-11-16 10:04:22
1763287465000,1763287553000,88000,2025-11-16 10:04:25,2025-11-16 10:05:53
1763287555000,1763287632000,77000,2025-11-16 10:05:55,2025-11-16 10:07:12
1763287635000,1763287723000,88000,2025-11-16 10:07:15,2025-11-16 10:08:43
1763287725000,1763287813000,88000,2025-11-16 10:08:45,2025-11-16 10:10:13
1763287815000,1763287903000,88000,2025-11-16 10:10:15,2025-11-16 10:11:43
1763287906000,1763287993000,87000,2025-11-16 10:11:46,2025-11-16 10:13:13
1763287996000,1763288095000,99000,2025-11-16 10:13:16,2025-11-16 10:14:55
1763288098000,1763288187000,89000,2025-11-16 10:14:58,2025-11-16 10:16:27
1763288190000,1763288290000,100000,2025-11-16 10:16:30,2025-11-16 10:18:10
