start_ms,end_ms,duration_ms,start_time,end_time
1763284429000,1763285807000,1378000,2025-11-16 09:13:49,2025-11-16 09:36:47
1763285810000,1763285888000,78000,2025-11-16 09:36:50,2025-11-16 09:38:08
1763285890000,1763285968000,78000,2025-11-16 09:38:10,2025-11-16 09:39:28
1763285970000,1763286048000,78000,2025-11-16 09:39:30,2025-11-16 09:40:48
1763286051000,1763286128000,77000,2025-11-16 09:40:51,2025-11-16 09:42:08
1763286131000,1763286200000,69000,2025-11-16 09:42:11,2025-11-16 09:43:20
1763286203000,1763286272000,69000,2025-11-16 09:43:23,2025-11-16 09:44:32
1763286275000,1763286344000,69000,2025-11-16 09:44:35,2025-11-16 09:45:44
1763286347000,1763286417000,70000,2025-11-16 09:45:47,2025-11-16 09:46:57
1763286419000,1763286524000,105000,2025-11-16 09:46:59,2025-11-16 09:48:44
1763286527000,1763286632000,105000,2025-11-16 09:48:47,2025-11-16 09:50:32
1763286635000,1763286739000,104000,2025-11-16 09:50:35,2025-11-16 09:52:19
1763286742000,1763286846000,104000,2025-11-16 09:52:22,2025-11-16 09:54:06
1763286848000,1763286953000,105000,2025-11-16 09:54:08,2025-11-16 09:55:53
1763286959000,1763287068000,109000,2025-11-16 09:55:59,2025-11-16 09:57:48
1763287071000,1763287179000,108000,2025-11-16 09:57:51,2025-11-16 09:59:39
1763287182000,1763287290000,108000,2025-11-16 09:59:42,2025-11-16 10:01:30
1763287292000,1763287361000,69000,2025-11-16 10:01:32,2025-11-16 10:02:41
1763287363000,1763287432000,69000,2025-11-16 10:02:43,2025-11-16 10:03:52
1763287434000,1763287503000,69000,2025-11-16 10:03:54,2025-11-16 10:05:03
1763287505000,1763287582000,77000,2025-11-16 10:05:05,2025-11-16 10:06:22
1763287585000,1763287662000,77000,2025-11-16 10:06:25,2025-11-16 10:07:42
1763287665000,1763287764000,99000,2025-11-16 10:07:45,2025-11-16 10:09:24
1763287766000,1763287852000,86000,2025-11-16 10:09:26,2025-11-16 10:10:52
1763287854000,1763287940000,86000,2025-11-16 10:10:54,2025-11-16 10:12:20
1763287942000,1763288041000,99000,2025-11-16 10:12:22,2025-11-16 10:14:01
1763288044000,1763288129000,85000,2025-11-16 10:14:04,2025-11-16 10:15:29
