start_ms,end_ms,duration_ms,start_time,end_time
1771610409000,1771610592000,183000,2026-02-20 18:00:09,2026-02-20 18:03:12
1771610685000,1771610704000,19000,2026-02-20 18:04:45,2026-02-20 18:05:04
1771611249000,1771611253000,4000,2026-02-20 18:14:09,2026-02-20 18:14:13
1771611279000,1771611286000,7000,2026-02-20 18:14:39,2026-02-20 18:14:46
1771611293000,1771611307000,14000,2026-02-20 18:14:53,2026-02-20 18:15:07
1771612175000,1771612277000,102000,2026-02-20 18:29:35,2026-02-20 18:31:17
1771612279000,1771612288000,9000,2026-02-20 18:31:19,2026-02-20 18:31:28
1771613178000,1771613597000,419000,2026-02-20 18:46:18,2026-02-20 18:53:17
1771613673000,1771613822000,149000,2026-02-20 18:54:33,2026-02-20 18:57:02
1771613921000,1771613935000,14000,2026-02-20 18:58:41,2026-02-20 18:58:55
1771613950000,1771613953000,3000,2026-02-20 18:59:10,2026-02-20 18:59:13
1771614131000,1771614139000,8000,2026-02-20 19:02:11,2026-02-20 19:02:19
1771615067000,1771616193000,1126000,2026-02-20 19:17:47,2026-02-20 19:36:33
1771616603000,1771616612000,9000,2026-02-20 19:43:23,2026-02-20 19:43:32
1771616694000,1771616765000,71000,2026-02-20 19:44:54,2026-02-20 19:46:05
1771616765000,1771617004000,239000,2026-02-20 19:46:05,2026-02-20 19:50:04
