timestamp,energy
1771610385002,134411194175
1771610386002,134487585947
1771610387002,134564725642
1771610388002,134641521283
1771610389002,134717744049
1771610390002,134793457967
1771610391002,134870167304
1771610392002,134947837149
1771610393002,135024122477
1771610394002,135100125639
1771610395002,135177507155
1771610396002,135253649538
1771610397002,135330249439
1771610398002,135408030673
1771610399002,135484641744
1771610400002,135563268740
1771610401002,135640756579
1771610402002,135719187653
1771610403002,135795900408
1771610404002,135874672057
1771610405002,135956284580
1771610406002,136035043534
1771610407002,136114595454
1771610408002,136193607947
1771610409002,136270990989
1771610410002,136348395820
1771610411002,136426112906
1771610412002,136503425635
1771610413002,136580921592
1771610414002,136659129338
1771610415002,136739626264
1771610416002,136818660485
1771610417002,136897266119
1771610418002,136974800832
1771610419002,137060122208
1771610420002,137149676850
1771610421002,137231490605
1771610422002,137312235515
1771610423002,137388842436
1771610424002,137468228890
1771610425002,137547516163
1771610426002,137626229463
1771610427002,137704896925
1771610428002,137782769894
1771610429002,137859508712
1771610430002,137936886382
1771610431002,138014340896
1771610432002,138092316465
1771610433002,138168110888
1771610434002,138245369174
1771610435002,138324821729
1771610436002,138402851437
1771610437002,138480063397
1771610438002,138557283964
1771610439002,138635886363
1771610440002,138712718136
1771610441002,138790973063
1771610442002,138868473780
1771610443002,138945433361
1771610444002,139024564140
1771610445002,139106783290
1771610446002,139184277354
1771610447002,139262707329
1771610448002,139340032265
1771610449002,139416483546
1771610450002,139492726943
1771610451002,139569473755
1771610452002,139647738936
1771610453002,139725436369
1771610454002,139801679094
1771610455002,139879971068
1771610456002,139956245226
1771610457002,140034597687
1771610458002,140113228955
1771610459002,140189918029
1771610460002,140268344342
1771610461002,140347444725
1771610462002,140425820623
1771610463002,140501267940
1771610464002,140577762434
1771610465002,140658944233
1771610466002,140737073916
1771610467002,140814988267
1771610468002,140892246614
1771610469002,140968093832
1771610470002,141047371339
1771610471002,141125103501
1771610472002,141203320647
1771610473002,141281546338
1771610474002,141358033996
1771610475002,141437151103
1771610476002,141514390835
1771610477002,141592353770
1771610478002,141669583919
1771610479002,141746789532
1771610480002,141825628075
1771610481002,141904160039
1771610482002,141981482473
1771610483002,142058010537
1771610484002,142134811610
1771610485002,142212461008
1771610486002,142288562620
1771610487002,142366373761
1771610488002,142443897244
1771610489002,142520885206
1771610490002,142599844782
1771610491002,142677421671
1771610492002,142755439965
1771610493002,142830823194
1771610494002,142907061586
1771610495002,142984449998
1771610496002,143063186186
1771610497002,143141594677
1771610498002,143219782343
1771610499002,143297161600
1771610500002,143373561795
1771610501002,143451001905
1771610502002,143529971246
1771610503002,143606215008
1771610504002,143682726165
1771610505002,143761698497
1771610506002,143838683896
1771610507002,143915823530
1771610508002,143992436249
1771610509002,144070441725
1771610510002,144148671566
1771610511002,144225937116
1771610512002,144303293119
1771610513002,144379972732
1771610514002,144458405454
1771610515002,144537830421
1771610516002,144616056783
1771610517002,144694098942
1771610518002,144773281662
1771610519002,144852225857
1771610520002,144930869515
1771610521002,145008680534
1771610522002,145088022189
1771610523002,145164438253
1771610524002,145240950264
1771610525002,145318525505
1771610526002,145394914409
1771610527002,145472292384
1771610528002,145549792247
1771610529002,145629052298
1771610530002,145707794101
1771610531002,145787791943
1771610532002,145867576163
1771610533002,145943330973
1771610534002,146019823575
1771610535002,146100034247
1771610536002,146176243219
1771610537002,146252794842
1771610538002,146329272979
1771610539002,146406294510
1771610540002,146483144533
1771610541002,146559549977
1771610542002,146637324131
1771610543002,146713737448
1771610544002,146789954294
1771610545002,146867642816
1771610546002,146945423013
1771610547002,147024480855
1771610548002,147102980287
1771610549002,147179603810
1771610550002,147258234895
1771610551002,147335660478
1771610552002,147413543518
1771610553002,147489889819
1771610554002,147567884920
1771610555002,147646322036
1771610556002,147722237735
1771610557002,147799359059
1771610558002,147876009070
1771610559002,147952267359
1771610560002,148030827522
1771610561002,148109895679
1771610562002,148189769375
1771610563002,148267720653
1771610564002,148344120970
1771610565002,148422951701
1771610566002,148499079619
1771610567002,148577439098
1771610568002,148655693903
1771610569002,148734464026
1771610570002,148812931293
1771610571002,148890975344
1771610572002,148968222094
1771610573002,149045105992
1771610574002,149122587056
1771610575002,149200822024
1771610576002,149277260427
1771610577002,149355254368
1771610578002,149431811057
1771610579002,149508477120
