start_ms,end_ms,duration_ms,start_time,end_time
1771610415000,1771610582000,167000,2026-02-20 18:00:15,2026-02-20 18:03:02
1771611112000,1771611124000,12000,2026-02-20 18:11:52,2026-02-20 18:12:04
1771611846000,1771612279000,433000,2026-02-20 18:24:06,2026-02-20 18:31:19
1771612303000,1771612309000,6000,2026-02-20 18:31:43,2026-02-20 18:31:49
1771612381000,1771612473000,92000,2026-02-20 18:33:01,2026-02-20 18:34:33
1771612477000,1771612483000,6000,2026-02-20 18:34:37,2026-02-20 18:34:43
1771612575000,1771612578000,3000,2026-02-20 18:36:15,2026-02-20 18:36:18
1771612588000,1771612596000,8000,2026-02-20 18:36:28,2026-02-20 18:36:36
1771612626000,1771612628000,2000,2026-02-20 18:37:06,2026-02-20 18:37:08
1771612635000,1771612648000,13000,2026-02-20 18:37:15,2026-02-20 18:37:28
1771612748000,1771612791000,43000,2026-02-20 18:39:08,2026-02-20 18:39:51
1771612803000,1771612811000,8000,2026-02-20 18:40:03,2026-02-20 18:40:11
1771612816000,1771612832000,16000,2026-02-20 18:40:16,2026-02-20 18:40:32
1771612869000,1771612893000,24000,2026-02-20 18:41:09,2026-02-20 18:41:33
1771613012000,1771613026000,14000,2026-02-20 18:43:32,2026-02-20 18:43:46
1771613586000,1771613874000,288000,2026-02-20 18:53:06,2026-02-20 18:57:54
1771613930000,1771613935000,5000,2026-02-20 18:58:50,2026-02-20 18:58:55
1771614207000,1771614243000,36000,2026-02-20 19:03:27,2026-02-20 19:04:03
1771614781000,1771614783000,2000,2026-02-20 19:13:01,2026-02-20 19:13:03
1771614850000,1771615081000,231000,2026-02-20 19:14:10,2026-02-20 19:18:01
1771616187000,1771616190000,3000,2026-02-20 19:36:27,2026-02-20 19:36:30
1771616224000,1771616237000,13000,2026-02-20 19:37:04,2026-02-20 19:37:17
1771616345000,1771616349000,4000,2026-02-20 19:39:05,2026-02-20 19:39:09
1771616372000,1771616613000,241000,2026-02-20 19:39:32,2026-02-20 19:43:33
1771616618000,1771616623000,5000,2026-02-20 19:43:38,2026-02-20 19:43:43
1771616655000,1771616658000,3000,2026-02-20 19:44:15,2026-02-20 19:44:18
1771616680000,1771616695000,15000,2026-02-20 19:44:40,2026-02-20 19:44:55
1771616699000,1771616756000,57000,2026-02-20 19:44:59,2026-02-20 19:45:56
1771616758000,1771616961000,203000,2026-02-20 19:45:58,2026-02-20 19:49:21
