start_ms,end_ms,duration_ms,start_time,end_time
1771610592000,1771610685000,93000,2026-02-20 18:03:12,2026-02-20 18:04:45
1771610704000,1771611249000,545000,2026-02-20 18:05:04,2026-02-20 18:14:09
1771611253000,1771611279000,26000,2026-02-20 18:14:13,2026-02-20 18:14:39
1771611286000,1771611293000,7000,2026-02-20 18:14:46,2026-02-20 18:14:53
1771611307000,1771612175000,868000,2026-02-20 18:15:07,2026-02-20 18:29:35
1771612277000,1771612279000,2000,2026-02-20 18:31:17,2026-02-20 18:31:19
1771612288000,1771613178000,890000,2026-02-20 18:31:28,2026-02-20 18:46:18
1771613597000,1771613673000,76000,2026-02-20 18:53:17,2026-02-20 18:54:33
1771613822000,1771613921000,99000,2026-02-20 18:57:02,2026-02-20 18:58:41
1771613935000,1771613950000,15000,2026-02-20 18:58:55,2026-02-20 18:59:10
1771613953000,1771614131000,178000,2026-02-20 18:59:13,2026-02-20 19:02:11
1771614139000,1771615067000,928000,2026-02-20 19:02:19,2026-02-20 19:17:47
1771616193000,1771616603000,410000,2026-02-20 19:36:33,2026-02-20 19:43:23
1771616612000,1771616694000,82000,2026-02-20 19:43:32,2026-02-20 19:44:54
1771616765000,1771616765000,0,2026-02-20 19:46:05,2026-02-20 19:46:05
