start_ms,end_ms,duration_ms,start_time,end_time
1771610420000,1771610421000,1000,2026-02-20 18:00:20,2026-02-20 18:00:21
1771610598000,1771611303000,705000,2026-02-20 18:03:18,2026-02-20 18:15:03
1771611314000,1771611737000,423000,2026-02-20 18:15:14,2026-02-20 18:22:17
1771611744000,1771611800000,56000,2026-02-20 18:22:24,2026-02-20 18:23:20
1771611803000,1771611817000,14000,2026-02-20 18:23:23,2026-02-20 18:23:37
1771611856000,1771611928000,72000,2026-02-20 18:24:16,2026-02-20 18:25:28
1771611937000,1771611957000,20000,2026-02-20 18:25:37,2026-02-20 18:25:57
1771612308000,1771612864000,556000,2026-02-20 18:31:48,2026-02-20 18:41:04
1771612868000,1771612935000,67000,2026-02-20 18:41:08,2026-02-20 18:42:15
1771612991000,1771613013000,22000,2026-02-20 18:43:11,2026-02-20 18:43:33
1771613021000,1771613030000,9000,2026-02-20 18:43:41,2026-02-20 18:43:50
1771613042000,1771613816000,774000,2026-02-20 18:44:02,2026-02-20 18:56:56
1771613960000,1771614018000,58000,2026-02-20 18:59:20,2026-02-20 19:00:18
1771614145000,1771614799000,654000,2026-02-20 19:02:25,2026-02-20 19:13:19
1771614808000,1771614856000,48000,2026-02-20 19:13:28,2026-02-20 19:14:16
1771616236000,1771616352000,116000,2026-02-20 19:37:16,2026-02-20 19:39:12
1771616618000,1771616944000,326000,2026-02-20 19:43:38,2026-02-20 19:49:04
