timestamp,energy_1,energy_2
1772212069009,16018050034,29505658435
1772212070009,16024663675,29513863653
1772212071009,16031245442,29522067865
1772212072009,16037745518,29530248716
1772212073009,16044174873,29538506193
1772212074009,16050717641,29546692873
1772212075009,16057412027,29554851264
1772212076009,16064179744,29563073328
1772212077009,16070824221,29571322611
1772212078009,16077615969,29579516844
1772212079009,16084317222,29587690402
1772212080009,16090823355,29595820246
1772212081009,16097258371,29603933992
1772212082009,16103863650,29612145741
1772212083009,16110349933,29620367957
1772212084009,16116899613,29628661046
1772212085009,16123274695,29636928929
1772212086009,16129700129,29645127739
1772212087009,16136078766,29653291150
1772212088009,16142488377,29661472658
1772212089009,16148983372,29669700901
1772212090009,16155415245,29677882469
1772212091009,16161984134,29686078624
1772212092009,16168447759,29694227129
1772212093009,16174912161,29702419652
1772212094009,16181491579,29710623879
1772212095009,16187943165,29718802045
1772212096009,16194480897,29726985063
1772212097009,16200968736,29735122246
1772212098009,16207420841,29743314739
1772212099009,16213971009,29751528609
1772212100009,16220762405,29759749878
1772212101009,16227494143,29767928517
1772212102009,16233992083,29776085978
1772212103009,16240526901,29784268050
1772212104009,16247219472,29792543104
1772212105009,16253795411,29800696949
1772212106009,16260476035,29808908026
1772212107009,16267308216,29817162879
1772212108009,16274105197,29825342113
1772212109009,16280912096,29833675834
1772212110009,16287754180,29841885783
1772212111009,16294617320,29850088224
1772212112009,16301362485,29858328963
1772212113009,16308271338,29866541063
1772212114009,16315071920,29874828690
1772212115009,16321735196,29883071122
1772212116009,16328562678,29891374389
1772212117009,16335142309,29899617859
1772212118009,16341750808,29907812030
1772212119009,16348487200,29916002342
1772212120009,16355032210,29924186290
1772212121009,16361913629,29932416807
1772212122009,16368718179,29940561451
1772212123009,16375572988,29948760108
1772212124009,16382423677,29956954112
1772212125009,16389301831,29965141326
1772212126009,16396198294,29973338930
1772212127009,16403058596,29981642105
1772212128009,16410093846,29989889725
1772212132777,16418651281,30029182478
1772212133009,16443694953,30031115712
1772212134009,16450493704,30039285044
1772212135009,16457390091,30047448196
1772212136009,16464389287,30055756024
1772212137009,16471434714,30064010740
1772212138009,16478446314,30072332819
1772212139009,16485310660,30080509429
1772212140009,16492142399,30088702486
1772212141009,16498905690,30096870933
1772212142009,16505665473,30105061580
1772212143009,16512406152,30113288816
1772212144009,16519111036,30121521437
1772212145009,16525633083,30129725481
1772212146010,16532458948,30137961993
1772212147009,16539482877,30146255357
1772212148009,16546353295,30154447439
1772212149009,16553261629,30162662834
1772212150009,16560069397,30170809828
1772212151009,16566763601,30178970752
1772212152009,16573522178,30187150841
1772212153009,16580319540,30195418480
1772212154009,16586983029,30203651773
1772212155009,16593727569,30211819639
1772212156009,16600791718,30220026902
1772212157009,16607399347,30228147485
1772212158009,16614029284,30236298537
1772212159009,16620500934,30244482684
1772212176596,16627115887,30388601910
1772212177009,16740278096,30392030657
1772212178009,16747048787,30400270831
1772212179009,16753542287,30408514546
1772212180009,16760158308,30416726432
1772212181009,16766640731,30424927713
1772212182009,16773223825,30433081863
1772212183009,16779776190,30441257145
1772212184009,16786443814,30449416666
1772212185009,16792996561,30457546266
1772212186009,16799615512,30465700034
1772212187009,16805993050,30473862484
1772212188009,16812859959,30482039064
1772212189009,16819571984,30490285540
1772212190008,16826108755,30498495045
1772212203223,16832544305,30607141694
1772212204038,16917527718,30613876026
1772212205009,16923840685,30621834233
1772212206009,16930410887,30630145387
1772212207009,16936793034,30638316138
1772212208010,16943357254,30646468777
1772212209009,16950379153,30654700270
1772212210009,16957216141,30662884264
1772212211009,16963951206,30671082952
1772212212009,16970720936,30679218060
1772212213009,16977524051,30687459303
1772212214009,16984264364,30695725095
1772212215009,16991000390,30703917329
1772212216009,16997747538,30712169222
1772212217009,17004351506,30720346289
1772212218009,17010942000,30728547785
1772212219009,17017772656,30736808634
1772212220009,17024426212,30744978881
1772212221009,17031046353,30753172655
1772212222009,17037521574,30761305978
1772212223009,17044007673,30769493802
1772212224009,17050427065,30777725203
1772212225009,17056915255,30785885853
1772212247457,17063482695,30971788486
1772212248009,17211999825,30976455039
1772212249009,17219214677,30985007209
1772212250009,17226299989,30993388306
1772212251009,17233147276,31001587741
1772212252009,17239990534,31009791098
1772212253009,17246861013,31018099171
1772212254009,17253638403,31026515911
1772212255009,17260461354,31034744138
1772212256009,17267093366,31043103310
1772212257501,17273595104,31055412000
1772212258009,17280112620,31059632744
1772212259009,17286816345,31067872232
1772212260009,17293340513,31076129953
1772212261009,17300006153,31084433555
1772212262009,17306787007,31092635386
1772212263009,17313464182,31100769288
1772212264009,17320119401,31109041260
1772212265009,17326695752,31117279787
1772212266009,17333327214,31125515048
1772212267009,17339857059,31133709525
1772212268009,17346356661,31141901530
1772212269009,17352971615,31150128125
1772212270009,17359603520,31158444788
1772212271010,17366239056,31166708627
1772212272009,17372813728,31175022849
1772212273009,17379213773,31183396378
1772212274009,17385768823,31191691787
1772212275009,17392170393,31199996426
1772212276009,17398631134,31208257763
1772212277009,17405611669,31216553065
1772212278009,17412561169,31224887839
1772212279009,17419416421,31233283844
1772212280009,17426271535,31241591840
1772212281009,17433193708,31249932793
1772212282009,17439862614,31258088911
1772212283009,17446521113,31266273623
1772212284009,17453113500,31274564713
1772212285009,17459808116,31282822251
1772212286009,17466704289,31291342181
1772212287009,17473525317,31299859136
1772212317343,17481435339,31550393329
1772212318011,17678649322,31555882410
1772212324134,17685280907,31606327326
1772212325009,17724795755,31613604660
1772212326009,17731584069,31621906355
1772212327009,17738108924,31630076205
1772212328010,17744994814,31638287359
1772212329009,17751895931,31646527609
1772212330009,17758454323,31654731897
1772212331009,17765082627,31662962520
1772212332009,17771535952,31671196530
1772212333009,17777894541,31679362291
1772212334009,17784277710,31687624300
1772212335009,17790657797,31695773140
1772212336009,17797067347,31704003153
1772212337009,17803512005,31712154632
1772212338009,17810316311,31720330494
1772212339009,17817511037,31728581029
1772212340009,17824747296,31736771981
1772212341009,17831967413,31744976833
1772212342009,17839080143,31753168121
1772212343009,17845781746,31761280022
1772212344009,17852295905,31769545479
1772212345009,17858823156,31777717114
1772212346009,17865400986,31785945281
1772212347009,17872041893,31794139132
1772212348009,17878857123,31802299293
1772212349009,17885531812,31810553963
1772212351307,17892089502,31829412301
1772212352009,17905213609,31835198700
1772212353009,17911803646,31843340246
1772212354009,17918516800,31851603613
1772212355009,17925224354,31859768794
1772212356009,17931807388,31867947830
1772212357009,17938422067,31876145099
1772212358009,17945152645,31884296029
1772212359009,17952189223,31892604499
1772212360009,17959755375,31900814401
1772212361009,17967098547,31909205019
1772212362009,17974270142,31917640069
1772212363009,17981325945,31926210045
1772212364009,17988174590,31934671766
1772212365009,17995001492,31942890732
1772212366009,18001720185,31951167663
1772212367009,18008381355,31959405030
1772212368009,18015002411,31967614642
1772212369009,18021697530,31975862598
1772212370009,18028178228,31984036034
1772212371009,18034818739,31992185576
1772212372009,18041574218,32000389055
1772212373009,18048195870,32008589879
1772212374010,18054841217,32016900088
1772212375009,18061267871,32025035745
1772212376009,18067853255,32033273982
1772212377009,18074259387,32041410249
1772212378009,18080634606,32049614583
1772212379009,18087205006,32057881459
1772212380009,18093918740,32066081794
1772212381953,18100574814,32081977182
1772212382009,18107222175,32082418733
1772212383009,18113859207,32090581046
1772212384009,18120460657,32098881108
1772212385009,18126998603,32107072411
1772212386009,18133673749,32115318674
1772212387009,18140154844,32123533886
1772212388009,18147230055,32131724319
1772212389009,18154414254,32139930255
1772212390010,18161628526,32148150258
1772212391009,18168836024,32156342309
1772212392009,18175993948,32164453889
1772212393009,18183193435,32172618765
1772212394009,18190371989,32180908589
1772212395009,18197606569,32189124305
1772212396009,18204804455,32197361108
