start_ms,end_ms,duration_ms,start_time,end_time
1772212252000,1772212782000,530000,2026-02-27 17:10:52,2026-02-27 17:19:42
1772212785000,1772213009000,224000,2026-02-27 17:19:45,2026-02-27 17:23:29
1772213013000,1772213234000,221000,2026-02-27 17:23:33,2026-02-27 17:27:14
1772213237000,1772213429000,192000,2026-02-27 17:27:17,2026-02-27 17:30:29
1772213433000,1772213435000,2000,2026-02-27 17:30:33,2026-02-27 17:30:35
1772213438000,1772213439000,1000,2026-02-27 17:30:38,2026-02-27 17:30:39
1772214173000,1772214215000,42000,2026-02-27 17:42:53,2026-02-27 17:43:35
1772214220000,1772214325000,105000,2026-02-27 17:43:40,2026-02-27 17:45:25
1772214329000,1772214336000,7000,2026-02-27 17:45:29,2026-02-27 17:45:36
1772214338000,1772214350000,12000,2026-02-27 17:45:38,2026-02-27 17:45:50
1772214969000,1772215226000,257000,2026-02-27 17:56:09,2026-02-27 18:00:26
1772216215000,1772216218000,3000,2026-02-27 18:16:55,2026-02-27 18:16:58
1772216232000,1772216235000,3000,2026-02-27 18:17:12,2026-02-27 18:17:15
1772216238000,1772216730000,492000,2026-02-27 18:17:18,2026-02-27 18:25:30
1772216734000,1772218458000,1724000,2026-02-27 18:25:34,2026-02-27 18:54:18
1772218524000,1772218606000,82000,2026-02-27 18:55:24,2026-02-27 18:56:46
1772218610000,1772218652000,42000,2026-02-27 18:56:50,2026-02-27 18:57:32
1772218655000,1772218677000,22000,2026-02-27 18:57:35,2026-02-27 18:57:57
1772218694000,1772218784000,90000,2026-02-27 18:58:14,2026-02-27 18:59:44
1772218787000,1772218917000,130000,2026-02-27 18:59:47,2026-02-27 19:01:57
1772219129000,1772219172000,43000,2026-02-27 19:05:29,2026-02-27 19:06:12
1772219189000,1772219284000,95000,2026-02-27 19:06:29,2026-02-27 19:08:04
1772219287000,1772219418000,131000,2026-02-27 19:08:07,2026-02-27 19:10:18
1772220379000,1772220733000,354000,2026-02-27 19:26:19,2026-02-27 19:32:13
1772221067000,1772221587000,520000,2026-02-27 19:37:47,2026-02-27 19:46:27
1772221659000,1772221786000,127000,2026-02-27 19:47:39,2026-02-27 19:49:46
1772221789000,1772221877000,88000,2026-02-27 19:49:49,2026-02-27 19:51:17
1772221881000,1772221969000,88000,2026-02-27 19:51:21,2026-02-27 19:52:49
1772221972000,1772222398000,426000,2026-02-27 19:52:52,2026-02-27 19:59:58
1772222401000,1772222826000,425000,2026-02-27 20:00:01,2026-02-27 20:07:06
1772223079000,1772223080000,1000,2026-02-27 20:11:19,2026-02-27 20:11:20
1772223859000,1772223953000,94000,2026-02-27 20:24:19,2026-02-27 20:25:53
1772223960000,1772224091000,131000,2026-02-27 20:26:00,2026-02-27 20:28:11
1772224095000,1772224106000,11000,2026-02-27 20:28:15,2026-02-27 20:28:26
1772224199000,1772224348000,149000,2026-02-27 20:29:59,2026-02-27 20:32:28
1772224356000,1772224487000,131000,2026-02-27 20:32:36,2026-02-27 20:34:47
1772224659000,1772224705000,46000,2026-02-27 20:37:39,2026-02-27 20:38:25
1772224709000,1772224711000,2000,2026-02-27 20:38:29,2026-02-27 20:38:31
1772224818000,1772224836000,18000,2026-02-27 20:40:18,2026-02-27 20:40:36
1772224840000,1772224922000,82000,2026-02-27 20:40:40,2026-02-27 20:42:02
1772224924000,1772225011000,87000,2026-02-27 20:42:04,2026-02-27 20:43:31
1772225015000,1772225032000,17000,2026-02-27 20:43:35,2026-02-27 20:43:52
1772225054000,1772225067000,13000,2026-02-27 20:44:14,2026-02-27 20:44:27
1772225069000,1772225151000,82000,2026-02-27 20:44:29,2026-02-27 20:45:51
1772225154000,1772225281000,127000,2026-02-27 20:45:54,2026-02-27 20:48:01
1772225284000,1772225373000,89000,2026-02-27 20:48:04,2026-02-27 20:49:33
1772225721000,1772225867000,146000,2026-02-27 20:55:21,2026-02-27 20:57:47
1772225870000,1772225912000,42000,2026-02-27 20:57:50,2026-02-27 20:58:32
1772225915000,1772225923000,8000,2026-02-27 20:58:35,2026-02-27 20:58:43
