start_ms,end_ms,duration_ms,start_time,end_time
1763860705000,1763860710000,5000,2025-11-23 01:18:25,2025-11-23 01:18:30
1763860713000,1763860721000,8000,2025-11-23 01:18:33,2025-11-23 01:18:41
1763860722000,1763860730000,8000,2025-11-23 01:18:42,2025-11-23 01:18:50
1763860732000,1763860741000,9000,2025-11-23 01:18:52,2025-11-23 01:19:01
1763860742000,1763860745000,3000,2025-11-23 01:19:02,2025-11-23 01:19:05
1763860923000,1763860935000,12000,2025-11-23 01:22:03,2025-11-23 01:22:15
1763860936000,1763860945000,9000,2025-11-23 01:22:16,2025-11-23 01:22:25
1763860946000,1763860956000,10000,2025-11-23 01:22:26,2025-11-23 01:22:36
1763860968000,1763860969000,1000,2025-11-23 01:22:48,2025-11-23 01:22:49
1763860970000,1763860971000,1000,2025-11-23 01:22:50,2025-11-23 01:22:51
1763860973000,1763860974000,1000,2025-11-23 01:22:53,2025-11-23 01:22:54
1763860976000,1763860977000,1000,2025-11-23 01:22:56,2025-11-23 01:22:57
1763860977000,1763860978000,1000,2025-11-23 01:22:57,2025-11-23 01:22:58
1763860979000,1763860980000,1000,2025-11-23 01:22:59,2025-11-23 01:23:00
1763860988000,1763860989000,1000,2025-11-23 01:23:08,2025-11-23 01:23:09
1763860989000,1763860990000,1000,2025-11-23 01:23:09,2025-11-23 01:23:10
1763860990000,1763860991000,1000,2025-11-23 01:23:10,2025-11-23 01:23:11
1763874472000,1763874635000,163000,2025-11-23 05:07:52,2025-11-23 05:10:35
1763875934000,1763875945000,11000,2025-11-23 05:32:14,2025-11-23 05:32:25
1763875949000,1763875950000,1000,2025-11-23 05:32:29,2025-11-23 05:32:30
1763875953000,1763875954000,1000,2025-11-23 05:32:33,2025-11-23 05:32:34
1763875958000,1763875959000,1000,2025-11-23 05:32:38,2025-11-23 05:32:39
1763875959000,1763875976000,17000,2025-11-23 05:32:39,2025-11-23 05:32:56
