start_ms,end_ms,duration_ms,start_time,end_time
1763860710000,1763860713000,3000,2025-11-23 01:18:30,2025-11-23 01:18:33
1763860721000,1763860722000,1000,2025-11-23 01:18:41,2025-11-23 01:18:42
1763860730000,1763860732000,2000,2025-11-23 01:18:50,2025-11-23 01:18:52
1763860741000,1763860742000,1000,2025-11-23 01:19:01,2025-11-23 01:19:02
1763860745000,1763860923000,178000,2025-11-23 01:19:05,2025-11-23 01:22:03
1763860935000,1763860936000,1000,2025-11-23 01:22:15,2025-11-23 01:22:16
1763860945000,1763860946000,1000,2025-11-23 01:22:25,2025-11-23 01:22:26
1763860956000,1763860968000,12000,2025-11-23 01:22:36,2025-11-23 01:22:48
1763860969000,1763860970000,1000,2025-11-23 01:22:49,2025-11-23 01:22:50
1763860971000,1763860973000,2000,2025-11-23 01:22:51,2025-11-23 01:22:53
1763860974000,1763860976000,2000,2025-11-23 01:22:54,2025-11-23 01:22:56
1763860977000,1763860977000,0,2025-11-23 01:22:57,2025-11-23 01:22:57
1763860978000,1763860979000,1000,2025-11-23 01:22:58,2025-11-23 01:22:59
1763860980000,1763860988000,8000,2025-11-23 01:23:00,2025-11-23 01:23:08
1763860989000,1763860989000,0,2025-11-23 01:23:09,2025-11-23 01:23:09
1763860990000,1763860990000,0,2025-11-23 01:23:10,2025-11-23 01:23:10
1763860991000,1763874472000,13481000,2025-11-23 01:23:11,2025-11-23 05:07:52
1763874635000,1763875934000,1299000,2025-11-23 05:10:35,2025-11-23 05:32:14
1763875945000,1763875949000,4000,2025-11-23 05:32:25,2025-11-23 05:32:29
1763875950000,1763875953000,3000,2025-11-23 05:32:30,2025-11-23 05:32:33
1763875954000,1763875958000,4000,2025-11-23 05:32:34,2025-11-23 05:32:38
1763875959000,1763875959000,0,2025-11-23 05:32:39,2025-11-23 05:32:39
1763875976000,1763875979000,3000,2025-11-23 05:32:56,2025-11-23 05:32:59
