task;hash;inputs;inputSize;outputs;outputSize;usedBy
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (FOXA1_VCaP_Control_REP3_T1);a4c05f892de12078ff35cc9a99a683e4;1;752190712;5;657209905;2
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (FOXA1_VCaP_Daro_REP1_T1);32467b64bbe18c1c9498743cafd4ef03;1;574597316;5;504430054;2
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (FOXA1_VCaP_Daro_REP2_T1);bb825551473fbe556d97e892ffe98f97;1;568440948;5;496909151;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (FOXA1_VCaP_Daro_REP3_T1);616bbdde61622d3ee7f6dd4eefd1d2ea;1;580358195;3;862365;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (FOXA1_VCaP_Daro_REP3_T1);e5a05b8cd70391e058f3c82e934fba45;1;580358195;5;507369288;2
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (FOXA1_VCaP_R1881_REP1_T1);f56a938ff4929fba1b436840459fd990;1;548925766;3;860192;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (FOXA1_VCaP_R1881_REP2_T1);cb8ec01e971b427de8881597a466e2fc;1;534975550;3;861670;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (FOXA1_VCaP_R1881_REP3_T1);290fe6a4334765378e4c9b3b7053618d;1;571071353;3;861614;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H2Bk15ac_VCAP_Control_REP1_T1);131b0d1510c561acdb8682238000d047;1;939985273;3;877733;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H2Bk15ac_VCAP_Daro_REP1_T1);98bb3afac39bb6c1528888ecbda793de;1;988191246;3;877830;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H2Bk15ac_VCAP_Daro_REP2_T1);6a1d76e3657f811511292ece5e6732ee;1;1210945387;3;883156;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H2Bk15ac_VCAP_Daro_REP3_T1);2aa27f5e838e634e7aa0f5b92a09280b;1;1039347585;3;880526;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H2Bk15ac_VCAP_R1881_REP1_T1);1d7adc91447d0e6e7423be174b4dfde4;1;1022940830;3;881497;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H2Bk15ac_VCAP_R1881_REP2_T1);05c7fd9e9f9192797b541d90db397941;1;990368376;3;883013;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H2Bk15ac_VCAP_R1881_REP3_T1);5f6cc5beacdd1c5f0284f247a3bd7af7;1;1146844329;3;882169;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H3K18ac_VCaP_Control_REP1_T1);3db43817ac29fefb5f1aff435f240ca3;1;578924679;3;865247;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H3K18ac_VCaP_Control_REP2_T1);0e678d80b1d1fc6c79218dc4cd498dd1;1;1188860526;3;882599;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H3K18ac_VCaP_Control_REP3_T1);7a219df053d962ca97fb5108eee7e254;1;895037077;3;880674;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H3K18ac_VCaP_Daro_REP1_T1);8469c5dad8778f00e8c69569feef55ef;1;928269796;3;874525;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H3K18ac_VCaP_Daro_REP2_T1);126fd88181a866436b604e0da2bf2b04;1;1097388491;3;880357;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H3K18ac_VCaP_Daro_REP3_T1);98af1e18d25d10a5cebe3a2f372daf9e;1;942724059;3;878506;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H3K18ac_VCaP_R1881_REP1_T1);844e61a630339e5897f7bb7350580ca6;1;1153295923;3;874294;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H3K18ac_VCaP_R1881_REP2_T1);0aa791d057e991d81700f9fdf98fd9bc;1;936864234;3;878342;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H3K18ac_VCaP_R1881_REP3_T1);9300f98df29913a28a23a06b068bc5ec;1;1191183310;3;880060;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H3K27ac_LAPC4_Control_REP1_T1);023b3de6bdf0c8df7d04e7e433690eef;1;779883263;3;880322;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H3K27ac_LAPC4_Control_REP2_T1);05d5f265ec5c7cc983a155fea9a76727;1;896692740;3;874217;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (FOXA1_VCaP_R1881_REP1_T1);e0802b21ed8e2ecda3cd159218af9915;1;548925766;5;480079972;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H3K27ac_LAPC4_Control_REP3_T1);6ef19cd0f229a520d88aca5dfef86bba;1;1088851337;3;876622;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (FOXA1_VCaP_R1881_REP2_T1);b17c5aeb64384049fe6eb0abf2cc08d6;1;534975550;5;467901717;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (FOXA1_VCaP_R1881_REP3_T1);eba4a7047efed38689c7f58040b1d380;1;571071353;5;501364183;2
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (H2Bk15ac_VCAP_Control_REP1_T1);8fd279251cce098261f7a15c693fd1c6;1;939985273;5;821488133;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H3K27ac_LAPC4_Daro_REP1_T1);72c58523291026d3368e8a18cdea2b52;1;944642524;3;886101;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (H2Bk15ac_VCAP_Daro_REP1_T1);93e806d486259db4758cd92baffeb456;1;988191246;5;863606197;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H3K27ac_LAPC4_Daro_REP2_T1);5a0d3bb4bc82427c2f883d61c617aaaf;1;1108292585;3;882890;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H3K27ac_LAPC4_Daro_REP3_T1);ea40465936cd3893ea87cb4462210629;1;834151566;3;871891;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (H2Bk15ac_VCAP_Daro_REP2_T1);f561de85365f26981af6211c5e27ae2b;1;1210945387;5;1058028549;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H3K27ac_LAPC4_R1881_REP1_T1);ca152df2ecf0d66d5771a4bc8cb3ca1c;1;814947150;3;877812;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (H2Bk15ac_VCAP_Daro_REP3_T1);b4a5fb617e615977bc8ad0e76020cb6d;1;1039347585;5;908202443;2
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H3K27ac_LAPC4_R1881_REP2_T1);0b3143fe07c9223ef4d137ffc86df1c5;1;698084935;3;876253;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H3K27ac_LAPC4_R1881_REP3_T1);0649e5656886a82156d02ccc34364bbe;1;783977644;3;888288;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (H2Bk15ac_VCAP_R1881_REP1_T1);3d53e488c03a592850fdcd5797ca643f;1;1022940830;5;894163585;2
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H3K27ac_VCaP_Control_REP1_T1);1c34443d6b83b32c17021e0bf5e42249;1;705023858;3;896047;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (H2Bk15ac_VCAP_R1881_REP2_T1);b95681b89860eb7c462439ce54566d8e;1;990368376;5;865341074;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (H2Bk15ac_VCAP_R1881_REP3_T1);6921dcb8be2bd24e6f38304ec6381c68;1;1146844329;5;1002146808;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H3K27ac_VCaP_Control_REP2_T1);1366055f4767ffdcdd57463ab7baabea;1;795520672;3;889785;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H3K27ac_VCaP_Control_REP3_T1);d3e60ae369e2af512b371b029e0cfe99;1;760661944;3;886909;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (H3K18ac_VCaP_Control_REP1_T1);79604b2bdb95de03a19a9b751c213f1d;1;578924679;5;506653509;2
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (H3K18ac_VCaP_Control_REP2_T1);4923404774b0df3ca6e1a16aa59f2729;1;1188860526;5;1035892652;2
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (H3K18ac_VCaP_Control_REP3_T1);837a7719f9162fc165033b05408bc233;1;895037077;5;779488941;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H3K27ac_VCaP_Daro_REP1_T1);344725bdf0a7489b3d158c524e619499;1;919223931;3;891854;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (H3K18ac_VCaP_Daro_REP1_T1);7ce05ddadf8ac136d5497cfaab15b152;1;928269796;5;808186059;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (H3K18ac_VCaP_Daro_REP2_T1);f62b84fc54752067706756d3f2f72927;1;1097388491;5;960205606;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (H3K18ac_VCaP_Daro_REP3_T1);5c3dc869c9e52cb7cb229ef784f7b7b2;1;942724059;5;820717524;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H3K27ac_VCaP_Daro_REP2_T1);7c3a1c08321d6929434e2cb39fc685b5;1;828197442;3;887293;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (H3K18ac_VCaP_R1881_REP1_T1);230b9477e5b0254c99b66bee30928d23;1;1153295923;5;1004974499;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H3K27ac_VCaP_Daro_REP3_T1);947ea35101cba2514dc10c9cfa349f66;1;849533718;3;884671;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (H3K18ac_VCaP_R1881_REP2_T1);c6d16e757cac415b6ff46896708292f9;1;936864234;5;815516249;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (H3K18ac_VCaP_R1881_REP3_T1);d9a95ace68a077caf697ac7a8a896acc;1;1191183310;5;1042235093;2
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (H3K27ac_LAPC4_Control_REP1_T1);29c0608304900990fd34ee7366a6e525;1;779883263;5;683265069;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (H3K27ac_LAPC4_Control_REP2_T1);980f76ac63e039447856ebbc0f526083;1;896692740;5;780040738;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (H3K27ac_LAPC4_Control_REP3_T1);93018b0ed7e97a75d015641b1669e922;1;1088851337;5;949659231;2
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (H3K27ac_LAPC4_Daro_REP1_T1);fe5d7e8f2e1df6f16ac787cf3c9763ec;1;944642524;5;819606365;2
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H3K27ac_VCaP_R1881_REP1_T1);14faf2408e08cfd5966bb2ed2ff06d6e;1;660243200;3;882508;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H3K27ac_VCaP_R1881_REP2_T1);667bd7f380d7f90a380d15deb8342680;1;1022384519;3;891068;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (H3K27ac_LAPC4_Daro_REP2_T1);f47171f5251dfe2633a955190137085a;1;1108292585;5;965986014;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (H3K27ac_LAPC4_Daro_REP3_T1);b0f48934dcb064fc17f04b9f717dd8ce;1;834151566;5;724627238;2
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (H3K27ac_LAPC4_R1881_REP1_T1);aec5e9a607213ebedc8547eea42a6585;1;814947150;5;712535352;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (H3K27ac_LAPC4_R1881_REP2_T1);561d8303af011b6bbf1548dcafcc8543;1;698084935;5;610551741;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H3K4m1_VCaP_Control_REP1_T1);953d5db44b85f522364437903f34ffe7;1;1046073013;3;882941;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (H3K27ac_LAPC4_R1881_REP3_T1);5598976dc111a9e20e0e868d6ca48607;1;783977644;5;684632129;2
