start_ms,end_ms,duration_ms,start_time,end_time
1770554186000,1770554192000,6000,2026-02-08 12:36:26,2026-02-08 12:36:32
1770555179000,1770555181000,2000,2026-02-08 12:52:59,2026-02-08 12:53:01
1770555293000,1770555295000,2000,2026-02-08 12:54:53,2026-02-08 12:54:55
1770555396000,1770555398000,2000,2026-02-08 12:56:36,2026-02-08 12:56:38
1770555489000,1770555491000,2000,2026-02-08 12:58:09,2026-02-08 12:58:11
1770555593000,1770555596000,3000,2026-02-08 12:59:53,2026-02-08 12:59:56
1770555698000,1770555704000,6000,2026-02-08 13:01:38,2026-02-08 13:01:44
1770555809000,1770555813000,4000,2026-02-08 13:03:29,2026-02-08 13:03:33
1770555902000,1770555908000,6000,2026-02-08 13:05:02,2026-02-08 13:05:08
1770555999000,1770556001000,2000,2026-02-08 13:06:39,2026-02-08 13:06:41
1770556089000,1770556092000,3000,2026-02-08 13:08:09,2026-02-08 13:08:12
1770556194000,1770556197000,3000,2026-02-08 13:09:54,2026-02-08 13:09:57
1770556299000,1770556302000,3000,2026-02-08 13:11:39,2026-02-08 13:11:42
1770556404000,1770556407000,3000,2026-02-08 13:13:24,2026-02-08 13:13:27
1770556499000,1770556501000,2000,2026-02-08 13:14:59,2026-02-08 13:15:01
1770556593000,1770556595000,2000,2026-02-08 13:16:33,2026-02-08 13:16:35
1770556669000,1770556672000,3000,2026-02-08 13:17:49,2026-02-08 13:17:52
1770556761000,1770556763000,2000,2026-02-08 13:19:21,2026-02-08 13:19:23
1770556852000,1770556854000,2000,2026-02-08 13:20:52,2026-02-08 13:20:54
1770556966000,1770556968000,2000,2026-02-08 13:22:46,2026-02-08 13:22:48
1770557053000,1770557056000,3000,2026-02-08 13:24:13,2026-02-08 13:24:16
1770557144000,1770557146000,2000,2026-02-08 13:25:44,2026-02-08 13:25:46
1770557231000,1770557234000,3000,2026-02-08 13:27:11,2026-02-08 13:27:14
1770557318000,1770557321000,3000,2026-02-08 13:28:38,2026-02-08 13:28:41
1770557425000,1770557428000,3000,2026-02-08 13:30:25,2026-02-08 13:30:28
1770557532000,1770557535000,3000,2026-02-08 13:32:12,2026-02-08 13:32:15
1770557639000,1770557641000,2000,2026-02-08 13:33:59,2026-02-08 13:34:01
1770557746000,1770557749000,3000,2026-02-08 13:35:46,2026-02-08 13:35:49
1770557849000,1770557852000,3000,2026-02-08 13:37:29,2026-02-08 13:37:32
1770557953000,1770557965000,12000,2026-02-08 13:39:13,2026-02-08 13:39:25
1770558046000,1770558049000,3000,2026-02-08 13:40:46,2026-02-08 13:40:49
1770558128000,1770558130000,2000,2026-02-08 13:42:08,2026-02-08 13:42:10
1770558231000,1770558233000,2000,2026-02-08 13:43:51,2026-02-08 13:43:53
1770558317000,1770558320000,3000,2026-02-08 13:45:17,2026-02-08 13:45:20
1770558402000,1770558405000,3000,2026-02-08 13:46:42,2026-02-08 13:46:45
1770561085000,1770561086000,1000,2026-02-08 14:31:25,2026-02-08 14:31:26
1770561261000,1770561264000,3000,2026-02-08 14:34:21,2026-02-08 14:34:24
1770561359000,1770561377000,18000,2026-02-08 14:35:59,2026-02-08 14:36:17
1770561480000,1770561483000,3000,2026-02-08 14:38:00,2026-02-08 14:38:03
1770561585000,1770561588000,3000,2026-02-08 14:39:45,2026-02-08 14:39:48
1770561671000,1770561673000,2000,2026-02-08 14:41:11,2026-02-08 14:41:13
1770561756000,1770561759000,3000,2026-02-08 14:42:36,2026-02-08 14:42:39
1770561839000,1770561841000,2000,2026-02-08 14:43:59,2026-02-08 14:44:01
1770561936000,1770561949000,13000,2026-02-08 14:45:36,2026-02-08 14:45:49
1770562040000,1770562043000,3000,2026-02-08 14:47:20,2026-02-08 14:47:23
1770562126000,1770562143000,17000,2026-02-08 14:48:46,2026-02-08 14:49:03
1770562229000,1770562232000,3000,2026-02-08 14:50:29,2026-02-08 14:50:32
1770562316000,1770562318000,2000,2026-02-08 14:51:56,2026-02-08 14:51:58
1770562405000,1770562419000,14000,2026-02-08 14:53:25,2026-02-08 14:53:39
1770562493000,1770562500000,7000,2026-02-08 14:54:53,2026-02-08 14:55:00
1770562583000,1770562586000,3000,2026-02-08 14:56:23,2026-02-08 14:56:26
1770562669000,1770562672000,3000,2026-02-08 14:57:49,2026-02-08 14:57:52
1770562775000,1770562778000,3000,2026-02-08 14:59:35,2026-02-08 14:59:38
1770562890000,1770562892000,2000,2026-02-08 15:01:30,2026-02-08 15:01:32
1770562984000,1770562986000,2000,2026-02-08 15:03:04,2026-02-08 15:03:06
1770563075000,1770563077000,2000,2026-02-08 15:04:35,2026-02-08 15:04:37
1770563165000,1770563168000,3000,2026-02-08 15:06:05,2026-02-08 15:06:08
1770563250000,1770563258000,8000,2026-02-08 15:07:30,2026-02-08 15:07:38
1770563328000,1770563340000,12000,2026-02-08 15:08:48,2026-02-08 15:09:00
1770563409000,1770563422000,13000,2026-02-08 15:10:09,2026-02-08 15:10:22
1770563504000,1770563524000,20000,2026-02-08 15:11:44,2026-02-08 15:12:04
1770563629000,1770563631000,2000,2026-02-08 15:13:49,2026-02-08 15:13:51
1770563711000,1770563714000,3000,2026-02-08 15:15:11,2026-02-08 15:15:14
1770563808000,1770563811000,3000,2026-02-08 15:16:48,2026-02-08 15:16:51
1770563899000,1770563902000,3000,2026-02-08 15:18:19,2026-02-08 15:18:22
1770564003000,1770564005000,2000,2026-02-08 15:20:03,2026-02-08 15:20:05
1770564093000,1770564095000,2000,2026-02-08 15:21:33,2026-02-08 15:21:35
1770564175000,1770564189000,14000,2026-02-08 15:22:55,2026-02-08 15:23:09
1770564294000,1770564297000,3000,2026-02-08 15:24:54,2026-02-08 15:24:57
1770564385000,1770564388000,3000,2026-02-08 15:26:25,2026-02-08 15:26:28
1770564468000,1770564485000,17000,2026-02-08 15:27:48,2026-02-08 15:28:05
1770564590000,1770564592000,2000,2026-02-08 15:29:50,2026-02-08 15:29:52
1770564696000,1770564710000,14000,2026-02-08 15:31:36,2026-02-08 15:31:50
1770568282000,1770568289000,7000,2026-02-08 16:31:22,2026-02-08 16:31:29
1770568391000,1770568393000,2000,2026-02-08 16:33:11,2026-02-08 16:33:13
1770568495000,1770568504000,9000,2026-02-08 16:34:55,2026-02-08 16:35:04
1770584780000,1770584797000,17000,2026-02-08 21:06:20,2026-02-08 21:06:37
1770584805000,1770584819000,14000,2026-02-08 21:06:45,2026-02-08 21:06:59
1770584822000,1770585026000,204000,2026-02-08 21:07:02,2026-02-08 21:10:26
