task_id,hash,native_id,process,name,status,exit,cpus,memory,submit,start,complete,duration,realtime,%cpu,peak_rss,peak_vmem,hostname,cpu_model
1,e3/5beedb,nf-e35beedb18f53715cf8da9a45a048c33-e0835,NFCORE_ATACSEQ:ATACSEQ:INPUT_CHECK:SAMPLESHEET_CHECK,NFCORE_ATACSEQ:ATACSEQ:INPUT_CHECK:SAMPLESHEET_CHECK (samplesheet_full.csv),COMPLETED,0,1,6442450944,1780846271297,1780846276000,1780846286000,14703,3000,2.2,11010048,38236160,ip-172-31-12-170,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
2,c4/aa58a4,nf-c4aa58a488667099777da2f94fd15fab-5f34b,NFCORE_ATACSEQ:ATACSEQ:PREPARE_GENOME:GTF2BED,NFCORE_ATACSEQ:ATACSEQ:PREPARE_GENOME:GTF2BED (genes.gtf),COMPLETED,0,16,25769803776,1780846272812,1780846279000,1780846294000,21188,9000,63.0,1024720896,1050972160,ip-172-31-12-170,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
10,5a/23c8f7,nf-5a23c8f7c7af9c4d73d26666304a4622-aa875,NFCORE_ATACSEQ:ATACSEQ:PREPARE_GENOME:TSS_EXTRACT,NFCORE_ATACSEQ:ATACSEQ:PREPARE_GENOME:TSS_EXTRACT,COMPLETED,0,1,6442450944,1780846307208,1780846307000,1780846316000,8792,82,92.0,2359296,4087808,ip-172-31-12-170,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
3,07/77fecf,nf-0777fecfba5bacc5a43ced417e1bfaf9-9a616,NFCORE_ATACSEQ:ATACSEQ:PREPARE_GENOME:CUSTOM_GETCHROMSIZES,NFCORE_ATACSEQ:ATACSEQ:PREPARE_GENOME:CUSTOM_GETCHROMSIZES (genome.fa),COMPLETED,0,1,6442450944,1780846309877,1780846310000,1780846359000,49123,44000,28.3,4718592,12554240,ip-172-31-12-170,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
5,2f/98ce5c,nf-2f98ce5cedbd14dea1923d7a5e7c0b5d-4262e,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (GM12878_FAST_REP1_T1),COMPLETED,0,32,45097156608,1780846333222,1780846333000,1780846405000,71778,39000,143.6,3458990080,12252459008,ip-172-31-1-173,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
18,6e/46a3db,nf-6e46a3db3369228ec38a9a12abf03f79-a6791,NFCORE_ATACSEQ:ATACSEQ:PREPARE_GENOME:GET_AUTOSOMES,NFCORE_ATACSEQ:ATACSEQ:PREPARE_GENOME:GET_AUTOSOMES (genome.fa.fai),COMPLETED,0,1,6442450944,1780846367423,1780846368000,1780846405000,37577,0,108.5,10223616,37707776,ip-172-31-1-173,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
17,a6/7d6c85,nf-a67d6c85e2621531c7214d4f26b07f4b-7e2b2,NFCORE_ATACSEQ:ATACSEQ:PREPARE_GENOME:GENOME_BLACKLIST_REGIONS,NFCORE_ATACSEQ:ATACSEQ:PREPARE_GENOME:GENOME_BLACKLIST_REGIONS (genome.fa.sizes),COMPLETED,0,1,6442450944,1780846367441,1780846368000,1780846402000,34559,0,75.0,2359296,11579392,ip-172-31-12-170,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
7,6d/63edfd,nf-6d63edfd5303a018ddfa7159f8d72938-1389d,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (GM12878_FAST_REP2_T1),COMPLETED,0,32,45097156608,1780846335571,1780846336000,1780846423000,87429,77000,122.4,5537841152,12126912512,ip-172-31-12-170,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
4,d3/dc35e0,nf-d3dc35e0fd9eeb7513f5289725d907d4-d4552,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (GM12878_FAST_REP1_T1),COMPLETED,0,48,90194313216,1780846333237,1780846333000,1780846467000,133763,128000,447.7,1269329920,3694936064,ip-172-31-12-170,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
6,25/007954,nf-25007954d8edc1933ddca845e1fdbfb3-13ee8,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (GM12878_FAST_REP2_T1),COMPLETED,0,48,90194313216,1780846335456,1780846336000,1780846524000,188544,183000,553.9,1739898880,3608182784,ip-172-31-1-173,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
9,fc/3b3baf,nf-fc3b3baf2d00706b6be0f1a13c7a6f2d-d8443,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (GM12878_OMNI_REP1_T1),COMPLETED,0,32,45097156608,1780846366944,1780846412000,1780846671000,304056,159000,200.1,5407195136,12114038784,ip-172-31-1-173,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
11,b6/5f33f8,nf-b65f33f8e1e49634ee09a1f2b8099150-c6509,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (GM12878_OMNI_REP2_T1),COMPLETED,0,32,45097156608,1780846416395,1780846426000,1780846667000,250605,187000,147.1,5200068608,11836821504,ip-172-31-12-170,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
14,b8/2345c7,nf-b82345c76f5d256649188f7e357246ac-47e08,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (GM12878_STD_REP1_T1),COMPLETED,0,32,45097156608,1780846444913,1780846669000,1780846829000,384087,146000,197.0,5198843904,11836821504,ip-172-31-12-170,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
15,10/4e46bf,nf-104e46bf03369e4542d51466cadadf8b-3a347,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (GM12878_STD_REP2_T1),COMPLETED,0,32,45097156608,1780846460743,1780846677000,1780846820000,359257,124000,212.2,5211602944,12108410880,ip-172-31-1-173,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
12,76/cd7af6,nf-76cd7af6424d10d94f9972b78a89d59a-b3ffc,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (GM12878_OMNI_REP2_T1),COMPLETED,0,48,90194313216,1780846416418,1780846526000,1780846994000,577582,462000,694.2,4801851392,6142808064,ip-172-31-1-173,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
20,8d/5df44d,nf-8d5df44db40bb8e19d658dfe4b81d51d-1415c,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BWA_MEM,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BWA_MEM (GM12878_FAST_REP2_T1),COMPLETED,0,48,90194313216,1780846527197,1780846996000,1780847112000,584803,110000,4124.3,17199198208,23813582848,ip-172-31-1-173,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
8,77/1fb8eb,nf-771fb8ebb1fd3e4bd2955aa33ab66c49-818e4,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (GM12878_OMNI_REP1_T1),COMPLETED,0,48,90194313216,1780846366963,1780846469000,1780847118000,751037,644000,603.2,4771753984,6243831808,ip-172-31-12-170,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
22,fe/bfe166,nf-febfe166c5cbeff0bb3f6782c47bac47-ee41b,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (GM12878_FAST_REP2_T1),COMPLETED,0,32,45097156608,1780847115504,1780847116000,1780847159000,43496,38000,281.5,6241124352,30176116736,ip-172-31-12-170,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
19,23/e97612,nf-23e9761263239637df1c4a8ab5f48703-c94e9,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BWA_MEM,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BWA_MEM (GM12878_FAST_REP1_T1),COMPLETED,0,48,90194313216,1780846525051,1780847115000,1780847190000,664949,69000,3674.1,16677761024,23278526464,ip-172-31-1-173,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
24,41/d59089,nf-41d5908947d52003a8828f9853ffdb79-49bd1,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (GM12878_FAST_REP2_T1),COMPLETED,0,16,25769803776,1780847175565,1780847176000,1780847183000,7435,2000,534.3,15728640,1158017024,ip-172-31-12-170,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
25,70/670f09,nf-70670f0906aa7c426ee3c9fecd077259-ebb8f,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (GM12878_FAST_REP1_T1),COMPLETED,0,32,45097156608,1780847195487,1780847196000,1780847210000,14513,9000,653.9,3708026880,30191292416,ip-172-31-1-173,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
26,92/b10752,nf-92b107523ab0b9617f20afd4ba7c67b0-e90ae,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (GM12878_FAST_REP1_T1),COMPLETED,0,16,25769803776,1780847215519,1780847216000,1780847223000,7481,2000,408.2,14942208,1238319104,ip-172-31-12-170,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
21,b4/450c8a,nf-b4450c8a4c4881ee010dc021ff70f9a4-b0587,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BWA_MEM,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BWA_MEM (GM12878_OMNI_REP2_T1),COMPLETED,0,48,90194313216,1780846995496,1780847120000,1780847403000,407504,277000,4133.6,15530086400,20789383168,ip-172-31-12-170,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
27,04/a2ae0e,nf-04a2ae0e3ef485ae8ab5bde92b46b81e-038a2,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (GM12878_OMNI_REP2_T1),COMPLETED,0,32,45097156608,1780847415511,1780847416000,1780847480000,64489,59000,628.9,18381275136,31129653248,ip-172-31-12-170,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
23,1a/6bf063,nf-1a6bf0630ac0d888cf7bccd3c4d12706-32d89,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BWA_MEM,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BWA_MEM (GM12878_OMNI_REP1_T1),COMPLETED,0,48,90194313216,1780847135936,1780847192000,1780847503000,367064,305000,4603.4,15498608640,20520554496,ip-172-31-1-173,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
28,83/a2e23a,nf-83a2e23a2aafa1afb785b30bb880c5f5-e2360,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (GM12878_OMNI_REP2_T1),COMPLETED,0,16,25769803776,1780847497359,1780847497000,1780847509000,11641,6000,486.4,21233664,1247498240,ip-172-31-12-170,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
29,ee/68d889,nf-ee68d889746892f17d65ca3f67238ae3-ec345,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (GM12878_OMNI_REP1_T1),COMPLETED,0,32,45097156608,1780847515470,1780847516000,1780847598000,82530,77000,571.8,22446145536,33292185600,ip-172-31-1-173,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
