timestamp,energy
1761340479020,50435031408
1761340480003,50568016907
1761340481002,50702841574
1761340482002,50837786053
1761340483028,50975063900
1761340484003,51107887412
1761340485003,51242676496
1761340486012,51378682801
1761340487003,51512201990
1761340488003,51647345992
1761340489005,51782169744
1761340490004,51917220912
1761340491003,52051869920
1761340492002,52186772529
1761340493015,52323124780
1761340494025,52459475993
1761340495002,52591550301
1761340496007,52726699369
1761340497002,52861124135
1761340498005,52996261423
1761340499007,53131720183
1761340500002,53265705070
1761340501005,53401014416
1761340502004,53535538851
1761340503005,53670632012
1761340504003,53805446364
1761340505002,53940355625
1761340506002,54074974299
1761340507002,54209883805
1761340508003,54344453468
1761340509002,54479209043
1761340510003,54614343463
1761340511027,54752291962
1761340512007,54884684262
1761340513003,55018886006
1761340514040,55158616117
1761340515009,55289662046
1761340516003,55423707419
1761340517002,55558192304
1761340518002,55693355837
1761340519005,55828624412
1761340520003,55963309980
1761340521003,56098081669
1761340522002,56232840113
1761340523003,56367856125
1761340524004,56502618109
1761340525009,56638255274
1761340526027,56775728616
1761340527010,56907921881
1761340528003,57042258695
1761340529007,57177664843
1761340530019,57312803657
1761340531002,57446121003
1761340532004,57581811147
1761340533033,57720304933
1761340534004,57851712617
1761340535027,57987859485
1761340536003,58121319043
1761340537004,58256378268
1761340538018,58392051626
1761340539003,58525671462
1761340540002,58661142246
1761340541003,58795968256
1761340542009,58931674268
1761340543003,59065669409
1761340544003,59200661251
1761340545003,59335333086
1761340546006,59470725623
1761340547030,59606932000
1761340548031,59741895583
1761340549003,59875439064
1761340550004,60009478821
1761340551004,60144195517
1761340552003,60279815959
1761340553003,60414465150
1761340554039,60550184407
1761340555003,60683898237
1761340556003,60818785587
1761340557038,60956634844
1761340558065,61094937102
1761340559002,61223366949
1761340560003,61358589808
1761340561002,61493334031
1761340562003,61628173530
1761340563002,61763062345
1761340564042,61900297955
1761340565051,62034866397
1761340566004,62168088652
1761340567002,62302642750
1761340568008,62438313363
1761340569009,62573181120
1761340570002,62706402093
1761340571003,62842234081
1761340572004,62976985873
1761340573004,63111584649
1761340574002,63246287735
1761340575002,63381486485
1761340576042,63517485038
1761340577054,63657798339
1761340578031,63789519315
1761340579004,63920387510
1761340580019,64057504164
1761340581023,64191039283
1761340582010,64326241635
1761340583004,64460032430
1761340584005,64594841106
1761340585003,64729589296
1761340586004,64863604822
1761340587008,64999880657
1761340588004,65133820927
1761340589004,65267669706
1761340590004,65401913503
1761340591021,65536561168
1761340592003,65670193212
1761340593004,65805287653
1761340594031,65942658578
1761340595003,66075604405
1761340596004,66209907101
1761340597005,66343542806
1761340598004,66477715558
1761340599002,66610645150
1761340600004,66743763827
1761340601004,66876982664
1761340602005,67009067714
1761340603004,67143044482
1761340604002,67276026320
