name;hash;path;type;size
NFCORE_SAREK:SAREK:PREPARE_INTERVALS:BUILD_INTERVALS ([human_g1k_v37_decoy.fasta]);07010160b84cfd832b8014785e07067f;/input/data/work/07/010160b84cfd832b8014785e07067f/human_g1k_v37_decoy.fasta.bed;f;1535
NFCORE_SAREK:SAREK:PREPARE_INTERVALS:BUILD_INTERVALS ([human_g1k_v37_decoy.fasta]);07010160b84cfd832b8014785e07067f;/input/data/work/07/010160b84cfd832b8014785e07067f/versions.yml;f;72
NFCORE_SAREK:SAREK:PREPARE_GENOME:UNZIP_ALLELES (G1000_alleles_hg19.zip);73cf717176020ea9fe2fd5ab5f6aac92;/input/data/work/73/cf717176020ea9fe2fd5ab5f6aac92/G1000_alleles_hg19;d;33646605
NFCORE_SAREK:SAREK:PREPARE_GENOME:UNZIP_ALLELES (G1000_alleles_hg19.zip);73cf717176020ea9fe2fd5ab5f6aac92;/input/data/work/73/cf717176020ea9fe2fd5ab5f6aac92/versions.yml;f;72
NFCORE_SAREK:SAREK:PREPARE_GENOME:UNZIP_GC (GC_G1000_hg19.zip);60ccbf0d8e55fcf6f60367146a070c3b;/input/data/work/60/ccbf0d8e55fcf6f60367146a070c3b/GC_G1000_hg19;d;388436086
NFCORE_SAREK:SAREK:PREPARE_GENOME:UNZIP_GC (GC_G1000_hg19.zip);60ccbf0d8e55fcf6f60367146a070c3b;/input/data/work/60/ccbf0d8e55fcf6f60367146a070c3b/versions.yml;f;67
NFCORE_SAREK:SAREK:PREPARE_REFERENCE_CNVKIT:CNVKIT_ANTITARGET (input);965a76603942e7288f6ebd74d92a9372;/input/data/work/96/5a76603942e7288f6ebd74d92a9372/input.antitarget.bed;f;0
NFCORE_SAREK:SAREK:PREPARE_REFERENCE_CNVKIT:CNVKIT_ANTITARGET (input);965a76603942e7288f6ebd74d92a9372;/input/data/work/96/5a76603942e7288f6ebd74d92a9372/versions.yml;f;83
NFCORE_SAREK:SAREK:PREPARE_INTERVALS:CREATE_INTERVALS_BED (human_g1k_v37_decoy.fasta.bed);3ac08e9302163cbadc4113f894f3b90c;/input/data/work/3a/c08e9302163cbadc4113f894f3b90c/10_1-135534747.bed;f;15
NFCORE_SAREK:SAREK:PREPARE_INTERVALS:CREATE_INTERVALS_BED (human_g1k_v37_decoy.fasta.bed);3ac08e9302163cbadc4113f894f3b90c;/input/data/work/3a/c08e9302163cbadc4113f894f3b90c/11_1-135006516.bed;f;15
NFCORE_SAREK:SAREK:PREPARE_INTERVALS:CREATE_INTERVALS_BED (human_g1k_v37_decoy.fasta.bed);3ac08e9302163cbadc4113f894f3b90c;/input/data/work/3a/c08e9302163cbadc4113f894f3b90c/12_1-133851895.bed;f;15
NFCORE_SAREK:SAREK:PREPARE_INTERVALS:CREATE_INTERVALS_BED (human_g1k_v37_decoy.fasta.bed);3ac08e9302163cbadc4113f894f3b90c;/input/data/work/3a/c08e9302163cbadc4113f894f3b90c/13_1-115169878.bed;f;15
NFCORE_SAREK:SAREK:PREPARE_INTERVALS:CREATE_INTERVALS_BED (human_g1k_v37_decoy.fasta.bed);3ac08e9302163cbadc4113f894f3b90c;/input/data/work/3a/c08e9302163cbadc4113f894f3b90c/14_1-107349540.bed;f;15
NFCORE_SAREK:SAREK:PREPARE_INTERVALS:CREATE_INTERVALS_BED (human_g1k_v37_decoy.fasta.bed);3ac08e9302163cbadc4113f894f3b90c;/input/data/work/3a/c08e9302163cbadc4113f894f3b90c/15_1-102531392.bed;f;15
NFCORE_SAREK:SAREK:PREPARE_INTERVALS:CREATE_INTERVALS_BED (human_g1k_v37_decoy.fasta.bed);3ac08e9302163cbadc4113f894f3b90c;/input/data/work/3a/c08e9302163cbadc4113f894f3b90c/16_1-90354753.bed;f;14
NFCORE_SAREK:SAREK:PREPARE_INTERVALS:CREATE_INTERVALS_BED (human_g1k_v37_decoy.fasta.bed);3ac08e9302163cbadc4113f894f3b90c;/input/data/work/3a/c08e9302163cbadc4113f894f3b90c/17_1-81195210.bed;f;14
NFCORE_SAREK:SAREK:PREPARE_INTERVALS:CREATE_INTERVALS_BED (human_g1k_v37_decoy.fasta.bed);3ac08e9302163cbadc4113f894f3b90c;/input/data/work/3a/c08e9302163cbadc4113f894f3b90c/18_1-78077248.bed;f;14
NFCORE_SAREK:SAREK:PREPARE_INTERVALS:CREATE_INTERVALS_BED (human_g1k_v37_decoy.fasta.bed);3ac08e9302163cbadc4113f894f3b90c;/input/data/work/3a/c08e9302163cbadc4113f894f3b90c/19_1-59128983.bed;f;14
NFCORE_SAREK:SAREK:PREPARE_INTERVALS:CREATE_INTERVALS_BED (human_g1k_v37_decoy.fasta.bed);3ac08e9302163cbadc4113f894f3b90c;/input/data/work/3a/c08e9302163cbadc4113f894f3b90c/1_1-249250621.bed;f;14
NFCORE_SAREK:SAREK:PREPARE_INTERVALS:CREATE_INTERVALS_BED (human_g1k_v37_decoy.fasta.bed);3ac08e9302163cbadc4113f894f3b90c;/input/data/work/3a/c08e9302163cbadc4113f894f3b90c/20_1-63025520.bed;f;14
