name;hash;path;type;size
NFCORE_ATACSEQ:ATACSEQ:INPUT_CHECK:SAMPLESHEET_CHECK (samplesheet_full.csv);646f5ca0322870ab973ba52b87bad30e;/input/data/work/64/6f5ca0322870ab973ba52b87bad30e/samplesheet.valid.csv;f;938
NFCORE_ATACSEQ:ATACSEQ:INPUT_CHECK:SAMPLESHEET_CHECK (samplesheet_full.csv);646f5ca0322870ab973ba52b87bad30e;/input/data/work/64/6f5ca0322870ab973ba52b87bad30e/versions.yml;f;74
NFCORE_ATACSEQ:ATACSEQ:PREPARE_GENOME:GTF2BED (genes.gtf);2221215a9c16344daa4a689462366864;/input/data/work/22/21215a9c16344daa4a689462366864/genes.bed;f;8097849
NFCORE_ATACSEQ:ATACSEQ:PREPARE_GENOME:GTF2BED (genes.gtf);2221215a9c16344daa4a689462366864;/input/data/work/22/21215a9c16344daa4a689462366864/versions.yml;f;66
NFCORE_ATACSEQ:ATACSEQ:PREPARE_GENOME:TSS_EXTRACT;4c12c89fbf2ceff672b62e86353d9de1;/input/data/work/4c/12c89fbf2ceff672b62e86353d9de1/genes.tss.bed;f;2132933
NFCORE_ATACSEQ:ATACSEQ:PREPARE_GENOME:TSS_EXTRACT;4c12c89fbf2ceff672b62e86353d9de1;/input/data/work/4c/12c89fbf2ceff672b62e86353d9de1/versions.yml;f;66
NFCORE_ATACSEQ:ATACSEQ:PREPARE_GENOME:CUSTOM_GETCHROMSIZES (genome.fa);64b77c892561a178970fd3d81b28bbbe;/input/data/work/64/b77c892561a178970fd3d81b28bbbe/genome.fa.sizes;f;376
NFCORE_ATACSEQ:ATACSEQ:PREPARE_GENOME:CUSTOM_GETCHROMSIZES (genome.fa);64b77c892561a178970fd3d81b28bbbe;/input/data/work/64/b77c892561a178970fd3d81b28bbbe/genome.fa.fai;f;783
NFCORE_ATACSEQ:ATACSEQ:PREPARE_GENOME:CUSTOM_GETCHROMSIZES (genome.fa);64b77c892561a178970fd3d81b28bbbe;/input/data/work/64/b77c892561a178970fd3d81b28bbbe/versions.yml;f;89
NFCORE_ATACSEQ:ATACSEQ:PREPARE_GENOME:GET_AUTOSOMES (genome.fa.fai);0445a35bc7f7314dd2bef08740a6337c;/input/data/work/04/45a35bc7f7314dd2bef08740a6337c/genome.fa.autosomes.txt;f;123
