timestamp,energy
1781718840009,255188154822
1781718841011,255233521893
1781718842013,255279863205
1781718843013,255323693537
1781718844012,255367517033
1781718845012,255411876112
1781718846014,255458323380
1781718847013,255505203998
1781718848012,255548373565
1781718849012,255592410806
1781718850013,255635578847
1781718851014,255682660758
1781718852013,255727314513
1781718853014,255771422432
1781718854014,255815737932
1781718855012,255862346638
1781718856014,255907876124
1781718857014,255951377416
1781718858014,255994544481
1781718859012,256039010493
1781718860012,256082702336
1781718861015,256126617934
1781718862014,256170743615
1781718863013,256214705172
1781718864013,256259151653
1781718865012,256302935842
1781718866014,256352365342
1781718867013,256407588590
1781718868015,256456587671
1781718869014,256502007049
1781718870014,256549537384
1781718871013,256598978786
1781718872012,256670097805
1781718873011,256751529115
1781718874016,256795524730
1781718875011,256839809895
1781718876013,256884888515
1781718877013,256934143089
1781718878013,256978976409
1781718879015,257023504859
1781718880012,257067117114
1781718881014,257111685786
1781718882013,257158254270
1781718883014,257202272285
1781718884014,257246461808
1781718885011,257293116535
1781718886014,257337007536
1781718887014,257380262491
1781718888014,257424018238
1781718889012,257467497619
1781718890013,257511998360
1781718891013,257556313798
1781718892014,257600466517
1781718893012,257644715061
1781718894014,257688656355
1781718895012,257732662346
1781718896014,257776431582
1781718897014,257820778697
1781718898013,257864043784
1781718899014,257907844576
1781718900014,257953668921
1781718901013,257996735217
1781718902013,258040754819
1781718903013,258084654243
1781718904014,258129930921
1781718905011,258179391549
1781718906012,258237994365
1781718907015,258323643743
1781718908015,258382761817
1781718909012,258427987104
1781718910014,258472396902
1781718911013,258515920595
1781718912013,258565136289
1781718913015,258609355292
1781718914014,258654637586
1781718915013,258700605363
1781718916014,258745258936
1781718917013,258789575656
1781718918014,258833165937
1781718919013,258876935051
1781718920013,258921419068
1781718921013,258965421946
1781718922013,259009135824
1781718923013,259052563203
1781718924012,259096886270
1781718925013,259140758900
1781718926015,259190233566
1781718927013,259254049992
1781718928013,259328516476
1781718929013,259374396058
1781718930012,259423938473
1781718931015,259470757872
1781718932014,259518706480
1781718933013,259562661872
1781718934012,259606844254
1781718935012,259650758510
1781718936013,259694770360
1781718937013,259738208054
1781718938014,259787290936
1781718939012,259836931617
1781718940012,259887580474
1781718941012,259971711851
1781718942012,260025308637
1781718943012,260074890358
1781718944014,260119901291
1781718945010,260165399038
1781718946014,260216942485
1781718947014,260260818593
1781718948014,260304970702
1781718949013,260348515451
1781718950014,260392697894
1781718951015,260436504179
1781718952013,260480669898
1781718953014,260524490282
1781718954013,260568969233
1781718955012,260612289556
1781718956014,260657278394
1781718957014,260700613305
1781718958012,260744531100
1781718959013,260788676556
1781718960016,260834187304
1781718961013,260877481810
1781718962014,260921747688
1781718963014,260965542680
1781718964012,261009249234
1781718965015,261053110266
1781718966013,261097692855
1781718967014,261140880855
1781718968013,261185336734
1781718969013,261231702277
1781718970013,261275396379
1781718971013,261319080899
1781718972014,261367697901
1781718973013,261419139969
1781718974011,261484742218
1781718975010,261566057623
1781718976016,261613580206
1781718977014,261657328934
1781718978012,261701175624
1781718979013,261746216768
1781718980014,261790939127
1781718981012,261836013474
1781718982014,261880591119
1781718983016,261924860720
1781718984015,261968994946
1781718985012,262012756125
1781718986014,262061729083
1781718987013,262116313294
1781718988014,21861760
1781718989013,67802804
1781718990016,114080640
1781718991014,156568263
1781718992014,200614476
1781718993013,244829024
1781718994015,288818291
1781718995011,332699282
1781718996015,377627329
1781718997012,421316914
1781718998013,465151641
1781718999013,511873567
1781719000013,555878337
1781719001014,599715322
1781719002012,643958495
1781719003012,689962467
1781719004013,735950935
1781719005013,781397657
1781719006013,830263560
1781719007012,898301045
1781719008012,983358017
1781719009014,1047011235
1781719010014,1092235179
1781719011012,1137704545
1781719012013,1182039271
1781719013012,1225847569
1781719014012,1270432477
1781719015011,1315494007
1781719016013,1359753782
1781719017014,1403267769
1781719018013,1445840170
1781719019014,1490790006
1781719020012,1534852332
1781719021013,1577996570
1781719022013,1622731258
1781719023013,1666247809
1781719024014,1710205155
1781719025011,1753917934
1781719026014,1798022679
1781719027012,1840901476
1781719028013,1884604794
1781719029014,1928946111
1781719030012,1974795908
1781719031013,2018522847
1781719032015,2062002045
1781719033012,2106664833
1781719034012,2154091653
1781719035012,2199447006
1781719036013,2244749624
1781719037014,2289499082
1781719038014,2332784128
1781719039015,2376769550
1781719040012,2426856397
1781719041012,2493552820
1781719042012,2578563467
1781719043013,2631925696
1781719044013,2677587139
1781719045011,2722948290
1781719046014,2773070415
1781719047011,2830238787
1781719048013,2904684580
1781719049012,2954850772
1781719050013,3002678226
1781719051013,3046684339
1781719052014,3090699607
1781719053012,3139510212
1781719054013,3187481708
1781719055012,3231126860
1781719056014,3275831884
1781719057014,3319559128
1781719058014,3362967342
1781719059014,3406902960
1781719060013,3454170478
1781719061013,3498145890
1781719062014,3542859033
1781719063012,3587157686
1781719064099,3637977014
1781719065013,3680186379
1781719066014,3724444872
1781719067013,3768138485
1781719068013,3812410162
1781719069013,3855611101
1781719070012,3899601589
1781719071014,3943725011
1781719072013,3987538925
1781719073014,4035702864
1781719074014,4085505105
1781719075010,4156131877
1781719076015,4235376059
1781719077016,4280745022
1781719078014,4323679238
1781719079016,4370382244
1781719080014,4415696093
1781719081013,4459132749
1781719082012,4503069526
1781719083013,4547455033
1781719084013,4592573325
1781719085012,4636550569
1781719086012,4681419717
1781719087014,4725460375
1781719088012,4768378539
1781719089014,4812151621
1781719090013,4858157484
1781719091013,4902809043
1781719092014,4946979340
1781719093013,4991147256
1781719094096,5039566871
1781719095012,5083431200
1781719096014,5128810722
1781719097013,5172307315
1781719098014,5217655038
1781719099012,5261150777
1781719100012,5305157073
1781719101013,5349429359
1781719102013,5393830002
1781719103014,5437564265
1781719104014,5481329412
1781719105012,5524989090
1781719106013,5574354381
1781719107015,5630424978
1781719108010,5708340122
1781719109012,5765168163
1781719110012,5851494175
1781719111014,5907285048
1781719112012,5953202166
1781719113013,5997587246
1781719114013,6041892918
1781719115011,6087382426
1781719116015,6134185102
1781719117014,6177676262
1781719118013,6221690005
1781719119013,6265633679
1781719120012,6310051656
1781719121015,6357015525
1781719122013,6401492401
1781719123013,6446430152
1781719124013,6490629380
1781719125010,6538139512
1781719126013,6582440912
1781719127013,6625518316
1781719128012,6670156569
1781719129013,6713343470
1781719130013,6756935644
1781719131014,6801017623
1781719132013,6844705988
1781719133013,6888820926
1781719134014,6933304089
1781719135013,6976937644
1781719136013,7021534148
1781719137015,7065560830
1781719138013,7109167225
1781719139099,7156273366
1781719140012,7198323979
1781719141013,7247257692
1781719142012,7297150874
1781719143012,7372352708
1781719144012,7448260839
1781719145010,7492009812
1781719146013,7536880852
1781719147014,7581225404
1781719148013,7625827950
1781719149013,7675008122
1781719150013,7723044010
1781719151012,7770165533
1781719152013,7814756056
1781719153012,7859323080
1781719154013,7903515960
1781719155012,7950170992
