task_id,hostname,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action,cpu_model
3,-,1444486,NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES,SRR10070131,NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR10070131),COMPLETED,0,-,quay.io/nf-core/ubuntu:20.04,2,21600000,-,12884901888,1,1738850899561,1738850899581,1738850901276,1715,11,-,90.1,0.0,0,0,0,0,141920,881,227,17,0,4096,0,0,/users/grad/kathleen/ichnos-gpgnode-16/work/59/711d3a91cc609ba2871de5714be2ea,-,-,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz
10,-,1444513,NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES,SRR10070151,NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR10070151),COMPLETED,0,-,quay.io/nf-core/ubuntu:20.04,2,21600000,-,12884901888,1,1738850899617,1738850899684,1738850901264,1647,26,-,71.6,0.0,0,0,0,0,141920,881,227,17,225280,4096,0,0,/users/grad/kathleen/ichnos-gpgnode-16/work/5a/a171bd3debbfc326a589decdc6611c,-,-,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz
6,-,1444492,NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES,SRR10070134,NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR10070134),COMPLETED,0,-,quay.io/nf-core/ubuntu:20.04,2,21600000,-,12884901888,1,1738850899578,1738850899585,1738850901285,1707,11,-,173.0,0.0,0,0,0,0,141921,882,227,17,0,4096,0,0,/users/grad/kathleen/ichnos-gpgnode-16/work/64/4923f15d3ad724402bb9af10a5540b,-,-,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz
12,-,1444506,NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES,SRR10102393,NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR10102393),COMPLETED,0,-,quay.io/nf-core/ubuntu:20.04,2,21600000,-,12884901888,1,1738850899605,1738850899682,1738850901385,1780,11,-,124.7,0.0,0,0,0,0,141921,882,227,17,0,4096,0,0,/users/grad/kathleen/ichnos-gpgnode-16/work/1e/04b1ebed52b4829671d98c7b84d63b,-,-,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz
1,-,1444499,NFCORE_AMPLISEQ:AMPLISEQ:FORMAT_TAXONOMY,-,NFCORE_AMPLISEQ:AMPLISEQ:FORMAT_TAXONOMY,COMPLETED,0,-,docker.io/biocontainers/biocontainers:v1.2.0_cv1,2,21600000,-,12884901888,1,1738850899592,1738850899680,1738850901931,2339,677,-,42.4,0.0,6238208,16896000,6238208,16896000,5941047,32562677,320,1019,102400,32583680,39,7,/users/grad/kathleen/ichnos-gpgnode-16/work/20/80c2e073936e69e77f0e70c13aa337,-,-,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz
7,-,1444979,NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES,SRR10070141,NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR10070141),COMPLETED,0,-,quay.io/nf-core/ubuntu:20.04,2,21600000,-,12884901888,1,1738850901289,1738850901386,1738850903173,1884,10,-,135.2,0.0,0,0,0,0,141920,882,227,17,0,4096,0,0,/users/grad/kathleen/ichnos-gpgnode-16/work/06/1281ff9e664100d0b04e14663c28b2,-,-,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz
8,-,1444956,NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES,SRR10070149,NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR10070149),COMPLETED,0,-,quay.io/nf-core/ubuntu:20.04,2,21600000,-,12884901888,1,1738850901278,1738850901285,1738850903192,1914,11,-,94.1,0.0,0,0,0,0,141918,881,227,17,0,4096,0,0,/users/grad/kathleen/ichnos-gpgnode-16/work/61/93a0639d83644b08231d7057a3c344,-,-,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz
9,-,1445002,NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES,SRR10070150,NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR10070150),COMPLETED,0,-,quay.io/nf-core/ubuntu:20.04,2,21600000,-,12884901888,1,1738850901305,1738850901388,1738850903215,1910,9,-,141.2,0.0,0,0,0,0,141920,882,227,17,0,4096,0,0,/users/grad/kathleen/ichnos-gpgnode-16/work/cd/d2164c31c63ce4e863e901f3cfc1ef,-,-,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz
5,-,1445045,NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES,SRR10070133,NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR10070133),COMPLETED,0,-,quay.io/nf-core/ubuntu:20.04,2,21600000,-,12884901888,1,1738850901397,1738850901485,1738850903272,1875,10,-,191.0,0.0,0,0,0,0,141920,882,227,17,0,4096,0,0,/users/grad/kathleen/ichnos-gpgnode-16/work/46/8d7322852b6293c5d564041203e7ca,-,-,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz
4,-,1445072,NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES,SRR10070132,NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR10070132),COMPLETED,0,-,quay.io/nf-core/ubuntu:20.04,2,21600000,-,12884901888,1,1738850901943,1738850902032,1738850903593,1650,10,-,131.5,0.0,0,0,0,0,141921,882,227,17,0,4096,0,0,/users/grad/kathleen/ichnos-gpgnode-16/work/30/031409338fbef223134a831ea65e5c,-,-,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz
13,-,1445436,NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES,SRR10102394,NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR10102394),COMPLETED,0,-,quay.io/nf-core/ubuntu:20.04,2,21600000,-,12884901888,1,1738850903228,1738850903273,1738850904800,1572,10,-,135.2,0.0,0,0,0,0,141920,882,227,17,0,4096,0,0,/users/grad/kathleen/ichnos-gpgnode-16/work/a7/b5b3892c9a625ddbcdda7541adde28,-,-,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz
