timestamp,energy_1,energy_2
1780902450087,177473707885,152436209838
1780902451087,177511558776,152470402709
1780902452087,177549451965,152504109313
1780902453088,177586894104,152537988952
1780902454088,177624532104,152570560058
1780902455089,177661914184,152604100524
1780902456089,177699330139,152637974365
1780902457089,177736998657,152672179138
1780902458090,177770000244,152698982421
1780902459091,177792851379,152718681457
1780902460092,177821546264,152748357177
1780902461093,177848448486,152782004516
1780902462093,177880145446,152815629089
1780902463094,177918036193,152849839111
1780902464094,177954100280,152883209777
1780902465095,177991140808,152916969665
1780902466095,178028964416,152950946655
1780902467096,178066653259,152984831298
1780902468096,178104304565,153018921081
1780902469097,178141784423,153053015502
1780902470097,178180187438,153087543151
1780902471098,178217690063,153121694641
1780902472098,178256301757,153156061523
1780902473099,178295281066,153190431640
1780902474099,178334602478,153224445861
1780902475100,178373375976,153257172424
1780902476100,178411563415,153281048339
1780902477101,178449877380,153308217529
1780902478101,178488871215,153337721740
1780902479102,178526602966,153364454406
1780902480102,178565219970,153398449951
1780902481103,178604342163,153432903564
1780902482103,178642968688,153466970397
1780902483104,178681901062,153501044250
1780902484104,178720515808,153535257690
1780902485105,178759129699,153569319824
1780902486105,178798157958,153603217956
1780902487106,178837439514,153637535583
1780902488106,178876558654,153671835510
1780902489107,178914278747,153705764465
1780902490107,178953529907,153740067626
1780902491108,178992031188,153774147644
1780902492108,179029350280,153807852539
1780902493109,179067548400,153839065490
1780902494110,179104744873,153861853881
1780902495110,179143164001,153892293945
1780902496111,179181384277,153925864318
1780902497111,179219885070,153959860107
1780902498111,179259322265,153993973266
1780902499112,179299418273,154028836364
1780902500112,179340781616,154064026184
1780902501113,179379669433,154098204833
1780902502113,179418841491,154132806579
1780902503113,179457878417,154167254394
1780902504114,179496253540,154201423400
1780902505114,179535971679,154235778137
1780902506115,179575106750,154270569274
1780902507116,179613811218,154305430541
1780902508116,179653318420,154340242919
1780902509117,179691699584,154374501159
1780902510117,179727428405,154408506713
1780902511118,179764208068,154442798339
1780902512118,179800217651,154477015441
1780902513119,179836419738,154510968017
1780902514119,179871565979,154545231872
1780902515120,179910216186,154579457031
1780902516120,179947484191,154614106140
1780902517121,179985957580,154648748657
1780902518121,180023706359,154683435913
1780902519122,180061493530,154717618835
1780902520122,180099150451,154752330017
1780902521122,180139852966,154786809387
1780902522123,180178322082,154820808654
1780902523123,180217302551,154854744567
1780902524124,180255420043,154888150207
1780902525124,180293758239,154922062622
1780902526125,180332777526,154956129150
1780902527125,180371026672,154986825805
1780902528126,180407978149,155010476928
1780902529126,180442781311,155036112915
