timestamp,energy
1782487734023,14010308348
1782487735019,14016254066
1782487736020,14022898060
1782487737023,14029457078
1782487738020,14035922598
1782487739023,14042455683
1782487740020,14050861763
1782487741024,14059621426
1782487742020,14068198208
1782487743022,14076679427
1782487744021,14085053147
1782487745024,14093696928
1782487746023,14102147883
1782487747024,14110535282
1782487748024,14118895278
1782487749024,14127279403
1782487750020,14135973429
1782487751022,14144392774
1782487752023,14152817888
1782487753027,14161427672
1782487754023,14169652891
1782487755023,14178005467
1782487756024,14186426541
1782487757021,14194521266
1782487758024,14202902682
1782487759024,14211312802
1782487760024,14220053921
1782487761022,14228915620
1782487762023,14237279855
1782487763023,14245494486
1782487764023,14253768374
1782487765024,14262079043
1782487766023,14270390370
1782487767024,14278666446
1782487768020,14287245906
1782487769024,14295695331
1782487770020,14304487078
1782487771023,14313054359
1782487772024,14321477025
1782487773020,14329916933
1782487774023,14338423090
1782487775022,14346791119
1782487776023,14355146373
1782487777024,14363555589
1782487778024,14371868049
1782487779026,14380320105
1782487780023,14389014958
1782487781023,14397518453
1782487782022,14405899150
1782487783023,14414500489
1782487784024,14422680282
1782487785024,14431345009
1782487786024,14439914447
1782487787024,14448291029
1782487788022,14456838068
1782487789023,14465106111
1782487790023,14473590726
1782487791023,14482330866
1782487792023,14490797902
1782487793024,14499091756
1782487794023,14507468751
1782487795024,14516083263
1782487796023,14524482045
1782487797020,14532801512
1782487798020,14541222418
1782487799023,14549832156
1782487800020,14558518180
1782487801023,14567034696
1782487802024,14575383477
1782487803020,14583574225
1782487804024,14592188049
1782487805024,14600526625
1782487806023,14608982385
1782487807026,14617532728
1782487808023,14625618549
1782487809023,14634162360
1782487810023,14642711877
1782487811023,14651140356
1782487812024,14659674865
1782487813022,14667940812
1782487814024,14676443558
1782487815022,14685009737
1782487816020,14693401649
1782487817023,14701840823
1782487818021,14710232598
1782487819024,14718758339
1782487820020,14727253052
1782487821023,14735658398
1782487822020,14744102238
1782487823023,14752518172
1782487824023,14760691202
1782487825024,14769014586
1782487826021,14777312617
1782487827022,14785548883
1782487828024,14793948369
1782487829023,14802270819
1782487830022,14810800707
1782487831022,14819564271
1782487832022,14827866480
1782487833023,14836280715
1782487834024,14844918636
1782487835024,14853225816
1782487836023,14861615862
1782487837024,14870010100
1782487838023,14878362033
1782487839023,14886910710
1782487840020,14895237750
1782487841023,14903707157
1782487842022,14912310928
1782487843022,14920607307
1782487844024,14929100398
1782487845022,14937729751
1782487846022,14946301301
1782487847022,14955083287
1782487848023,14963536078
1782487849026,14972212341
1782487850023,14980996530
1782487851024,14989602994
1782487852023,14998151150
1782487853024,15006424456
1782487854023,15014787620
1782487855024,15023206782
1782487856020,15031535382
1782487857024,15040274345
1782487858024,15048810888
1782487859024,15057145685
1782487860020,15065893414
1782487861020,15074650813
1782487862022,15083063273
1782487863023,15091479788
1782487864021,15100028219
1782487865022,15108663830
1782487866021,15117303816
1782487867023,15125647228
1782487868023,15133995963
1782487869022,15142341792
1782487870020,15150931227
1782487871023,15159579874
1782487872022,15168169340
1782487873024,15176632045
1782487874023,15185198178
1782487875024,15193541391
1782487876024,15201984910
1782487877023,15210288174
1782487878024,15218400571
1782487879022,15227076742
1782487880020,15235666835
1782487881020,15244333765
1782487882024,15253001062
1782487883020,15261220681
1782487884023,15269746621
1782487885024,15278229584
1782487886024,15286539396
1782487887022,15295246045
1782487888024,15303613477
1782487889023,15312204932
1782487890021,15320999448
1782487891022,15329483712
1782487892023,15338192670
1782487893021,15346691912
1782487894023,15355222091
1782487895020,15363920584
1782487896023,15372472382
1782487897023,15381021731
1782487898023,15389411440
1782487899024,15397711047
1782487900020,15406460307
1782487901023,15414909288
1782487902024,15423354597
1782487903024,15431943772
1782487904024,15440470937
1782487905022,15448919704
1782487906022,15457294404
1782487907022,15465546795
1782487908022,15473910372
1782487909020,15482278707
1782487910020,15490939226
1782487911021,15499489799
1782487912024,15508029479
1782487913023,15516316051
1782487914024,15524756617
1782487915024,15533050747
1782487916023,15541377864
1782487917022,15549684922
1782487918023,15558018985
1782487919024,15566431843
1782487920021,15574967897
1782487921024,15583495995
1782487922024,15592149307
1782487923023,15600488985
1782487924024,15609069149
1782487925024,15617613908
1782487926024,15625942815
1782487927024,15634454848
1782487928024,15642750095
1782487929024,15651058438
1782487930020,15659693789
1782487931024,15668037124
1782487932024,15676469474
1782487933024,15684782943
1782487934022,15692991317
1782487935024,15701420102
1782487936023,15710111726
1782487937024,15718445223
1782487938021,15726991007
1782487939022,15735419135
1782487940022,15744080526
1782487941060,15753050151
1782487942021,15761067152
1782487943024,15769767252
1782487944025,15778279728
1782487945022,15786623813
1782487946022,15795198147
1782487947024,15803529517
1782487948024,15812093126
1782487949024,15820671530
1782487950020,15829420545
1782487951023,15838421060
1782487952022,15847071114
1782487953024,15855564710
1782487954022,15864165651
1782487955024,15872501198
1782487956026,15881188997
1782487957023,15889637382
1782487958022,15897996935
1782487959023,15906527771
1782487960023,15915299506
1782487961023,15924031690
1782487962022,15932728562
1782487963023,15941173963
1782487964024,15949760782
1782487965024,15958345719
1782487966023,15967014776
1782487967024,15975580404
1782487968021,15983937341
1782487969022,15992617505
1782487970019,16001320482
1782487971023,16009966007
1782487972023,16018641336
1782487973025,16027035712
1782487974020,16035414221
1782487975024,16044014443
1782487976024,16052557519
1782487977023,16061004955
1782487978024,16069520736
1782487979024,16077952475
1782487980021,16086567660
1782487981024,16095292561
1782487982023,16103686279
1782487983023,16112122454
1782487984020,16120608400
1782487985024,16128968657
1782487986021,16137483811
1782487987023,16146001275
1782487988023,16154306865
1782487989022,16162760130
1782487990020,16171363488
1782487991022,16179832497
1782487992023,16188371075
1782487993022,16196840727
1782487994022,16205716746
1782487995025,16214283155
1782487996023,16223175974
1782487997024,16231976259
1782487998022,16240524491
1782487999024,16249057056
1782488000020,16257933994
1782488001023,16266478279
1782488002024,16275519799
1782488003020,16283979291
1782488004022,16292437315
1782488005023,16300951061
1782488006023,16309218615
1782488007023,16317983480
1782488008023,16326450882
1782488009024,16334682787
1782488010019,16343299763
1782488011025,16351902142
1782488012020,16360364862
1782488013022,16368862467
1782488014025,16377219036
1782488015020,16385678131
1782488016151,16395343279
1782488017020,16402515597
1782488018023,16410979496
1782488019025,16419311448
1782488020020,16427841856
1782488021024,16436493868
1782488022024,16444922164
1782488023024,16453486905
1782488024022,16461857106
1782488025022,16470066796
1782488026023,16478651060
1782488027024,16486978146
1782488028023,16495259653
1782488029024,16503768504
1782488030022,16512053071
1782488031022,16520529271
1782488032022,16528943001
1782488033023,16537055612
1782488034024,16545587305
1782488035024,16554070558
1782488036026,16562510253
1782488037019,16570890751
1782488038023,16579224126
1782488039024,16587726489
1782488040024,16596238230
1782488041024,16604581183
1782488042023,16613358869
1782488043020,16621866281
1782488044024,16630189053
1782488045023,16638690146
1782488046020,16647028921
1782488047024,16655470038
1782488048023,16663896728
1782488049022,16672374733
1782488050020,16680883920
1782488051023,16689292555
1782488052022,16697721157
1782488053024,16706415642
1782488054023,16714677994
1782488055022,16723096727
1782488056023,16731605026
1782488057024,16739884392
1782488058024,16748361265
1782488059024,16756937864
1782488060019,16765299191
1782488061023,16773884159
1782488062024,16782316723
1782488063023,16790681065
1782488064024,16799212376
1782488065020,16807467521
1782488066021,16815949290
1782488067024,16824464352
1782488068023,16832840873
1782488069023,16841307067
1782488070022,16849681476
1782488071025,16858283197
1782488072023,16866824223
1782488073022,16875063686
1782488074024,16883486153
1782488075023,16892114113
1782488076023,16900669674
1782488077022,16909166499
1782488078023,16917729419
1782488079021,16926331462
1782488080020,16934993358
1782488081022,16943572420
1782488082023,16952093020
1782488083024,16960479272
1782488084022,16968830348
1782488085024,16977532789
1782488086023,16986121245
1782488087024,16994554391
1782488088024,17003152119
1782488089023,17011627462
1782488090021,17020223278
1782488091023,17028839809
1782488092024,17037218043
1782488093023,17045648787
1782488094021,17054135238
1782488095022,17062617145
1782488096022,17071241556
1782488097024,17079729354
1782488098023,17088320640
1782488099022,17096656769
1782488100019,17105191522
1782488101023,17113869070
1782488102023,17122298589
1782488103024,17130823596
1782488104022,17139255151
1782488105023,17147574939
1782488106023,17156284250
1782488107023,17164792029
1782488108023,17173065474
1782488109024,17181552888
1782488110022,17190196241
1782488111024,17198866307
1782488112022,17207360653
1782488113022,17215812480
1782488114023,17224374437
1782488115022,17232775544
1782488116023,17241180079
1782488117023,17249648736
1782488118024,17257949996
1782488119024,17266470627
1782488120024,17275465237
1782488121025,17283892140
1782488122024,17292562880
1782488123023,17301029426
1782488124024,17309527046
1782488125023,17317976899
1782488126024,17326365277
1782488127025,17334630888
1782488128023,17343082822
1782488129024,17351522868
1782488130020,17360033371
1782488131024,17368671552
1782488132022,17376920669
1782488133020,17385369115
1782488134024,17393656666
1782488135019,17401948455
1782488136023,17410610443
1782488137024,17418986627
1782488138023,17427469620
1782488139022,17436091675
1782488140019,17444784339
1782488141020,17453591264
1782488142023,17462029383
1782488143023,17470420530
1782488144022,17479108421
1782488145026,17487612880
1782488146022,17496020046
1782488147024,17504377809
1782488148020,17512600304
1782488149024,17521214418
1782488150020,17529691521
1782488151151,17538996323
1782488152023,17546386162
1782488153023,17554800504
1782488154024,17563122036
1782488155026,17571767179
1782488156022,17580151334
1782488157024,17588634695
1782488158023,17597016325
1782488159022,17605357625
1782488160023,17613925426
1782488161024,17622587598
1782488162023,17631364152
1782488163024,17639930301
1782488164023,17648434515
1782488165023,17656982166
1782488166026,17665717196
1782488167022,17674314098
1782488168024,17682765910
1782488169024,17691117920
1782488170019,17699765112
1782488171024,17708464371
1782488172024,17717018616
1782488173024,17725473534
1782488174024,17733946659
