task_id,hostname,hash,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action
33,hu-worker-c40,50/d830d1,nf-50d830d17ec594ef38fcd525c3215cf9-65cad,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,AR_VCAP_R1881_REP1_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (AR_VCAP_R1881_REP1_T1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1680867328,1,1761297152296,1761297152000,1761297228000,75704,75000,-,105.4,0.1,402857984,3676979200,402857984,3678351360,762635912,1749773,1455784,5510,0,2306048,11,8,/input/data/work/50/d830d17ec594ef38fcd525c3215cf9,true,-
44,hu-worker-c40,70/f2ca78,nf-70f2ca78327a7e57ecde5d52df14818c-604d4,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,BRD4_VCaP_Control_REP3_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (BRD4_VCaP_Control_REP3_T1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1680867328,1,1761297152435,1761297153000,1761297229000,76565,75000,-,105.6,0.1,401453056,3608817664,401604608,3610124288,741637746,1748836,1414769,5511,4198400,2314240,13,10,/input/data/work/70/f2ca78327a7e57ecde5d52df14818c,true,-
53,hu-worker-c40,b0/0ac9cf,nf-b00ac9cfaacece39d62bdab083fa16b3-e1d48,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,BRD4_VCaP_R1881_REP2_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (BRD4_VCaP_R1881_REP2_T1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1680867328,1,1761297152578,1761297153000,1761297228000,75422,74000,-,106.2,0.1,403730432,3608817664,403730432,3676196864,732359599,1758303,1396647,5499,0,2334720,12,0,/input/data/work/b0/0ac9cfaacece39d62bdab083fa16b3,true,-
54,hu-worker-c40,a6/1028ba,nf-a61028ba432442da09d6ff258f5af210-14767,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,BRD4_VCaP_R1881_REP3_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (BRD4_VCaP_R1881_REP3_T1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1680867328,1,1761297152729,1761297153000,1761297228000,75271,74000,-,106.0,0.1,405983232,3745140736,405983232,3812253696,751355159,1751361,1433750,5509,0,2326528,11,6,/input/data/work/a6/1028ba432442da09d6ff258f5af210,true,-
60,hu-worker-c40,bb/5c7557,nf-bb5c7557e7eb060dd1031ac74d383b76-a96cb,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,FOXA1_VCaP_Control_REP3_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (FOXA1_VCaP_Control_REP3_T1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1680867328,1,1761297152905,1761297153000,1761297229000,76095,75000,-,105.7,0.1,401924096,3608817664,401924096,3675930624,772894145,1735531,1475819,5469,4194304,2269184,11,21,/input/data/work/bb/5c7557e7eb060dd1031ac74d383b76,true,-
23,hu-worker-c44,f8/1a2184,nf-f81a2184cab42f3dc27326eb11c308f9-88e01,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,AR_VCAP_Control_REP1_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (AR_VCAP_Control_REP1_T1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1680867328,1,1761297151602,1761297157000,1761297239000,87398,81000,-,105.0,0.1,401821696,3676979200,401821696,3744092160,827199406,1751193,1581823,5490,0,2342912,9,6,/input/data/work/f8/1a2184cab42f3dc27326eb11c308f9,true,-
16,hu-worker-c44,e1/ef8b36,nf-e1ef8b3681b44d25bc41a3a6c46e0894-be160,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,AR_LAPC4_R1881_REP1_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (AR_LAPC4_R1881_REP1_T1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1680867328,1,1761297151913,1761297156000,1761297237000,85087,80000,-,104.7,0.1,400850944,3745140736,400850944,3746734080,822012775,1746364,1571696,5484,0,2281472,6,3,/input/data/work/e1/ef8b3681b44d25bc41a3a6c46e0894,true,-
11,hu-worker-c40,0a/f84cbb,nf-0af84cbb8e54fc7deb744775cdf2685d-a75a3,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,AR_LAPC4_Daro_REP1_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (AR_LAPC4_Daro_REP1_T1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1680867328,1,1761297151986,1761297152000,1761297235000,83014,82000,-,104.6,0.2,480276480,3893383168,482504704,3956301824,807691204,1747941,1543723,5509,0,2392064,11,0,/input/data/work/0a/f84cbb8e54fc7deb744775cdf2685d,true,-
32,hu-worker-c42,4e/bea90c,nf-4ebea90c8a1c0d9a24db31b5c45e807f-9e7c5,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,AR_VCAP_Daro_REP3_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (AR_VCAP_Daro_REP3_T1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1680867328,1,1761297152089,1761297160000,1761297239000,86911,78000,-,104.5,0.1,403652608,3608817664,403652608,3675930624,804249790,1755180,1537058,5521,0,2379776,6,3,/input/data/work/4e/bea90c8a1c0d9a24db31b5c45e807f,true,-
18,hu-worker-c45,4b/78bc7e,nf-4b78bc7ef8a8fd89caadadb01c017857-a6e85,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,AR_LAPC4_R1881_REP2_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (AR_LAPC4_R1881_REP2_T1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1680867328,1,1761297152127,1761297152000,1761297239000,86873,86000,-,105.2,0.1,402259968,3608817664,402399232,3610411008,886122803,1754303,1696913,5502,0,2441216,11,2,/input/data/work/4b/78bc7ef8a8fd89caadadb01c017857,true,-
36,hu-worker-c40,b0/8dad51,nf-b08dad51eeb67add8e6848dfa1ff2deb-6aef5,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,AR_VCAP_R1881_REP2_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (AR_VCAP_R1881_REP2_T1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1680867328,1,1761297152156,1761297152000,1761297236000,83844,83000,-,103.9,0.1,406437888,3679076352,406437888,3679080448,832686849,1754276,1592544,5513,0,2428928,11,0,/input/data/work/b0/8dad51eeb67add8e6848dfa1ff2deb,true,-
4,hu-worker-c45,8b/ffbe5c,nf-8bffbe5c519bc5504d625a1a29fa525d-d2d57,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,AR_LAPC4_Control_REP1_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (AR_LAPC4_Control_REP1_T1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1680867328,1,1761297152259,1761297153000,1761297237000,84741,83000,-,104.8,0.1,404779008,3676979200,404779008,3678343168,836371444,1751056,1599739,5510,0,2383872,14,8,/input/data/work/8b/ffbe5c519bc5504d625a1a29fa525d,true,-
7,hu-worker-c44,d7/49f39e,nf-d749f39e9c43724c64ac09479953138e-d0c53,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,AR_LAPC4_Control_REP2_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (AR_LAPC4_Control_REP2_T1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1680867328,1,1761297152333,1761297157000,1761297234000,81667,76000,-,103.9,0.1,401199104,3608817664,401199104,3675930624,770942759,1748394,1472008,5480,0,2244608,10,4,/input/data/work/d7/49f39e9c43724c64ac09479953138e,true,-
39,hu-worker-c42,d1/30e659,nf-d130e65947bb8f5843db9ba3d889bbc2-6627f,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,BRD4_VCaP_Control_REP1_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (BRD4_VCaP_Control_REP1_T1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1680867328,1,1761297152362,1761297160000,1761297234000,81638,72000,-,105.0,0.2,411140096,3747237888,411140096,3747241984,730886082,1745717,1393772,5500,0,2301952,6,10,/input/data/work/d1/30e65947bb8f5843db9ba3d889bbc2,true,-
37,hu-worker-c45,56/55c8a8,nf-5655c8a827f43a93d1b66c92b6170681-4d0a6,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,AR_VCAP_R1881_REP3_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (AR_VCAP_R1881_REP3_T1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1680867328,1,1761297152398,1761297153000,1761297240000,87602,86000,-,104.4,0.2,488370176,3893383168,489672704,3956301824,864968427,1767379,1655594,5517,0,2490368,11,5,/input/data/work/56/55c8a827f43a93d1b66c92b6170681,true,-
49,hu-worker-c42,7f/648369,nf-7f648369348fc4330f80fbbf942da7d6-179ec,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,BRD4_VCaP_Daro_REP3_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (BRD4_VCaP_Daro_REP3_T1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1680867328,1,1761297152685,1761297160000,1761297238000,85315,77000,-,103.9,0.1,403689472,3676979200,403689472,3678277632,780320241,1754316,1490320,5520,49152,2387968,6,0,/input/data/work/7f/648369348fc4330f80fbbf942da7d6,true,-
27,hu-worker-c44,3c/ed4949,nf-3ced49494c342fff97c398c6eeea8e56-ec8d8,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,AR_VCAP_Control_REP3_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (AR_VCAP_Control_REP3_T1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1680867328,1,1761297152191,1761297157000,1761297245000,92809,87000,-,104.1,0.2,487288832,3757060096,490655744,3824173056,873394164,1762711,1672048,5510,0,2396160,6,1,/input/data/work/3c/ed49494c342fff97c398c6eeea8e56,true,-
73,hu-worker-c40,bb/502973,nf-bb5029737d38e4085301817c055a02a7-8fe0d,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,H2Bk15ac_VCAP_Control_REP1_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H2Bk15ac_VCAP_Control_REP1_T1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1680867328,1,1761297153047,1761297153000,1761297247000,93953,93000,-,103.9,0.1,403091456,3676979200,403091456,3678343168,960725334,1745297,1842618,5461,0,2433024,11,9,/input/data/work/bb/5029737d38e4085301817c055a02a7,true,-
82,hu-worker-c44,a3/9a4c07,nf-a39a4c07dc8556f6eb531d706f6f5ab9-6d6b1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,H3K18ac_VCaP_Control_REP3_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H3K18ac_VCaP_Control_REP3_T1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1680867328,1,1761297154221,1761297157000,1761297247000,92779,89000,-,104.3,0.1,401391616,3813302272,401743872,3814674432,915779117,1751047,1754836,5541,0,2400256,11,9,/input/data/work/a3/9a4c07dc8556f6eb531d706f6f5ab9,true,-
12,hu-worker-c42,72/c5be15,nf-72c5be15a03f038d0f75045182f9e6b2-c2c09,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,AR_LAPC4_Daro_REP2_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (AR_LAPC4_Daro_REP2_T1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1680867328,1,1761297151780,1761297160000,1761297251000,99220,90000,-,104.2,0.1,403898368,3676979200,403898368,3678351360,942117872,1753531,1806277,5470,0,2461696,6,2,/input/data/work/72/c5be15a03f038d0f75045182f9e6b2,true,-
24,hu-worker-c45,5c/fb49d1,nf-5cfb49d137433a3952f0d47b77993594-e17ba,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,AR_VCAP_Control_REP2_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (AR_VCAP_Control_REP2_T1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1680867328,1,1761297151818,1761297152000,1761297249000,97182,96000,-,104.0,0.1,402714624,3608817664,402714624,3675930624,955648675,1768095,1832704,5519,49152,2510848,13,10,/input/data/work/5c/fb49d137433a3952f0d47b77993594,true,-
20,hu-worker-c40,ab/a79be2,nf-aba79be2932c4cb778f4bfae112ebb6e-2d5c8,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,AR_LAPC4_R1881_REP3_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (AR_LAPC4_R1881_REP3_T1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1680867328,1,1761297151864,1761297152000,1761297253000,101136,100000,-,103.6,0.1,401973248,3608817664,401973248,3675930624,1006922190,1751384,1932849,5495,49152,2576384,11,2,/input/data/work/ab/a79be2932c4cb778f4bfae112ebb6e,true,-
30,hu-worker-c42,77/810008,nf-7781000823c476930fad31499d40953f-c03fa,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,AR_VCAP_Daro_REP2_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (AR_VCAP_Daro_REP2_T1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1680867328,1,1761297151949,1761297159000,1761297249000,97051,88000,-,105.0,0.1,401465344,3608817664,401465344,3675930624,907585691,1760362,1738833,5528,0,2453504,6,2,/input/data/work/77/81000823c476930fad31499d40953f,true,-
28,hu-worker-c44,78/080057,nf-7808005719a8f01c38015d22f7511f9b-78806,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,AR_VCAP_Daro_REP1_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (AR_VCAP_Daro_REP1_T1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1680867328,1,1761297152052,1761297157000,1761297247000,94948,89000,-,103.4,0.1,403963904,3745140736,403963904,3746447360,898081631,1753564,1720270,5496,0,2437120,6,6,/input/data/work/78/08005719a8f01c38015d22f7511f9b,true,-
51,hu-worker-c44,e5/c4431b,nf-e5c4431bd14f780100fb2646bf6ea033-56c4a,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,BRD4_VCaP_R1881_REP1_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (BRD4_VCaP_R1881_REP1_T1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1680867328,1,1761297152647,1761297158000,1761297248000,95353,88000,-,103.7,0.1,403288064,3745140736,403288064,3812253696,901816867,1753815,1727565,5537,0,2469888,6,2,/input/data/work/e5/c4431bd14f780100fb2646bf6ea033,true,-
87,hu-worker-c40,1b/a46334,nf-1ba46334114ecf298dfc369fabde7420-c0225,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,H3K18ac_VCaP_R1881_REP2_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H3K18ac_VCaP_R1881_REP2_T1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1680867328,1,1761297153948,1761297154000,1761297249000,95052,94000,-,103.9,0.1,402984960,3608817664,403337216,3675930624,957604870,1746999,1836522,5512,0,2478080,11,9,/input/data/work/1b/a46334114ecf298dfc369fabde7420,true,-
