name;hash;path;type;size
NFCORE_CHIPSEQ:CHIPSEQ:INPUT_CHECK:SAMPLESHEET_CHECK (chip_seq_data.csv);92a4eeaef9024f4c3d3952880f6aa67d;/input/data/work/92/a4eeaef9024f4c3d3952880f6aa67d/samplesheet.valid.csv;f;8901
NFCORE_CHIPSEQ:CHIPSEQ:INPUT_CHECK:SAMPLESHEET_CHECK (chip_seq_data.csv);92a4eeaef9024f4c3d3952880f6aa67d;/input/data/work/92/a4eeaef9024f4c3d3952880f6aa67d/versions.yml;f;74
NFCORE_CHIPSEQ:CHIPSEQ:PREPARE_GENOME:CUSTOM_GETCHROMSIZES (genome.fa);ac1c92622fc5692b3fd6677bd8ae63e2;/input/data/work/ac/1c92622fc5692b3fd6677bd8ae63e2/genome.fa.sizes;f;302
NFCORE_CHIPSEQ:CHIPSEQ:PREPARE_GENOME:CUSTOM_GETCHROMSIZES (genome.fa);ac1c92622fc5692b3fd6677bd8ae63e2;/input/data/work/ac/1c92622fc5692b3fd6677bd8ae63e2/genome.fa.fai;f;714
NFCORE_CHIPSEQ:CHIPSEQ:PREPARE_GENOME:CUSTOM_GETCHROMSIZES (genome.fa);ac1c92622fc5692b3fd6677bd8ae63e2;/input/data/work/ac/1c92622fc5692b3fd6677bd8ae63e2/versions.yml;f;82
NFCORE_CHIPSEQ:CHIPSEQ:PREPARE_GENOME:GTF2BED (genes.gtf);b44b52b7ad2898e8203c7ffec9466b45;/input/data/work/b4/4b52b7ad2898e8203c7ffec9466b45/genes.bed;f;25691781
NFCORE_CHIPSEQ:CHIPSEQ:PREPARE_GENOME:GTF2BED (genes.gtf);b44b52b7ad2898e8203c7ffec9466b45;/input/data/work/b4/4b52b7ad2898e8203c7ffec9466b45/versions.yml;f;66
NFCORE_CHIPSEQ:CHIPSEQ:PREPARE_GENOME:GENOME_BLACKLIST_REGIONS (genome.fa.sizes);27dc9d7e8c6228b94cba39ed4bf65c8d;/input/data/work/27/dc9d7e8c6228b94cba39ed4bf65c8d/genome.include_regions.bed;f;8580
NFCORE_CHIPSEQ:CHIPSEQ:PREPARE_GENOME:GENOME_BLACKLIST_REGIONS (genome.fa.sizes);27dc9d7e8c6228b94cba39ed4bf65c8d;/input/data/work/27/dc9d7e8c6228b94cba39ed4bf65c8d/versions.yml;f;87
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (AR_VCAP_R1881_REP1_T1);7a7aada8fb42ad6e31f9b9a315e8a09c;/input/data/work/7a/7aada8fb42ad6e31f9b9a315e8a09c/AR_VCAP_R1881_REP1_T1_fastqc.html;f;580493
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (AR_VCAP_R1881_REP1_T1);7a7aada8fb42ad6e31f9b9a315e8a09c;/input/data/work/7a/7aada8fb42ad6e31f9b9a315e8a09c/AR_VCAP_R1881_REP1_T1_fastqc.zip;f;299093
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (AR_VCAP_R1881_REP1_T1);7a7aada8fb42ad6e31f9b9a315e8a09c;/input/data/work/7a/7aada8fb42ad6e31f9b9a315e8a09c/versions.yml;f;70
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (AR_LAPC4_Control_REP2_T1);d476c5620f80a04ceabb00176ccd8645;/input/data/work/d4/76c5620f80a04ceabb00176ccd8645/AR_LAPC4_Control_REP2_T1_fastqc.html;f;580422
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (AR_LAPC4_Control_REP2_T1);d476c5620f80a04ceabb00176ccd8645;/input/data/work/d4/76c5620f80a04ceabb00176ccd8645/AR_LAPC4_Control_REP2_T1_fastqc.zip;f;297906
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (AR_LAPC4_Control_REP2_T1);d476c5620f80a04ceabb00176ccd8645;/input/data/work/d4/76c5620f80a04ceabb00176ccd8645/versions.yml;f;70
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (AR_VCAP_Control_REP1_T1);b206e6866c6de3981a5c91f4b4a59e43;/input/data/work/b2/06e6866c6de3981a5c91f4b4a59e43/AR_VCAP_Control_REP1_T1_fastqc.html;f;580839
