start_ms,end_ms,duration_ms,start_time,end_time
1780935460000,1780935493000,33000,2026-06-08 16:17:40,2026-06-08 16:18:13
1780935509000,1780935549000,40000,2026-06-08 16:18:29,2026-06-08 16:19:09
1780935565000,1780935572000,7000,2026-06-08 16:19:25,2026-06-08 16:19:32
1780935674000,1780939591000,3917000,2026-06-08 16:21:14,2026-06-08 17:26:31
1780939593000,1780940529000,936000,2026-06-08 17:26:33,2026-06-08 17:42:09
1780940531000,1780941489000,958000,2026-06-08 17:42:11,2026-06-08 17:58:09
1780941492000,1780942607000,1115000,2026-06-08 17:58:12,2026-06-08 18:16:47
1780942609000,1780942741000,132000,2026-06-08 18:16:49,2026-06-08 18:19:01
1780942743000,1780943659000,916000,2026-06-08 18:19:03,2026-06-08 18:34:19
1780943662000,1780943814000,152000,2026-06-08 18:34:22,2026-06-08 18:36:54
1780943817000,1780944565000,748000,2026-06-08 18:36:57,2026-06-08 18:49:25
1780944568000,1780945476000,908000,2026-06-08 18:49:28,2026-06-08 19:04:36
1780945727000,1780963385000,17658000,2026-06-08 19:08:47,2026-06-09 00:03:05
1780963390000,1780963598000,208000,2026-06-09 00:03:10,2026-06-09 00:06:38
1780963610000,1780963615000,5000,2026-06-09 00:06:50,2026-06-09 00:06:55
1780963790000,1780963795000,5000,2026-06-09 00:09:50,2026-06-09 00:09:55
