run,pkg,dram,total,idle_pkg,idle_dram,idle_total,active_pkg,active_dram,active_total
1,2.172403328638333,0.47945411335666666,2.651857441995,0.024721134680277774,0.8789937028669444,0.9037148375472223,2.000600209819167,1.1516048321936112,3.152205042012778
2,2.252960870009722,0.4911962113383333,2.7441570813480554,0.03177502068444444,1.689329291262222,1.7211043119466665,2.001741125969722,2.0192136921583335,4.020954818128056
3,2.0936885733480555,0.3926700714580555,2.486358644806111,0.021114485877777776,0.07479047598916667,0.09590496186694444,1.9985173165730554,0.41345305528,2.411970371853055
