run,pkg,dram,total,idle_pkg,idle_dram,idle_total,active_pkg,active_dram,active_total
1,0.8446938963844444,0.15126625414222222,0.9959601505266665,0.2441933623563889,1.0677563777044443,1.3119497400608333,0.45263278957138886,0.8842386588566666,1.3368714484280555
2,0.9825346220025,0.3128999087591667,1.2954345307616666,0.2217529909672222,1.9861634289933332,2.207916419960555,0.46668979281749995,1.8220916119797224,2.288781404797222
3,0.8349322856997222,0.15933099013555554,0.9942632758352778,0.21347149181555555,1.43425536958,1.6477268613955556,0.47335196567,1.2776505593111112,1.7510025249811112
