run,pkg,dram,total,idle_pkg,idle_dram,idle_total,active_pkg,active_dram,active_total
1,4.890122711112777,0.9790333864358333,5.869156097548611,0.547793451498611,0.3967625068269444,0.9445559583255554,4.1221286258875,0.9966321310916666,5.118760756979166
2,4.798728245495556,0.9088572167361111,5.707585462231667,0.5394089701633333,0.5115082074427777,1.050917177606111,4.1114863682625,1.050971227871111,5.162457596133611
3,4.805457005498055,0.9746089295166667,5.780065935014722,0.5484451852625,0.5056584256486111,1.054103610911111,4.108661815355833,1.0825611487688889,5.191222964124722
