start_ms,end_ms,duration_ms,start_time,end_time
1769679637617,1769679638000,383,2026-01-29 09:40:37,2026-01-29 09:40:38
1769679857000,1769679860000,3000,2026-01-29 09:44:17,2026-01-29 09:44:20
1769680142000,1769680145000,3000,2026-01-29 09:49:02,2026-01-29 09:49:05
1769680492000,1769680496000,4000,2026-01-29 09:54:52,2026-01-29 09:54:56
1769680799000,1769680802000,3000,2026-01-29 09:59:59,2026-01-29 10:00:02
1769681153000,1769681156000,3000,2026-01-29 10:05:53,2026-01-29 10:05:56
1769681751000,1769681754000,3000,2026-01-29 10:15:51,2026-01-29 10:15:54
1769682352000,1769682355000,3000,2026-01-29 10:25:52,2026-01-29 10:25:55
1769683071000,1769683075000,4000,2026-01-29 10:37:51,2026-01-29 10:37:55
1769683244000,1769683250000,6000,2026-01-29 10:40:44,2026-01-29 10:40:50
1769683265000,1769683270000,5000,2026-01-29 10:41:05,2026-01-29 10:41:10
1769683270000,1769683274000,4000,2026-01-29 10:41:10,2026-01-29 10:41:14
1769683422000,1769683425000,3000,2026-01-29 10:43:42,2026-01-29 10:43:45
1769683429000,1769683434000,5000,2026-01-29 10:43:49,2026-01-29 10:43:54
1769683439000,1769683444000,5000,2026-01-29 10:43:59,2026-01-29 10:44:04
1769683445000,1769683449000,4000,2026-01-29 10:44:05,2026-01-29 10:44:09
1769684117000,1769684121000,4000,2026-01-29 10:55:17,2026-01-29 10:55:21
1769684877000,1769684905000,28000,2026-01-29 11:07:57,2026-01-29 11:08:25
1769685085000,1769685090000,5000,2026-01-29 11:11:25,2026-01-29 11:11:30
1769685106000,1769685110000,4000,2026-01-29 11:11:46,2026-01-29 11:11:50
1769685290000,1769685294000,4000,2026-01-29 11:14:50,2026-01-29 11:14:54
1769685316000,1769685320000,4000,2026-01-29 11:15:16,2026-01-29 11:15:20
1769685527000,1769685537000,10000,2026-01-29 11:18:47,2026-01-29 11:18:57
1769685554000,1769685559000,5000,2026-01-29 11:19:14,2026-01-29 11:19:19
1769685581000,1769685619000,38000,2026-01-29 11:19:41,2026-01-29 11:20:19
1769685620000,1769685625000,5000,2026-01-29 11:20:20,2026-01-29 11:20:25
1769685964000,1769685971000,7000,2026-01-29 11:26:04,2026-01-29 11:26:11
1769685972000,1769685974000,2000,2026-01-29 11:26:12,2026-01-29 11:26:14
1769686305000,1769686310000,5000,2026-01-29 11:31:45,2026-01-29 11:31:50
1769686310000,1769686315000,5000,2026-01-29 11:31:50,2026-01-29 11:31:55
1769686706000,1769686710000,4000,2026-01-29 11:38:26,2026-01-29 11:38:30
1769686909000,1769686915000,6000,2026-01-29 11:41:49,2026-01-29 11:41:55
1769687462000,1769687465000,3000,2026-01-29 11:51:02,2026-01-29 11:51:05
1769687479000,1769687485000,6000,2026-01-29 11:51:19,2026-01-29 11:51:25
1769688028000,1769688034000,6000,2026-01-29 12:00:28,2026-01-29 12:00:34
1769688162000,1769688165000,3000,2026-01-29 12:02:42,2026-01-29 12:02:45
1769688288000,1769688291000,3000,2026-01-29 12:04:48,2026-01-29 12:04:51
1769688364000,1769688369000,5000,2026-01-29 12:06:04,2026-01-29 12:06:09
1769688584000,1769688589000,5000,2026-01-29 12:09:44,2026-01-29 12:09:49
1769688590000,1769688594000,4000,2026-01-29 12:09:50,2026-01-29 12:09:54
1769688609000,1769688614000,5000,2026-01-29 12:10:09,2026-01-29 12:10:14
1769688614000,1769688619000,5000,2026-01-29 12:10:14,2026-01-29 12:10:19
1769688685000,1769688689000,4000,2026-01-29 12:11:25,2026-01-29 12:11:29
1769688769000,1769688774000,5000,2026-01-29 12:12:49,2026-01-29 12:12:54
1769688775000,1769688779000,4000,2026-01-29 12:12:55,2026-01-29 12:12:59
1769688792000,1769688794000,2000,2026-01-29 12:13:12,2026-01-29 12:13:14
1769688855000,1769688860000,5000,2026-01-29 12:14:15,2026-01-29 12:14:20
1769689233000,1769689239000,6000,2026-01-29 12:20:33,2026-01-29 12:20:39
1769689254000,1769689259000,5000,2026-01-29 12:20:54,2026-01-29 12:20:59
1769689276000,1769689279000,3000,2026-01-29 12:21:16,2026-01-29 12:21:19
1769689501000,1769689504000,3000,2026-01-29 12:25:01,2026-01-29 12:25:04
1769690021000,1769690026000,5000,2026-01-29 12:33:41,2026-01-29 12:33:46
1769690637000,1769690643000,6000,2026-01-29 12:43:57,2026-01-29 12:44:03
1769691161000,1769691165000,4000,2026-01-29 12:52:41,2026-01-29 12:52:45
1769691166000,1769691174000,8000,2026-01-29 12:52:46,2026-01-29 12:52:54
1769691177000,1769691188000,11000,2026-01-29 12:52:57,2026-01-29 12:53:08
1769691290000,1769691293000,3000,2026-01-29 12:54:50,2026-01-29 12:54:53
1769691294000,1769691298000,4000,2026-01-29 12:54:54,2026-01-29 12:54:58
1769691484000,1769691487000,3000,2026-01-29 12:58:04,2026-01-29 12:58:07
1769693186000,1769693190000,4000,2026-01-29 13:26:26,2026-01-29 13:26:30
1769694896000,1769694961000,65000,2026-01-29 13:54:56,2026-01-29 13:56:01
1769694966000,1769694978000,12000,2026-01-29 13:56:06,2026-01-29 13:56:18
1769695478000,1769695483000,5000,2026-01-29 14:04:38,2026-01-29 14:04:43
1769695890000,1769695895000,5000,2026-01-29 14:11:30,2026-01-29 14:11:35
1769697681000,1769697822000,141000,2026-01-29 14:41:21,2026-01-29 14:43:42
1769698219000,1769698314000,95000,2026-01-29 14:50:19,2026-01-29 14:51:54
