id,name,start,end,cpu_count,avg_cpu_usage,cpu_model,memory,rapl_timeseries,cpu_usage_timeseries,core_kwh,mem_kwh,average_co2e,marginal_co2e,embodied_co2e,avg_ci,ci_timeseries
1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:FORCE_GENERATE_TILE_ALLOW_LIST,1763860705000,1763860708000,1,1635.6,,6442450944.0,,,3.84874543560606e-05,2.864315e-07,0.012756608446643938,0.012756608446643938,0.0,329.0,
2,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:FORCE_GENERATE_ANALYSIS_MASK,1763860710000,1763860713000,1,1153.5,,6442450944.0,,,2.7805157552083334e-05,3.1253700000000004e-07,0.009250721507635416,0.009250721507635416,0.0,329.0,
30,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,1763860714000,1763860715000,1,59.4,,6442450944.0,,,4.5462656249999996e-07,1.1089450000000001e-07,0.00018605642956249997,0.00018605642956249997,0.0,329.0,
4,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,1763860725000,1763860725000,1,91.4,,6442450944.0,,,0.0,0.0,0.0,0.0,0.0,329.0,
8,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,1763860725000,1763860726000,1,103.6,,6442450944.0,,,8.126070496632995e-07,9.547716666666666e-08,0.0002987597071725589,0.0002987597071725589,0.0,329.0,
32,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,1763860721000,1763860721000,1,73.7,,6442450944.0,,,0.0,0.0,0.0,0.0,0.0,329.0,
5,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,1763860725000,1763860725000,1,101.2,,6442450944.0,,,0.0,0.0,0.0,0.0,0.0,329.0,
19,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,1763860729000,1763860729000,1,103.2,,6442450944.0,,,0.0,0.0,0.0,0.0,0.0,329.0,
33,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,1763860726000,1763860726000,1,95.5,,6442450944.0,,,0.0,0.0,0.0,0.0,0.0,329.0,
27,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,1763860721000,1763860721000,1,70.3,,6442450944.0,,,0.0,0.0,0.0,0.0,0.0,329.0,
11,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,1763860729000,1763860730000,1,98.1,,6442450944.0,,,7.586260653409092e-07,1.0322000000000001e-07,0.00028354735549715915,0.00028354735549715915,0.0,329.0,
34,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,1763860726000,1763860726000,1,102.8,,6442450944.0,,,0.0,0.0,0.0,0.0,0.0,329.0,
28,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,1763860725000,1763860725000,1,86.8,,6442450944.0,,,0.0,0.0,0.0,0.0,0.0,329.0,
9,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,1763860722000,1763860722000,1,60.7,,6442450944.0,,,0.0,0.0,0.0,0.0,0.0,329.0,
12,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,1763860726000,1763860726000,1,96.2,,6442450944.0,,,0.0,0.0,0.0,0.0,0.0,329.0,
21,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,1763860725000,1763860725000,1,83.0,,6442450944.0,,,0.0,0.0,0.0,0.0,0.0,329.0,
