timestamp,energy
1772837820006,169961987198
1772837822007,170040431211
1772837824006,170118018293
1772837826006,170195814724
1772837828007,170274019419
1772837830006,170352812491
1772837832006,170432345491
1772837834006,170514002814
1772837836006,170591912099
1772837838006,170671624053
1772837840006,170752848699
1772837842005,170831803147
1772837844005,170909223726
1772837846007,170987154740
1772837848006,171069268665
1772837850006,171150190638
1772837852007,171229342291
1772837854006,171307061635
1772837856006,171384998387
1772837858007,171463549455
1772837860005,171543773676
1772837862006,171622925268
1772837864006,171704887887
1772837866006,171781954280
1772837868005,171864591763
1772837870006,171947145873
1772837872006,172029823579
1772837874006,172108195876
1772837876006,172187576349
1772837878006,172269207915
1772837880006,172350066228
1772837882006,172428569201
1772837884006,172507861479
1772837886005,172587768684
1772837888005,172666781360
1772837890006,172746168608
1772837892005,172826115120
1772837894006,172910307714
1772837896005,172988110310
1772837898006,173069187495
1772837900005,173149291294
1772837902006,173234934630
1772837904006,173315249610
1772837906006,173395113907
1772837908006,173480701090
1772837910007,173560448079
1772837912006,173643780385
1772837914006,173723624114
1772837916006,173801348341
1772837918007,173880041987
1772837920005,173960378268
1772837922006,174043103337
1772837924007,174126152319
1772837926006,174205186724
1772837928006,174285682672
1772837930006,174366843414
1772837932004,174451286313
1772837934006,174549384695
1772837936006,174644984548
1772837938006,174788549122
1772837940005,174948602484
1772837942005,175107691432
1772837944005,175266169542
1772837946005,175422232192
1772837948005,175582783905
1772837950006,175726127288
1772837952006,175866703405
1772837954006,176027139091
1772837956004,176187073435
1772837958004,176349790913
1772837960005,176525777279
1772837962005,176695615773
1772837964004,176869943268
1772837966005,177044249097
1772837968003,177218531609
1772837970005,177393076634
1772837972005,177566242511
1772837974004,177737481697
1772837976006,177910140557
1772837978004,178083621619
1772837980005,178258780716
1772837982005,178432601438
1772837984003,178606723307
1772837986005,178780689903
1772837988005,178956073731
1772837990005,179060268411
1772837992005,179170064394
1772837994005,179281064049
1772837996005,179444611360
1772837998004,179607358868
1772838000006,179771068593
1772838002005,179933962341
1772838004003,180096901316
