start_ms,end_ms,duration_ms,start_time,end_time
1772837944000,1772839122000,1178000,2026-03-06 22:59:04,2026-03-06 23:18:42
1772839127000,1772839144000,17000,2026-03-06 23:18:47,2026-03-06 23:19:04
1772839160000,1772839181000,21000,2026-03-06 23:19:20,2026-03-06 23:19:41
1772839191000,1772839205000,14000,2026-03-06 23:19:51,2026-03-06 23:20:05
1772839211000,1772839256000,45000,2026-03-06 23:20:11,2026-03-06 23:20:56
1772839263000,1772839274000,11000,2026-03-06 23:21:03,2026-03-06 23:21:14
1772839283000,1772839377000,94000,2026-03-06 23:21:23,2026-03-06 23:22:57
1772839751000,1772839798000,47000,2026-03-06 23:29:11,2026-03-06 23:29:58
1772839833000,1772839987000,154000,2026-03-06 23:30:33,2026-03-06 23:33:07
1772839997000,1772840017000,20000,2026-03-06 23:33:17,2026-03-06 23:33:37
1772840477000,1772840523000,46000,2026-03-06 23:41:17,2026-03-06 23:42:03
1772840529000,1772840552000,23000,2026-03-06 23:42:09,2026-03-06 23:42:32
1772840559000,1772840629000,70000,2026-03-06 23:42:39,2026-03-06 23:43:49
1772840641000,1772840658000,17000,2026-03-06 23:44:01,2026-03-06 23:44:18
1772840723000,1772840753000,30000,2026-03-06 23:45:23,2026-03-06 23:45:53
1772840794000,1772840839000,45000,2026-03-06 23:46:34,2026-03-06 23:47:19
1772840855000,1772840878000,23000,2026-03-06 23:47:35,2026-03-06 23:47:58
1772843073000,1772843115000,42000,2026-03-07 00:24:33,2026-03-07 00:25:15
