task;hash;inputs;inputSize;outputs;outputSize;usedBy
NFCORE_CHIPSEQ:CHIPSEQ:ALIGN_BWA_MEM:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (H3K4me1_LAPC4_Control_REP2_T1);cca0e8a4002140f51641892f354d448b;1;1503454509;2;1173172918;6
NFCORE_CHIPSEQ:CHIPSEQ:ALIGN_BWA_MEM:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (H3K4me1_LAPC4_Control_REP1_T1);68e788c45acb9741b6934bd9870d6286;1;1421681756;2;1099399080;6
NFCORE_CHIPSEQ:CHIPSEQ:ALIGN_BWA_MEM:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (H3K4me1_LAPC4_Control_REP3_T1);8501ba7a8936b45ddcfaca67a005756f;1;1452506427;2;1139018153;6
NFCORE_CHIPSEQ:CHIPSEQ:ALIGN_BWA_MEM:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (H3K4me1_LAPC4_Daro_REP3_T1);3de938c8986ccdb4ec92dfa82a224a6c;1;1503888975;2;1160056199;6
NFCORE_CHIPSEQ:CHIPSEQ:ALIGN_BWA_MEM:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (H3K4me1_LAPC4_Daro_REP1_T1);610a56db653a02620037ed570e4f65bf;1;1719635091;2;1315620104;5
NFCORE_CHIPSEQ:CHIPSEQ:ALIGN_BWA_MEM:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (H3K4me1_LAPC4_Daro_REP2_T1);9798e321547c18055e1bddf8fbafc7a1;1;1519615949;2;1166309550;6
NFCORE_CHIPSEQ:CHIPSEQ:ALIGN_BWA_MEM:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (H3K4me1_LAPC4_Control_REP2_T1);5b66b28425e12571e355229d92333a05;1;1173172826;2;2522869;3
NFCORE_CHIPSEQ:CHIPSEQ:ALIGN_BWA_MEM:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (H3K4me1_LAPC4_Control_REP1_T1);c2d192cdd2e17ab31ce2f1ead38c9eb1;1;1099398988;2;2590189;3
NFCORE_CHIPSEQ:CHIPSEQ:ALIGN_BWA_MEM:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (H3K4me1_LAPC4_Control_REP3_T1);0184f7713b47fb94cf2bf1253c260eee;1;1139018061;2;2552613;3
NFCORE_CHIPSEQ:CHIPSEQ:ALIGN_BWA_MEM:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (H3K4me1_LAPC4_R1881_REP3_T1);d4fea3b7507de0cf44b21baeeee7d8c7;1;1399435536;2;1099080514;6
NFCORE_CHIPSEQ:CHIPSEQ:ALIGN_BWA_MEM:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (H3K4me1_LAPC4_Daro_REP3_T1);43cc59772a5e94d450ddeac854bddd0b;1;1160056107;2;2575149;3
NFCORE_CHIPSEQ:CHIPSEQ:ALIGN_BWA_MEM:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (H3K4me1_LAPC4_R1881_REP1_T1);036a31b01c7a989e5ad4786d577a737c;1;1778852706;2;1347196235;5
NFCORE_CHIPSEQ:CHIPSEQ:ALIGN_BWA_MEM:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (H3K4me1_LAPC4_Control_REP2_T1);8ae86ccca30ac7f1574f0ddab6ec66cf;2;1175695602;2;668;1
NFCORE_CHIPSEQ:CHIPSEQ:ALIGN_BWA_MEM:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (H3K4me1_LAPC4_Control_REP2_T1);cc880426f17cb464605e314c194663cb;2;1175695602;2;43806;1
NFCORE_CHIPSEQ:CHIPSEQ:ALIGN_BWA_MEM:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (H3K4me1_LAPC4_Control_REP2_T1);14d434750ee9bf3b4965877b69ecdea2;2;1175695602;2;592;1
NFCORE_CHIPSEQ:CHIPSEQ:ALIGN_BWA_MEM:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (H3K4me1_LAPC4_Control_REP1_T1);5d706600ad7f5054bced892f1eb1609d;2;1101989084;2;43553;1
NFCORE_CHIPSEQ:CHIPSEQ:ALIGN_BWA_MEM:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (H3K4me1_LAPC4_Control_REP1_T1);213d2a7f61a0bef8293f41113f15e1c0;2;1101989084;2;668;1
NFCORE_CHIPSEQ:CHIPSEQ:ALIGN_BWA_MEM:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (H3K4me1_LAPC4_Control_REP1_T1);f1df019af152c34f76edf6992c6fa59b;2;1101989084;2;592;1
NFCORE_CHIPSEQ:CHIPSEQ:ALIGN_BWA_MEM:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (H3K4me1_LAPC4_Daro_REP1_T1);c7cbb05c9b856a845c7eda2a3609c0bb;1;1315620012;2;2481205;0
NFCORE_CHIPSEQ:CHIPSEQ:ALIGN_BWA_MEM:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (H3K4me1_LAPC4_Daro_REP2_T1);57af9d562bc6c3850a2d6e1dcc7135a9;1;1166309458;2;2576269;3
NFCORE_CHIPSEQ:CHIPSEQ:ALIGN_BWA_MEM:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (H3K4me1_LAPC4_R1881_REP2_T1);562b94d30a957f1b7522568de43a7b2f;1;1817158346;2;1391696059;4
NFCORE_CHIPSEQ:CHIPSEQ:ALIGN_BWA_MEM:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (H3K4me1_LAPC4_Control_REP3_T1);06ccfd16bad33fcb635b0beed2dd0300;2;1141570581;2;43664;1
NFCORE_CHIPSEQ:CHIPSEQ:ALIGN_BWA_MEM:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (H3K4me1_LAPC4_Control_REP3_T1);aebe4b5b346c421aa0d684b041ba4be7;2;1141570581;2;592;1
NFCORE_CHIPSEQ:CHIPSEQ:ALIGN_BWA_MEM:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (H3K4me1_LAPC4_Control_REP3_T1);f10f2b3f77de65f05546e44c7abef5da;2;1141570581;2;668;1
NFCORE_CHIPSEQ:CHIPSEQ:ALIGN_BWA_MEM:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (H3K4me1_LAPC4_Daro_REP3_T1);b70c4b564d01d5008e4b864f18219912;2;1162631163;2;668;1
NFCORE_CHIPSEQ:CHIPSEQ:ALIGN_BWA_MEM:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (H3K4me1_LAPC4_Daro_REP3_T1);15b91969249c7d79b67b86c600f122ed;2;1162631163;2;43631;1
NFCORE_CHIPSEQ:CHIPSEQ:ALIGN_BWA_MEM:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (H3K4me1_LAPC4_Daro_REP3_T1);ea854ad8e55cbfee49bc98f927016d4f;2;1162631163;2;592;1
NFCORE_CHIPSEQ:CHIPSEQ:ALIGN_BWA_MEM:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (H3K4me1_LAPC4_Daro_REP1_T1);b206d39455fc354cb7138b28ce804189;2;1318101124;2;44626;1
NFCORE_CHIPSEQ:CHIPSEQ:ALIGN_BWA_MEM:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (H3K4me1_LAPC4_Daro_REP1_T1);3c00031eeaea44764b94624b94e91724;2;1318101124;2;592;1
NFCORE_CHIPSEQ:CHIPSEQ:ALIGN_BWA_MEM:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (H3K4me1_LAPC4_Daro_REP1_T1);e89335c6b50b0cfe699a7a9c7abafca7;2;1318101124;2;669;1
NFCORE_CHIPSEQ:CHIPSEQ:ALIGN_BWA_MEM:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (H3K4me1_LAPC4_R1881_REP3_T1);3a1479781d1b34e02ac184c6716e3cea;1;1099080422;2;2551949;3
NFCORE_CHIPSEQ:CHIPSEQ:ALIGN_BWA_MEM:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (H3K4me1_LAPC4_Daro_REP2_T1);cc175488730995aa89a2f19cb47414a3;2;1168885634;2;668;1
NFCORE_CHIPSEQ:CHIPSEQ:ALIGN_BWA_MEM:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (H3K4me1_LAPC4_Daro_REP2_T1);563d94dfbbebe3ded5c70500a0f02523;2;1168885634;2;43384;1
NFCORE_CHIPSEQ:CHIPSEQ:ALIGN_BWA_MEM:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (H3K4me1_LAPC4_Daro_REP2_T1);f1935403e8d8b13424e9b2d78792db66;2;1168885634;2;592;1
NFCORE_CHIPSEQ:CHIPSEQ:ALIGN_BWA_MEM:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (H3K4me1_LAPC4_R1881_REP1_T1);e06932752eabd3645b48ddd34721031e;1;1347196143;2;2459893;3
NFCORE_CHIPSEQ:CHIPSEQ:ALIGN_BWA_MEM:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (H3K4me1_LAPC4_R1881_REP3_T1);7027c3628579c251908fb86d2ba6868e;2;1101632278;2;668;1
NFCORE_CHIPSEQ:CHIPSEQ:ALIGN_BWA_MEM:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (H3K4me1_LAPC4_R1881_REP3_T1);f325f3a4a4ed8ee8f88c274d013dcadc;2;1101632278;2;592;1
NFCORE_CHIPSEQ:CHIPSEQ:ALIGN_BWA_MEM:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (H3K4me1_LAPC4_R1881_REP3_T1);bf9f0b60ba833c242862ed596f4aebb4;2;1101632278;2;43532;1
NFCORE_CHIPSEQ:CHIPSEQ:ALIGN_BWA_MEM:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (H3K4me1_LAPC4_R1881_REP1_T1);092fe3841dae00d5babc540f716671b8;2;1349655943;2;44526;1
NFCORE_CHIPSEQ:CHIPSEQ:ALIGN_BWA_MEM:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (H3K4me1_LAPC4_R1881_REP1_T1);87532340c00e2ba129943d53bf13b3ff;2;1349655943;2;670;1
NFCORE_CHIPSEQ:CHIPSEQ:ALIGN_BWA_MEM:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (H3K4me1_LAPC4_R1881_REP1_T1);04894e2e4993d0636667181df317dd3d;2;1349655943;2;592;1
NFCORE_CHIPSEQ:CHIPSEQ:ALIGN_BWA_MEM:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (H3K4me1_LAPC4_R1881_REP2_T1);7bee672cd66f868d231c020820eb947a;1;1391695967;2;2420101;3
NFCORE_CHIPSEQ:CHIPSEQ:PICARD_MERGESAMFILES (H3K4me1_LAPC4_Control_REP2);271d578d9277238e029b5f1b0ea6a27e;1;1173172826;2;1173172901;0
NFCORE_CHIPSEQ:CHIPSEQ:PICARD_MERGESAMFILES (H3K4me1_LAPC4_Control_REP1);f58f3bab427b839469f37fb1f8826f3a;1;1099398988;2;1099399063;0
NFCORE_CHIPSEQ:CHIPSEQ:PICARD_MERGESAMFILES (H3K4me1_LAPC4_Control_REP3);98339e44e99ae49cc50c37b5fa901146;1;1139018061;2;1139018136;0
NFCORE_CHIPSEQ:CHIPSEQ:PICARD_MERGESAMFILES (H3K4me1_LAPC4_Daro_REP3);21f4e7ff77d27012e1e4e239e72a6bee;1;1160056107;2;1160056182;0
NFCORE_CHIPSEQ:CHIPSEQ:PICARD_MERGESAMFILES (H3K4me1_LAPC4_Daro_REP1);ab883f47fc04069ae81eb6f430d83682;1;1315620012;2;1315620087;0
NFCORE_CHIPSEQ:CHIPSEQ:PICARD_MERGESAMFILES (H3K4me1_LAPC4_Daro_REP2);1e98b66c55f024165bbf1e1fb9b0fb88;1;1166309458;2;1166309533;0
NFCORE_CHIPSEQ:CHIPSEQ:PICARD_MERGESAMFILES (H3K4me1_LAPC4_R1881_REP3);5a3463327502f63a551a456891e136be;1;1099080422;2;1099080497;0
NFCORE_CHIPSEQ:CHIPSEQ:PICARD_MERGESAMFILES (H3K4me1_LAPC4_R1881_REP1);253f074901854b65c9f7a00ba7b95975;1;1347196143;2;1347196218;0
NFCORE_CHIPSEQ:CHIPSEQ:PICARD_MERGESAMFILES (H3K4me1_LAPC4_R1881_REP2);d5167c4fc9f88f24114bd3d8ca27935a;1;1391695967;2;1391696042;0
NFCORE_CHIPSEQ:CHIPSEQ:ALIGN_BWA_MEM:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (H3K4me1_LAPC4_R1881_REP2_T1);7e1ce2e90002fac483dd4ed5b511af4b;2;1394115975;2;44617;1
NFCORE_CHIPSEQ:CHIPSEQ:ALIGN_BWA_MEM:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (H3K4me1_LAPC4_R1881_REP2_T1);bca9f0c80152cdb81e57a7bdee55653e;2;1394115975;2;592;1
NFCORE_CHIPSEQ:CHIPSEQ:ALIGN_BWA_MEM:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (H3K4me1_LAPC4_R1881_REP2_T1);23346194f969ba1b816eb3a912f90c98;2;1394115975;2;670;1
NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:PICARD_MARKDUPLICATES (H3K4me1_LAPC4_Control_REP2);87538c579bb9f91bb05fecf1ee83636f;1;1173172826;3;1242652518;5
NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:PICARD_MARKDUPLICATES (H3K4me1_LAPC4_Control_REP1);2a74290375d822040bccb0f13ed3599b;1;1099398988;3;1165354649;7
NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:PICARD_MARKDUPLICATES (H3K4me1_LAPC4_Control_REP3);95e782929a315748d8cffa7d2c7be12b;1;1139018061;3;1205662643;7
NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:PICARD_MARKDUPLICATES (H3K4me1_LAPC4_Daro_REP3);8708f0f0acd3e94227fa7e96c383ef75;1;1160056107;3;1231554841;7
NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:PICARD_MARKDUPLICATES (H3K4me1_LAPC4_Daro_REP2);efaadec34f83d0113bc4f93116abe4af;1;1166309458;3;1240180395;7
NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:PICARD_MARKDUPLICATES (H3K4me1_LAPC4_Daro_REP1);df39db94b42614d4123f0881be76e6fc;1;1315620012;3;1397928631;5
NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:PICARD_MARKDUPLICATES (H3K4me1_LAPC4_R1881_REP3);8b75cf340ce67f360932407273161c3e;1;1099080422;3;1165066941;7
NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:PICARD_MARKDUPLICATES (H3K4me1_LAPC4_R1881_REP1);69a8c1e9f8879aa49898e850780bae2a;1;1347196143;3;1432897158;5
NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:PICARD_MARKDUPLICATES (H3K4me1_LAPC4_R1881_REP2);1ec820cd0c4fb4e52630f776b07ebc1e;1;1391695967;3;1478744460;7
NFCORE_CHIPSEQ:CHIPSEQ:PRESEQ_LCEXTRAP (H3K4me1_LAPC4_Control_REP1);217cf4c787a970f12461bc33c63054d7;1;1165352707;3;489918;1
NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX (H3K4me1_LAPC4_Control_REP1);27427292125ba45ca54a5e3897b6af47;1;1165352707;2;2609428;4
NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX (H3K4me1_LAPC4_Control_REP2);2abef9602fe0c603867527ca9a58f1d7;1;1242650576;2;2545092;0
NFCORE_CHIPSEQ:CHIPSEQ:PRESEQ_LCEXTRAP (H3K4me1_LAPC4_Control_REP2);bafad01392480ba968ef1a4621e473bd;1;1242650576;3;490046;1
NFCORE_CHIPSEQ:CHIPSEQ:PRESEQ_LCEXTRAP (H3K4me1_LAPC4_Control_REP3);b5ec26879ca2ff00ae176e49d00e9a02;1;1205660701;3;490068;1
NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX (H3K4me1_LAPC4_Control_REP3);e53bc0e45343dae60a432e36cef4aeac;1;1205660701;2;2572460;0
NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX (H3K4me1_LAPC4_Daro_REP3);fae46bbcd40df99a26617d6a37d8bc35;1;1231552911;2;2593396;0
NFCORE_CHIPSEQ:CHIPSEQ:PRESEQ_LCEXTRAP (H3K4me1_LAPC4_Daro_REP3);144a909f5a7dcb42cccb802d937ad5a0;1;1231552911;3;489987;1
NFCORE_CHIPSEQ:CHIPSEQ:PRESEQ_LCEXTRAP (H3K4me1_LAPC4_Daro_REP2);79a74296dbbf655659f8ed7927d4cf17;1;1240178465;3;489999;1
NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX (H3K4me1_LAPC4_Daro_REP2);7593c93898f3b65b58f81cefa5516f10;1;1240178465;2;2595948;0
NFCORE_CHIPSEQ:CHIPSEQ:PRESEQ_LCEXTRAP (H3K4me1_LAPC4_R1881_REP3);0eecb640023a3449bd417aaaf1f3e8a7;1;1165065007;3;489996;1
NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX (H3K4me1_LAPC4_R1881_REP3);87eadd00b57ed886f72246d0418aa509;1;1165065007;2;2567644;0
NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (H3K4me1_LAPC4_Control_REP1);ee32e3f08ffe6592d4745e22e3b1840d;2;1167962051;2;595;1
NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (H3K4me1_LAPC4_Control_REP1);4cda7f90ebf6799d0c9cad2e0bdeba6a;2;1167962051;2;659;1
NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_FILTER (H3K4me1_LAPC4_Control_REP1);9747e8f907c06512eee2022ac9155018;5;1167970958;2;916927945;2
NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (H3K4me1_LAPC4_Control_REP1);df5adeff22210e2a96626a7dd90677b8;2;1167962051;2;43558;1
NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX (H3K4me1_LAPC4_Daro_REP1);3af3865a202234fed6d6e65f994b54fe;1;1397926701;2;2504020;3
NFCORE_CHIPSEQ:CHIPSEQ:PRESEQ_LCEXTRAP (H3K4me1_LAPC4_Daro_REP1);93916184862c27b4a9c953ed6aea2d82;1;1397926701;3;490142;1
NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_FILTER (H3K4me1_LAPC4_Control_REP2);3a4f4e430002792eb655d3d424ce663b;5;1245204491;2;992615194;2
NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (H3K4me1_LAPC4_Control_REP2);275d6ad39f92dc8717fea65bbc2a1f66;2;1245195584;2;595;1
NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (H3K4me1_LAPC4_Control_REP2);19353513433f79ffde0ce6ef8311db79;2;1245195584;2;43810;1
NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (H3K4me1_LAPC4_Control_REP2);635059b6d7d259c324dd6466553661b4;2;1245195584;2;659;1
