id,name,start,end,cpu_count,avg_cpu_usage,cpu_model,memory,rapl_timeseries,cpu_usage_timeseries,core_kwh,mem_kwh,average_co2e,marginal_co2e,embodied_co2e,avg_ci,ci_timeseries
1,NFCORE_NANOSEQ:NANOSEQ:INPUT_CHECK:SAMPLESHEET_CHECK,1780897776000,1780897783000,1,3.1,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,6442450944.0,,,2.539165237443884e-07,4.2233333333333324e-06,0.0011148352144123527,0.0011148352144123527,0.0,249.0,
4,NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:GET_CHROM_SIZES,1780897870000,1780897915000,32,27.7,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,45097156608.0,,,1.458557358743687e-05,0.00019005,0.05095425782327178,0.05095425782327178,0.0,249.0,
5,NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:SAMTOOLS_FAIDX,1780897870000,1780897915000,1,29.0,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,6442450944.0,,,1.4938615845959595e-05,2.5725000000000005e-05,0.01012524034564394,0.01012524034564394,0.0,249.0,
17,NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:SAMTOOLS_FAIDX,1780897870000,1780897915000,1,56.2,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,6442450944.0,,,2.9592391177399e-05,2.715e-05,0.01412885540317235,0.01412885540317235,0.0,249.0,
18,NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:SAMTOOLS_FAIDX,1780897870000,1780897915000,1,29.0,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,6442450944.0,,,1.4938615845959595e-05,2.5725000000000005e-05,0.01012524034564394,0.01012524034564394,0.0,249.0,
9,NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:SAMTOOLS_FAIDX,1780897870000,1780897915000,1,58.5,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,6442450944.0,,,3.08034676846591e-05,2.715e-05,0.014430413453480116,0.014430413453480116,0.0,249.0,
16,NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:SAMTOOLS_FAIDX,1780897870000,1780897915000,1,29.1,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,6442450944.0,,,1.4990128314393941e-05,2.5725000000000005e-05,0.010138066950284092,0.010138066950284092,0.0,249.0,
8,NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:SAMTOOLS_FAIDX,1780897870000,1780897915000,1,64.4,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,6442450944.0,,,3.391014220328283e-05,2.715e-05,0.015203975408617424,0.015203975408617424,0.0,249.0,
11,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC,1780897917000,1780897985000,32,100.1,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,45097156608.0,,,7.964787989969138e-05,0.0002871866666666666,0.09134180209502314,0.09134180209502314,0.0,249.0,
6,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC,1780897830000,1780898013000,32,82.6,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,45097156608.0,,,0.00017303381563552186,0.0007323050000000002,0.225429365093245,0.225429365093245,0.0,249.0,
3,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC,1780897829000,1780898041000,32,63.9,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,45097156608.0,,,0.00015507313497474745,0.0008483533333333333,0.24985319060871208,0.24985319060871208,0.0,249.0,
15,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC,1780898015000,1780898052000,32,108.4,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,45097156608.0,,,4.5912490754769915e-05,0.00014806166666666667,0.04829956519793771,0.04829956519793771,0.0,249.0,
10,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT,1780897911000,1780898034000,16,103.6,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,25769803776.0,,,0.00014910633542718858,0.00029683999999999993,0.11104063752136994,0.11104063752136994,0.0,249.0,
12,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT,1780897921000,1780898070000,16,106.0,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,25769803776.0,,,0.00018079731698933784,0.0003407133333333334,0.12985615193034514,0.12985615193034514,0.0,249.0,
13,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC,1780897987000,1780898086000,32,86.6,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,45097156608.0,,,0.00010031925920138888,0.00041810999999999997,0.1290888855411458,0.1290888855411458,0.0,249.0,
14,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT,1780898036000,1780898100000,16,119.1,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,25769803776.0,,,8.91913968013468e-05,0.0001544533333333333,0.061615468081715585,0.061615468081715585,0.0,249.0,
7,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT,1780897830000,1780898100000,16,80.4,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,25769803776.0,,,0.00025401013352272726,0.0006515999999999999,0.2497169631514836,0.2497169631514836,0.0,249.0,
2,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT,1780897829000,1780898100000,16,82.0,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,25769803776.0,,,0.00026002456178100456,0.0006540133333333332,0.26034902259732745,0.26034902259732745,0.0,249.0,
19,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC,1780898045000,1780898100000,32,103.5,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,45097156608.0,,,6.516327256944444e-05,0.00022009166666666667,0.15497122880681818,0.15497122880681818,0.0,249.0,
20,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT,1780898056000,1780898100000,16,105.3,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,25769803776.0,,,5.303723750000001e-05,0.00010061333333333335,0.19651209597897729,0.19651209597897729,0.0,249.0,
21,NFCORE_NANOSEQ:NANOSEQ:ALIGN_MINIMAP2:MINIMAP2_INDEX,1780898103000,1780898269000,48,266.5,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,51539607552.0,,,0.0005176503729920737,0.0008012266666666666,0.3284003828750263,0.3284003828750263,0.0,249.0,
24,NFCORE_NANOSEQ:NANOSEQ:ALIGN_MINIMAP2:MINIMAP2_ALIGN,1780898275000,1780898400000,32,2918.4,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,45097156608.0,,,0.004268605892255893,0.0005279166666666667,3.247322516751516,3.247322516751516,0.0,245.0,
25,NFCORE_NANOSEQ:NANOSEQ:ALIGN_MINIMAP2:MINIMAP2_ALIGN,1780898275000,1780898400000,32,2560.8,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,45097156608.0,,,0.0036642535879629627,0.0005002083333333334,3.1405706554787036,3.1405706554787036,0.0,245.0,
22,NFCORE_NANOSEQ:NANOSEQ:ALIGN_MINIMAP2:MINIMAP2_ALIGN,1780898275000,1780898400000,32,2743.3,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,45097156608.0,,,0.003925393184887066,0.0005002083333333334,4.352880034073001,4.352880034073001,0.0,243.0,
23,NFCORE_NANOSEQ:NANOSEQ:ALIGN_MINIMAP2:MINIMAP2_ALIGN,1780898275000,1780898400000,32,3063.2,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,45097156608.0,,,0.004480398015747756,0.0005279166666666667,7.380052183418596,7.380052183418596,0.0,242.5,
26,NFCORE_NANOSEQ:NANOSEQ:ALIGN_MINIMAP2:MINIMAP2_ALIGN,1780898624000,1780898700000,32,2592.0,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,45097156608.0,,,0.0023050471818181818,0.0003209733333333333,2.073485067022727,2.073485067022727,0.0,241.0,
27,NFCORE_NANOSEQ:NANOSEQ:ALIGN_MINIMAP2:MINIMAP2_ALIGN,1780898665000,1780898700000,32,2920.0,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,45097156608.0,,,0.0011699053942199776,0.00014005833333333335,5.186445817664142,5.186445817664142,0.0,241.5,
28,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_VIEW_BAM,1780898784000,1780898812000,32,303.5,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,45097156608.0,,,9.727843483445567e-05,0.00011204666666666667,0.050447349461770485,0.050447349461770485,0.0,241.0,
29,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_VIEW_BAM,1780898815000,1780898835000,32,634.6,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,45097156608.0,,,0.00014528805541526375,8.003333333333335e-05,0.0543024546884119,0.0543024546884119,0.0,241.0,
30,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_VIEW_BAM,1780898837000,1780898883000,32,385.0,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,45097156608.0,,,0.0002027301813271605,0.0001840766666666667,0.09322045036651236,0.09322045036651236,0.0,241.0,
32,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_SORT,1780898886000,1780898912000,32,529.6,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,45097156608.0,,,0.00015762357452300783,0.00010404333333333334,0.06306172479337822,0.06306172479337822,0.0,241.0,
31,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_SORT,1780898875000,1780898901000,32,403.8,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,45097156608.0,,,0.0001228487926031145,0.00010980666666666665,0.05606996568401725,0.05606996568401725,0.0,241.0,
35,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_INDEX,1780898915000,1780898922000,16,774.8,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,25769803776.0,,,6.208511640011223e-05,1.600666666666667e-05,0.018820119719093715,0.018820119719093715,0.0,241.0,
33,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_VIEW_BAM,1780898904000,1780898917000,32,529.5,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,45097156608.0,,,8.0545363649516e-05,5.490333333333333e-05,0.03264313597286669,0.03264313597286669,0.0,241.0,
