id,name,start,end,cpu_count,avg_cpu_usage,cpu_model,memory,rapl_timeseries,cpu_usage_timeseries,core_kwh,mem_kwh,average_co2e,marginal_co2e,embodied_co2e,avg_ci,ci_timeseries
1,NFCORE_NANOSEQ:NANOSEQ:INPUT_CHECK:SAMPLESHEET_CHECK,1780839218000,1780839226000,1,3.7,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,6442450944.0,,,3.4635617985409656e-07,4.826666666666666e-06,5.173022846520762e-06,5.173022846520762e-06,0.0,1.0,
3,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC,1780839274000,1780839300000,32,67.6,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,45097156608.0,,,2.011962544893378e-05,0.00010404333333333334,0.0010219566607463525,0.0010219566607463525,0.0,1.0,
2,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT,1780839274000,1780839300000,16,81.8,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,25769803776.0,,,2.488615957140853e-05,6.274666666666667e-05,0.0010280004616389589,0.0010280004616389589,0.0,1.0,
5,NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:GET_CHROM_SIZES,1780839307000,1780839364000,32,30.9,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,45097156608.0,,,2.0609362823547982e-05,0.00024073,0.000261339362823548,0.000261339362823548,0.0,1.0,
8,NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:SAMTOOLS_FAIDX,1780839304000,1780839364000,1,21.3,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,6442450944.0,,,1.4629541035353536e-05,3.430000000000001e-05,4.892954103535354e-05,4.892954103535354e-05,0.0,1.0,
15,NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:SAMTOOLS_FAIDX,1780839304000,1780839364000,1,32.3,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,6442450944.0,,,2.267696880260943e-05,3.62e-05,5.887696880260943e-05,5.887696880260943e-05,0.0,1.0,
16,NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:SAMTOOLS_FAIDX,1780839304000,1780839364000,1,21.4,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,6442450944.0,,,1.4698224326599323e-05,3.430000000000001e-05,4.899822432659933e-05,4.899822432659933e-05,0.0,1.0,
4,NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:SAMTOOLS_FAIDX,1780839304000,1780839364000,1,20.8,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,6442450944.0,,,1.4603125420875422e-05,3.62e-05,5.080312542087542e-05,5.080312542087542e-05,0.0,1.0,
9,NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:SAMTOOLS_FAIDX,1780839304000,1780839364000,1,21.6,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,6442450944.0,,,1.4835590909090908e-05,3.430000000000001e-05,4.9135590909090915e-05,4.9135590909090915e-05,0.0,1.0,
14,NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:SAMTOOLS_FAIDX,1780839304000,1780839364000,1,21.2,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,6442450944.0,,,1.4560857744107743e-05,3.430000000000001e-05,4.886085774410775e-05,4.886085774410775e-05,0.0,1.0,
10,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC,1780839366000,1780839431000,32,102.0,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,45097156608.0,,,7.757910379840067e-05,0.0002745166666666666,0.0003520957704650673,0.0003520957704650673,0.0,1.0,
6,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC,1780839327000,1780839501000,32,76.6,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,45097156608.0,,,0.00015257306317340068,0.00069629,0.0008488630631734007,0.0008488630631734007,0.0,1.0,
11,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT,1780839362000,1780839495000,16,94.4,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,25769803776.0,,,0.00014691118612514031,0.0003209733333333333,0.00046788451945847364,0.00046788451945847364,0.0,1.0,
12,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT,1780839381000,1780839533000,16,103.0,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,25769803776.0,,,0.00017921760129068466,0.00034757333333333343,0.0005267909346240181,0.0005267909346240181,0.0,1.0,
18,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT,1780839491000,1780839556000,16,118.3,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,25769803776.0,,,8.802336133908527e-05,0.00014863333333333333,0.00023665669467241862,0.00023665669467241862,0.0,1.0,
17,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC,1780839506000,1780839542000,32,108.4,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,45097156608.0,,,4.467161262626262e-05,0.00014406000000000003,0.00018873161262626263,0.00018873161262626263,0.0,1.0,
13,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC,1780839434000,1780839538000,32,83.2,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,45097156608.0,,,0.00010124833625140293,0.0004392266666666666,0.0005404750029180695,0.0005404750029180695,0.0,1.0,
7,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT,1780839327000,1780839593000,16,90.0,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,25769803776.0,,,0.000280127261679293,0.0006419466666666667,0.0009220739283459596,0.0009220739283459596,0.0,1.0,
21,NFCORE_NANOSEQ:NANOSEQ:ALIGN_MINIMAP2:MINIMAP2_INDEX,1780839546000,1780839600000,48,267.0,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,51539607552.0,,,0.00016870822301136366,0.00026063999999999997,0.0013437009201651936,0.0013437009201651936,0.0,1.0,
