start_ms,end_ms,duration_ms,start_time,end_time
1769704599000,1769704653000,54000,2026-01-29 16:36:39,2026-01-29 16:37:33
1769704749000,1769704753000,4000,2026-01-29 16:39:09,2026-01-29 16:39:13
1769705458000,1769705461000,3000,2026-01-29 16:50:58,2026-01-29 16:51:01
1769706334000,1769706347000,13000,2026-01-29 17:05:34,2026-01-29 17:05:47
1769706464000,1769706474000,10000,2026-01-29 17:07:44,2026-01-29 17:07:54
1769707616000,1769707622000,6000,2026-01-29 17:26:56,2026-01-29 17:27:02
1769709407000,1769709411000,4000,2026-01-29 17:56:47,2026-01-29 17:56:51
1769709586000,1769709589000,3000,2026-01-29 17:59:46,2026-01-29 17:59:49
1769711317000,1769711371000,54000,2026-01-29 18:28:37,2026-01-29 18:29:31
1769712326000,1769712419000,93000,2026-01-29 18:45:26,2026-01-29 18:46:59
1769712459000,1769712464000,5000,2026-01-29 18:47:39,2026-01-29 18:47:44
1769712715000,1769712720000,5000,2026-01-29 18:51:55,2026-01-29 18:52:00
1769712725000,1769712729000,4000,2026-01-29 18:52:05,2026-01-29 18:52:09
1769712865000,1769712870000,5000,2026-01-29 18:54:25,2026-01-29 18:54:30
1769713032000,1769713036000,4000,2026-01-29 18:57:12,2026-01-29 18:57:16
1769713201000,1769713205000,4000,2026-01-29 19:00:01,2026-01-29 19:00:05
1769713256000,1769713263000,7000,2026-01-29 19:00:56,2026-01-29 19:01:03
1769713285000,1769713290000,5000,2026-01-29 19:01:25,2026-01-29 19:01:30
1769713345000,1769713351000,6000,2026-01-29 19:02:25,2026-01-29 19:02:31
1769713651000,1769713685000,34000,2026-01-29 19:07:31,2026-01-29 19:08:05
1769713838000,1769713845000,7000,2026-01-29 19:10:38,2026-01-29 19:10:45
1769714043000,1769714050000,7000,2026-01-29 19:14:03,2026-01-29 19:14:10
1769714070000,1769714075000,5000,2026-01-29 19:14:30,2026-01-29 19:14:35
1769714388000,1769714398000,10000,2026-01-29 19:19:48,2026-01-29 19:19:58
1769715209000,1769715215000,6000,2026-01-29 19:33:29,2026-01-29 19:33:35
1769715220000,1769715225000,5000,2026-01-29 19:33:40,2026-01-29 19:33:45
1769715513000,1769715520000,7000,2026-01-29 19:38:33,2026-01-29 19:38:40
1769715721000,1769715726000,5000,2026-01-29 19:42:01,2026-01-29 19:42:06
1769715733000,1769715740000,7000,2026-01-29 19:42:13,2026-01-29 19:42:20
1769715750000,1769715755000,5000,2026-01-29 19:42:30,2026-01-29 19:42:35
1769715756000,1769715760000,4000,2026-01-29 19:42:36,2026-01-29 19:42:40
1769715798000,1769715805000,7000,2026-01-29 19:43:18,2026-01-29 19:43:25
1769715812000,1769715930000,118000,2026-01-29 19:43:32,2026-01-29 19:45:30
1769716032000,1769716034000,2000,2026-01-29 19:47:12,2026-01-29 19:47:14
1769716181000,1769716185000,4000,2026-01-29 19:49:41,2026-01-29 19:49:45
1769716186000,1769716190000,4000,2026-01-29 19:49:46,2026-01-29 19:49:50
1769716217000,1769716221000,4000,2026-01-29 19:50:17,2026-01-29 19:50:21
1769716247000,1769716250000,3000,2026-01-29 19:50:47,2026-01-29 19:50:50
1769717155000,1769717161000,6000,2026-01-29 20:05:55,2026-01-29 20:06:01
1769717167000,1769717171000,4000,2026-01-29 20:06:07,2026-01-29 20:06:11
1769717216000,1769717221000,5000,2026-01-29 20:06:56,2026-01-29 20:07:01
1769717255000,1769717261000,6000,2026-01-29 20:07:35,2026-01-29 20:07:41
1769717317000,1769717321000,4000,2026-01-29 20:08:37,2026-01-29 20:08:41
1769717504000,1769717514000,10000,2026-01-29 20:11:44,2026-01-29 20:11:54
1769717696000,1769717702000,6000,2026-01-29 20:14:56,2026-01-29 20:15:02
1769717735000,1769717741000,6000,2026-01-29 20:15:35,2026-01-29 20:15:41
1769717772000,1769717776000,4000,2026-01-29 20:16:12,2026-01-29 20:16:16
1769717880000,1769717886000,6000,2026-01-29 20:18:00,2026-01-29 20:18:06
1769718290000,1769718296000,6000,2026-01-29 20:24:50,2026-01-29 20:24:56
1769718317000,1769718321000,4000,2026-01-29 20:25:17,2026-01-29 20:25:21
1769718322000,1769718326000,4000,2026-01-29 20:25:22,2026-01-29 20:25:26
1769718347000,1769718351000,4000,2026-01-29 20:25:47,2026-01-29 20:25:51
1769718477000,1769718481000,4000,2026-01-29 20:27:57,2026-01-29 20:28:01
1769719405000,1769719640000,235000,2026-01-29 20:43:25,2026-01-29 20:47:20
