task;hash;inputs;inputSize;outputs;outputSize;usedBy
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TREATMENT_mIFNa11_1000_REP3);044dda86b12561d520a264345f4d6dd1;2;3146856483;9;2928096341;3
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_100_REP2);144859b9de5da5f3cb4b8759fd014bb2;2;2771011001;5;1911674;1
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TREATMENT_mIFNa11_100_REP1);2e5c2858ab47f2d64158e90f53ee0dc5;2;2605453793;9;2425744440;3
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_100_REP3);39244a4b55af1fa4167d12c225b97413;2;2235235129;5;1894814;1
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNa2b_1000_REP1);e3c1d8b9d01ac431c62cc5ee2af3af2f;2;2689917923;5;1908918;1
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNa2b_1000_REP2);4ea1942adc66eeef2385fe6beae02f46;2;2538241911;5;1902575;1
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNa2b_1000_REP3);f86f5361ea4b04790d52bbcc71cb2ec0;2;2917121547;5;1902895;1
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TREATMENT_mIFNa11_100_REP2);f80fb7e0b6fe207423d6e9ce8c03da3b;2;2771011001;9;2572668912;3
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNa2b_100_REP1);2d116f197c20edbbe66027d3efbaeaf8;2;2486687632;5;1906521;1
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNa2b_100_REP2);d40ebb3bf83bcfdb9e39bb79dff8ba57;2;2522583655;5;1898375;1
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNa2b_100_REP3);cdfc290d8934baa86cae5e824edb10ca;2;2486253111;5;1907712;1
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_100000_REP1);1ec5316d6d7ebb5e91168c1f873c4517;2;2739945233;5;1898063;1
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_100000_REP2);55d8db13b849c341e55364e90a91b917;2;2379721379;5;1904768;1
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TREATMENT_mIFNa11_100_REP3);95bd50070468a9a44c3b3816697d6783;2;2235235129;9;2080517304;3
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TREATMENT_rhIFNa2b_1000_REP1);a215cf076fb7d5653059121df15d5319;2;2689917923;9;2499970355;3
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TREATMENT_rhIFNa2b_1000_REP2);7d39b66285f5981f9e546a2f4c0275b1;2;2538241911;9;2362737344;3
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TREATMENT_rhIFNa2b_1000_REP3);0517665ea86dc46130608ff9b19daa05;2;2917121547;9;2716403795;3
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_100000_REP3);86abdf309c2c8c76e5660b44737362c2;2;1396083675;5;1890828;1
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_10000_REP1);bc0a990ca67c98020f98d6b5a54bfe5e;2;2630683401;5;1901945;1
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_10000_REP2);4e1ccb9d6c0857623f00ac644230b850;2;3228496209;5;1913790;1
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_10000_REP3);83f4c71afc89eece2013a7b3bb83c872;2;3529944369;5;1898542;1
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TREATMENT_rhIFNa2b_100_REP1);c0569b2eab1dd9e6f8646e7c60060f15;2;2486687632;9;2312210014;3
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TREATMENT_rhIFNa2b_100_REP2);d481bca64acb3ce4291bb272b3d9f25a;2;2522583655;9;2347264507;3
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_1000_REP1);6274855dee2e12146febcbe732bfca63;2;2718190708;5;1914879;1
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TREATMENT_rhIFNa2b_100_REP3);0c200cec237cc7fc903371143f0e93ab;2;2486253111;9;2308992555;3
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TREATMENT_rhIFNb_100000_REP1);e72283cff0c44ef7c603c7c02785450f;2;2739945233;9;2551616943;3
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TREATMENT_rhIFNb_100000_REP2);0716e96848cbc2e93bcdbf082f5dac20;2;2379721379;9;2215311608;3
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_1000_REP2);33088c200f5d4d6d2854d202627e83dc;2;3111978634;5;1919737;1
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_1000_REP3);3dd9f054318876e9a54ac74c4a4879d2;2;2978680598;5;1913264;1
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_100_REP1);35ca560568369291a7db93a546137ba5;2;3142145039;5;1895308;1
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TREATMENT_rhIFNb_100000_REP3);1b3de11fcb76faafdac62a1c805f66a5;2;1396083675;9;1300959057;3
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TREATMENT_rhIFNb_10000_REP1);978d1011aa51d608926ffe5cf29beaac;2;2630683401;9;2450416407;3
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TREATMENT_rhIFNb_10000_REP2);83f8cf4fb123702f311885e487a971f2;2;3228496209;9;3005048459;3
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TREATMENT_rhIFNb_10000_REP3);5418e7c0e8dd7e24878c03201889f381;2;3529944369;9;3287993605;3
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TREATMENT_rhIFNb_1000_REP1);1f5a11ba96ef4d212484155c748d8723;2;2718190708;9;2528504411;2
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_100_REP2);c97740e3f44c65072ed80dd435a174aa;2;2610621320;5;1903429;1
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_100_REP3);2d9adca23ea34ac915cefdad555359fd;2;3107838014;5;1917836;1
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TREATMENT_rhIFNb_1000_REP2);f134604fa65baf9f6ca19d867a213d6c;2;3111978634;9;2895363667;3
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TREATMENT_rhIFNb_1000_REP3);8d254eb45313959d3a77c000148c869a;2;2978680598;9;2768625350;3
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TREATMENT_rhIFNb_100_REP1);b92810f57cec01cb847987189a9f3811;2;3142145039;9;2925973485;3
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TREATMENT_rhIFNb_100_REP2);4298f325ef889dbf2fc11d4f8d43ddb0;2;2610621320;9;2425751157;3
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TREATMENT_rhIFNb_100_REP3);40e504741aa2ab5c59376cad21650bc4;2;3107838014;9;2880144167;3
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhINFa2b_100000_REP1);eb9b326dc178ca969ebb911de0c335fa;2;3593382597;5;1909757;1
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhINFa2b_100000_REP2);e8aade81b722851408ad778ee49c6fc2;2;2630112206;5;1904737;1
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhINFa2b_100000_REP3);b2e1610e50a19db41ca7d45afb1e0a42;2;3048783459;5;1904160;1
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhINFa2b_10000_REP1);9f44278206f905531b07568b0329efc9;2;2847929906;5;1912319;1
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhINFa2b_10000_REP2);64fbbeae7e8bcd388b23ada54e8bb4d0;2;3783486234;5;1908943;1
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhINFa2b_10000_REP3);6e1c143b81310ac47b6409641b0d35cd;2;1810218282;5;1891333;1
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TREATMENT_rhINFa2b_100000_REP1);b8722fff8db06a72c1b48c6cba81e903;2;3593382597;9;3345323141;3
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TREATMENT_rhINFa2b_100000_REP2);eb45142398b8bbd8bfdd65565afca44b;2;2630112206;9;2449232329;3
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TREATMENT_rhINFa2b_100000_REP3);6fa4925566eff0012058f6c1510300bd;2;3048783459;9;2839316291;3
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TREATMENT_rhINFa2b_10000_REP1);f7cd7b761bc547a8ce0db0561c452cca;2;2847929906;9;2650047559;3
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TREATMENT_rhINFa2b_10000_REP2);647e264b7a738dfa8a5ed64b186b1e85;2;3783486234;9;3521787910;3
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TREATMENT_rhINFa2b_10000_REP3);779d2f5e521544d9dd56faea0f10d2ad;2;1810218282;9;1688690954;3
NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:MAKE_TRANSCRIPTS_FASTA (rsem/genome.fa);deaaf8a0500d2ca9a429c583c42ad926;2;3985567244;3;4709424006;36
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN_IGENOMES (TREATMENT_mIFNa11_100000_REP2);105dec2b920b2da8ffb9837921be8ff4;4;35612963916;7;5015788995;2
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN_IGENOMES (TREATMENT_rhIFNa2b_100_REP3);0e9b3583ff6e001e951a04e5efee84df;4;36322001335;7;7141560145;2
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN_IGENOMES (TREATMENT_rhIFNa2b_1000_REP3);17e1f160dcea387a4f070e4c47bd463c;4;36729411514;7;8447261294;2
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN_IGENOMES (TREATMENT_mIFNa11_1000_REP3);139028b02892b8899c1e856e51cceef1;4;36941112947;7;9158382828;3
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN_IGENOMES (TREATMENT_mIFNa11_100_REP1);fb7807dc1de12b2e7fa64115ed7aac73;4;36438761584;7;7606828976;3
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN_IGENOMES (TREATMENT_rhIFNb_1000_REP2);1d15e88122d2a42852d9901e9dec76b8;4;36908365532;7;8918982283;3
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN_IGENOMES (TREATMENT_rhIFNa2b_100_REP2);9a83835a2ce8d602b92f1b21c338dce3;4;36360277361;7;7279520964;2
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN_IGENOMES (TREATMENT_rhIFNa2b_100_REP1);b3c2e1818daa7231358ef41aa4e58777;4;36325214992;7;7183142274;1
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN_IGENOMES (CONTROL_REP1);707beeb55da93d0f8101ad8accfd6701;4;36325214992;7;7132418948;3
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN_IGENOMES (CONTROL_REP2);cb579ddd4036841edcea75b2d4864b97;4;36325214992;7;7132275567;1
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN_IGENOMES (TREATMENT_rhIFNb_10000_REP2);c41844b45c50186883dc77089aab3c5c;4;37018051180;7;9223126524;3
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN_IGENOMES (TREATMENT_rhIFNb_100000_REP3);550d3bb9a402363f4cedf561cc6cf79a;4;35313982633;7;4064334560;1
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (TREATMENT_rhIFNa2b_100_REP3);fa48172a397f8813d82a444daf55290e;1;3275483650;2;1699881233;5
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (TREATMENT_rhIFNa2b_100_REP3);437cd49c56f21ac767d965c20e547db7;1;1699881140;2;2374230;3
NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES (TREATMENT_rhIFNa2b_100_REP3);36f7df4607ed4cb854606e6b64c84549;3;4847170836;3;1806473645;16
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (TREATMENT_rhIFNa2b_1000_REP3);b01954e1e92994ab2e4b2b7f283e7db0;1;3883614576;2;1987717615;4
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN_IGENOMES (TREATMENT_rhIFNb_10000_REP1);01736b613d710c738c42298a4fd4665f;4;36463433761;7;7524666835;1
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (TREATMENT_rhIFNa2b_1000_REP3);6bbd769bc6fc5719888dc7bef15bef0d;1;1987717522;2;2493318;3
NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES (TREATMENT_rhIFNa2b_1000_REP3);c6087c88c6a5d24be498cfb2e00bd17e;3;5135007218;3;2113791015;16
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN_IGENOMES (TREATMENT_rhIFNb_100000_REP1);2fb2aaa3f0050c7ae48c497c54b2abb6;4;36564629861;7;7959394068;1
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (TREATMENT_mIFNa11_100_REP1);fd30b6a9af4b3c46f0d3d7ee02a32a8a;1;3496575595;2;1801850470;4
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (TREATMENT_rhIFNa2b_100_REP2);f416e1806dcc6ebf97afd281a43be1ca;1;3349442792;2;1724029088;5
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (TREATMENT_mIFNa11_100_REP1);a48f23fec357c2de0b024309b040b040;1;1801850377;2;2399638;3
NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES (TREATMENT_mIFNa11_100_REP1);137d29d88b41af55e7b07ff83c0b80a6;3;4949140073;3;1914935756;17
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (TREATMENT_rhIFNa2b_100_REP2);62e885c4c27336a4b8533d9401235ade;1;1724028995;2;2363582;3
NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES (TREATMENT_rhIFNa2b_100_REP2);f824208b2558369e24ce896f97c01ac4;3;4871318691;3;1833089624;17
NFCORE_RNASEQ:RNASEQ:QUALIMAP_RNASEQ (TREATMENT_rhIFNa2b_100_REP3);8445be7a9f64db64ac259d9873cc1214;2;2722563812;2;520299;1
NFCORE_RNASEQ:RNASEQ:BEDTOOLS_GENOMECOV (TREATMENT_rhIFNa2b_100_REP3);9533c90ab75353f8227627867fc003e7;1;1806469652;3;482998900;2
NFCORE_RNASEQ:RNASEQ:DUPRADAR (TREATMENT_rhIFNa2b_100_REP3);9d86002d2dce021e513a677814348870;2;2722563812;8;6110942;1
NFCORE_RNASEQ:RNASEQ:STRINGTIE_STRINGTIE (TREATMENT_rhIFNa2b_100_REP3);1150592aa8c52db3fcd7c41b2b3a98bc;2;2722563812;5;403345280;0
NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX (TREATMENT_rhIFNa2b_100_REP3);0dba67219ddfe4d1b632012899bc83d8;1;1806469652;2;2397925;3
NFCORE_RNASEQ:RNASEQ:SUBREAD_FEATURECOUNTS (TREATMENT_rhIFNa2b_100_REP3);8bd2516919aacc774578dc97106444cd;2;2722563812;3;31283038;0
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (TREATMENT_rhIFNb_1000_REP2);0a87315c7380ab5b5c8d3b9e88d69253;1;4133344014;2;2111729721;4
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN_IGENOMES (TREATMENT_mIFNa11_10000_REP3);f268bb3a2a573011497994d43a8c62d6;4;36336757094;7;7258419457;1
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN_IGENOMES (TREATMENT_rhIFNb_10000_REP3);d27f6595841071b93d5e95f2e02e4594;4;37301004663;7;10082747704;1
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (TREATMENT_mIFNa11_1000_REP3);51de17833809b2c0cfdbdedd1a5a70c1;1;4221097213;2;2151432582;4
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN_IGENOMES (TREATMENT_mIFNa11_100_REP2);1f27a94cf06b58e8b25b07384bb11da7;4;36585677786;7;8076160725;2
NFCORE_RNASEQ:RNASEQ:STRINGTIE_STRINGTIE (TREATMENT_rhIFNa2b_1000_REP3);c6d7bd668a2c5338ea934221f47c9f6e;2;3029881179;5;405067652;0
NFCORE_RNASEQ:RNASEQ:QUALIMAP_RNASEQ (TREATMENT_rhIFNa2b_1000_REP3);e22df22597d23ab03c89d590d8ef7bd5;2;3029881179;2;510522;1
NFCORE_RNASEQ:RNASEQ:DUPRADAR (TREATMENT_rhIFNa2b_1000_REP3);15a0cc086973a78e5233fbb594f51f19;2;3029881179;8;6199569;1
NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX (TREATMENT_rhIFNa2b_1000_REP3);b64c1dc257d4bc19b52d876852497082;1;2113787019;2;2515357;3
NFCORE_RNASEQ:RNASEQ:BEDTOOLS_GENOMECOV (TREATMENT_rhIFNa2b_1000_REP3);4c9f709e29dfc71fd77a0856b6deaf40;1;2113787019;3;532858776;1
NFCORE_RNASEQ:RNASEQ:SUBREAD_FEATURECOUNTS (TREATMENT_rhIFNa2b_1000_REP3);f01945fd5d5e88f365b45fc7226a99fd;2;3029881179;3;31283044;0
