name;hash;path;type;size
NFCORE_RNASEQ:RNASEQ:INPUT_CHECK:SAMPLESHEET_CHECK (input.csv);eca4a984ca4402180cff22bee2f413a5;/input/data/work/ec/a4a984ca4402180cff22bee2f413a5/samplesheet.valid.csv;f;4544
NFCORE_RNASEQ:RNASEQ:INPUT_CHECK:SAMPLESHEET_CHECK (input.csv);eca4a984ca4402180cff22bee2f413a5;/input/data/work/ec/a4a984ca4402180cff22bee2f413a5/versions.yml;f;72
NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:CUSTOM_GETCHROMSIZES (genome.fa);8e765b69ea102b678135dc5b6125023b;/input/data/work/8e/765b69ea102b678135dc5b6125023b/genome.fa.sizes;f;302
NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:CUSTOM_GETCHROMSIZES (genome.fa);8e765b69ea102b678135dc5b6125023b;/input/data/work/8e/765b69ea102b678135dc5b6125023b/genome.fa.fai;f;714
NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:CUSTOM_GETCHROMSIZES (genome.fa);8e765b69ea102b678135dc5b6125023b;/input/data/work/8e/765b69ea102b678135dc5b6125023b/versions.yml;f;87
NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:GTF_GENE_FILTER (genome.fa);a4ad456d592423972319717822a908da;/input/data/work/a4/ad456d592423972319717822a908da/genome_genes.gtf;f;838278262
NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:GTF_GENE_FILTER (genome.fa);a4ad456d592423972319717822a908da;/input/data/work/a4/ad456d592423972319717822a908da/versions.yml;f;73
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_100000_REP3);86abdf309c2c8c76e5660b44737362c2;/input/data/work/86/abdf309c2c8c76e5660b44737362c2/TREATMENT_rhIFNb_100000_REP3_1_fastqc.html;f;598595
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_100000_REP3);86abdf309c2c8c76e5660b44737362c2;/input/data/work/86/abdf309c2c8c76e5660b44737362c2/TREATMENT_rhIFNb_100000_REP3_2_fastqc.html;f;591383
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_100000_REP3);86abdf309c2c8c76e5660b44737362c2;/input/data/work/86/abdf309c2c8c76e5660b44737362c2/TREATMENT_rhIFNb_100000_REP3_1_fastqc.zip;f;354851
