task_id,status,name,energy_consumption,CO2e,CO2e_market,carbon_intensity,%cpu,memory,realtime,cpus,powerdraw_cpu,cpu_model,raw_energy_processor,raw_energy_memory
3,COMPLETED,NFCORE_ATACSEQ:ATACSEQ:PREPARE_GENOME:GTF2BED (genes.gtf),7.18 mWh,2.4 mg,-,333.77 gCO₂e/kWh,96 %,12.88 GB,5s 0ms,2,4.22 W,Intel Xeon Silver 4314,5.63 mWh,1.56 mWh
2,COMPLETED,NFCORE_ATACSEQ:ATACSEQ:INPUT_CHECK:SAMPLESHEET_CHECK (samplesheet_full.csv),0 Wh,0 g,-,333.77 gCO₂e/kWh,52.7 %,6.44 GB,0ms,1,4.22 W,Intel Xeon Silver 4314,0 Wh,0 Wh
4,COMPLETED,NFCORE_ATACSEQ:ATACSEQ:PREPARE_GENOME:TSS_EXTRACT,504.5 uWh,168.39 ug,-,333.77 gCO₂e/kWh,2.6 %,6.44 GB,2s 710ms,1,4.22 W,Intel Xeon Silver 4314,82.57 uWh,421.93 uWh
1,COMPLETED,NFCORE_ATACSEQ:ATACSEQ:PREPARE_GENOME:CUSTOM_GETCHROMSIZES (genome.fa),14.24 mWh,4.75 mg,-,333.77 gCO₂e/kWh,88 %,6.44 GB,11s 1000ms,1,4.22 W,Intel Xeon Silver 4314,12.37 mWh,1.87 mWh
17,COMPLETED,NFCORE_ATACSEQ:ATACSEQ:PREPARE_GENOME:GET_AUTOSOMES (genome.fa.fai),0 Wh,0 g,-,333.77 gCO₂e/kWh,64.4 %,6.44 GB,0ms,1,4.22 W,Intel Xeon Silver 4314,0 Wh,0 Wh
18,COMPLETED,NFCORE_ATACSEQ:ATACSEQ:PREPARE_GENOME:GENOME_BLACKLIST_REGIONS (genome.fa.sizes),0 Wh,0 g,-,333.77 gCO₂e/kWh,51.6 %,6.44 GB,0ms,1,4.22 W,Intel Xeon Silver 4314,0 Wh,0 Wh
5,COMPLETED,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (GM12878_FAST_REP1_T1),85.56 mWh,28.56 mg,-,333.77 gCO₂e/kWh,190.7 %,38.65 GB,27s,6,4.22 W,Intel Xeon Silver 4314,60.34 mWh,25.22 mWh
8,COMPLETED,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (GM12878_FAST_REP2_T1),170.15 mWh,56.79 mg,-,333.77 gCO₂e/kWh,137 %,38.65 GB,1min 6s 1000ms,6,4.22 W,Intel Xeon Silver 4314,107.57 mWh,62.59 mWh
6,COMPLETED,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (GM12878_FAST_REP1_T1),930.78 mWh,310.67 mg,-,333.77 gCO₂e/kWh,703.9 %,77.31 GB,1min 32s 0ms,12,4.22 W,Intel Xeon Silver 4314,758.89 mWh,171.88 mWh
12,COMPLETED,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (GM12878_OMNI_REP2_T1),444.71 mWh,148.43 mg,-,333.77 gCO₂e/kWh,153.1 %,38.65 GB,2min 43s 0ms,6,4.22 W,Intel Xeon Silver 4314,292.44 mWh,152.27 mWh
