task_id	status	name	energy_consumption	CO2e	CO2e_market	carbon_intensity	%cpu	memory	realtime	cpus	powerdraw_cpu	cpu_model	raw_energy_processor	raw_energy_memory
99	COMPLETED	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (X_1-155270560)	0 Wh	0 g	-	333.77 gCO₂e/kWh	41.9 %	1 GB	0ms	1	4.22 W	Intel Xeon Silver 4314	0 Wh	0 Wh
116	COMPLETED	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (hs37d5_1-35477943)	0 Wh	0 g	-	333.77 gCO₂e/kWh	11.6 %	1 GB	0ms	1	4.22 W	Intel Xeon Silver 4314	0 Wh	0 Wh
96	COMPLETED	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (5_1-180915260)	0 Wh	0 g	-	333.77 gCO₂e/kWh	45.6 %	1 GB	0ms	1	4.22 W	Intel Xeon Silver 4314	0 Wh	0 Wh
97	COMPLETED	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (6_1-171115067)	0 Wh	0 g	-	333.77 gCO₂e/kWh	59.3 %	1 GB	0ms	1	4.22 W	Intel Xeon Silver 4314	0 Wh	0 Wh
119	COMPLETED	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (GL000194.1_1-191469)	386.62 uWh	129.04 ug	-	333.77 gCO₂e/kWh	23.7 %	1 GB	1s 0ms	1	4.22 W	Intel Xeon Silver 4314	277.73 uWh	108.89 uWh
94	COMPLETED	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (3_1-198022430)	0 Wh	0 g	-	333.77 gCO₂e/kWh	15.4 %	1 GB	0ms	1	4.22 W	Intel Xeon Silver 4314	0 Wh	0 Wh
100	COMPLETED	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (8_1-146364022)	0 Wh	0 g	-	333.77 gCO₂e/kWh	69.6 %	1 GB	0ms	1	4.22 W	Intel Xeon Silver 4314	0 Wh	0 Wh
95	COMPLETED	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (4_1-191154276)	0 Wh	0 g	-	333.77 gCO₂e/kWh	82.8 %	1 GB	0ms	1	4.22 W	Intel Xeon Silver 4314	0 Wh	0 Wh
123	COMPLETED	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (GL000212.1_1-186858)	0 Wh	0 g	-	333.77 gCO₂e/kWh	39.5 %	1 GB	0ms	1	4.22 W	Intel Xeon Silver 4314	0 Wh	0 Wh
121	COMPLETED	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (GL000200.1_1-187035)	0 Wh	0 g	-	333.77 gCO₂e/kWh	26.1 %	1 GB	0ms	1	4.22 W	Intel Xeon Silver 4314	0 Wh	0 Wh
125	COMPLETED	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (GL000223.1_1-180455)	274.12 uWh	91.49 ug	-	333.77 gCO₂e/kWh	14.1 %	1 GB	1s 0ms	1	4.22 W	Intel Xeon Silver 4314	165.23 uWh	108.89 uWh
126	COMPLETED	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (GL000224.1_1-179693)	0 Wh	0 g	-	333.77 gCO₂e/kWh	58.7 %	1 GB	0ms	1	4.22 W	Intel Xeon Silver 4314	0 Wh	0 Wh
127	COMPLETED	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (GL000219.1_1-179198)	0 Wh	0 g	-	333.77 gCO₂e/kWh	34.9 %	1 GB	0ms	1	4.22 W	Intel Xeon Silver 4314	0 Wh	0 Wh
128	COMPLETED	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (GL000205.1_1-174588)	0 Wh	0 g	-	333.77 gCO₂e/kWh	74.4 %	1 GB	0ms	1	4.22 W	Intel Xeon Silver 4314	0 Wh	0 Wh
129	COMPLETED	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (GL000215.1_1-172545)	0 Wh	0 g	-	333.77 gCO₂e/kWh	100.8 %	1 GB	0ms	2	4.22 W	Intel Xeon Silver 4314	0 Wh	0 Wh
132	COMPLETED	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (NC_007605_1-171823)	0 Wh	0 g	-	333.77 gCO₂e/kWh	27.1 %	1 GB	0ms	1	4.22 W	Intel Xeon Silver 4314	0 Wh	0 Wh
131	COMPLETED	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (GL000217.1_1-172149)	313.97 uWh	104.79 ug	-	333.77 gCO₂e/kWh	17.5 %	1 GB	1s 0ms	1	4.22 W	Intel Xeon Silver 4314	205.08 uWh	108.89 uWh
133	COMPLETED	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (GL000199.1_1-169874)	0 Wh	0 g	-	333.77 gCO₂e/kWh	69.1 %	1 GB	0ms	1	4.22 W	Intel Xeon Silver 4314	0 Wh	0 Wh
130	COMPLETED	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (GL000216.1_1-172294)	0 Wh	0 g	-	333.77 gCO₂e/kWh	59 %	1 GB	0ms	1	4.22 W	Intel Xeon Silver 4314	0 Wh	0 Wh
19	COMPLETED	NFCORE_SAREK:SAREK:FASTP (SRR11452394-5)	1.06 Wh	353.91 mg	-	333.77 gCO₂e/kWh	1079.9 %	4 GB	1min 20s 1000ms	12	4.22 W	Intel Xeon Silver 4314	1.03 Wh	35.28 mWh
28	COMPLETED	NFCORE_SAREK:SAREK:FASTP (SRR11452398-1)	1.04 Wh	347 mg	-	333.77 gCO₂e/kWh	1100.2 %	4 GB	1min 18s 0ms	12	4.22 W	Intel Xeon Silver 4314	1.01 Wh	33.97 mWh
24	COMPLETED	NFCORE_SAREK:SAREK:FASTP (SRR11452396-3)	1.19 Wh	397.69 mg	-	333.77 gCO₂e/kWh	1068 %	4 GB	1min 32s 0ms	12	4.22 W	Intel Xeon Silver 4314	1.15 Wh	40.07 mWh
21	COMPLETED	NFCORE_SAREK:SAREK:FASTP (SRR11452395-4)	1.07 Wh	355.81 mg	-	333.77 gCO₂e/kWh	1085.9 %	4 GB	1min 20s 1000ms	12	4.22 W	Intel Xeon Silver 4314	1.03 Wh	35.28 mWh
17	COMPLETED	NFCORE_SAREK:SAREK:FASTP (SRR11452393-6)	1.18 Wh	395.3 mg	-	333.77 gCO₂e/kWh	1098.4 %	4 GB	1min 28s 1000ms	12	4.22 W	Intel Xeon Silver 4314	1.15 Wh	38.76 mWh
91	COMPLETED	NFCORE_SAREK:SAREK:PREPARE_REFERENCE_CNVKIT:CNVKIT_REFERENCE (human_g1k_v37_decoy.fasta)	237.06 mWh	79.12 mg	-	333.77 gCO₂e/kWh	103.7 %	12 GB	1min 33s 1000ms	2	4.22 W	Intel Xeon Silver 4314	114.23 mWh	122.83 mWh
25	COMPLETED	NFCORE_SAREK:SAREK:FASTP (SRR11452397-2)	1.33 Wh	442.99 mg	-	333.77 gCO₂e/kWh	1073.2 %	4 GB	1min 41s 1000ms	12	4.22 W	Intel Xeon Silver 4314	1.28 Wh	44.43 mWh
31	COMPLETED	NFCORE_SAREK:SAREK:FASTP (SRR11452400-5)	901.47 mWh	300.89 mg	-	333.77 gCO₂e/kWh	1077.7 %	4 GB	1min 9s 0ms	12	4.22 W	Intel Xeon Silver 4314	871.42 mWh	30.05 mWh
33	COMPLETED	NFCORE_SAREK:SAREK:FASTP (SRR11452401-4)	831.28 mWh	277.46 mg	-	333.77 gCO₂e/kWh	1088.8 %	4 GB	1min 2s 1000ms	12	4.22 W	Intel Xeon Silver 4314	803.84 mWh	27.44 mWh
30	COMPLETED	NFCORE_SAREK:SAREK:FASTP (SRR11452399-6)	1.05 Wh	350.67 mg	-	333.77 gCO₂e/kWh	1097.7 %	4 GB	1min 18s 1000ms	12	4.22 W	Intel Xeon Silver 4314	1.02 Wh	34.41 mWh
44	COMPLETED	NFCORE_SAREK:SAREK:FASTP (SRR11452472-5)	1.34 Wh	448.75 mg	-	333.77 gCO₂e/kWh	1045.2 %	4 GB	1min 45s 1000ms	12	4.22 W	Intel Xeon Silver 4314	1.3 Wh	46.17 mWh
34	COMPLETED	NFCORE_SAREK:SAREK:FASTQC (SRR11452401-4)	686.62 mWh	229.17 mg	-	333.77 gCO₂e/kWh	197.2 %	4 GB	4min 9s 1000ms	4	4.22 W	Intel Xeon Silver 4314	577.73 mWh	108.89 mWh
35	COMPLETED	NFCORE_SAREK:SAREK:FASTP (SRR11452402-3)	1.39 Wh	464.14 mg	-	333.77 gCO₂e/kWh	1082.3 %	4 GB	1min 45s 1000ms	12	4.22 W	Intel Xeon Silver 4314	1.34 Wh	46.17 mWh
20	COMPLETED	NFCORE_SAREK:SAREK:FASTQC (SRR11452394-5)	745.98 mWh	248.99 mg	-	333.77 gCO₂e/kWh	198.6 %	4 GB	4min 29s 1000ms	4	4.22 W	Intel Xeon Silver 4314	628.38 mWh	117.6 mWh
37	COMPLETED	NFCORE_SAREK:SAREK:FASTP (SRR11452403-2)	1.03 Wh	344.24 mg	-	333.77 gCO₂e/kWh	1076.9 %	4 GB	1min 18s 1000ms	12	4.22 W	Intel Xeon Silver 4314	996.97 mWh	34.41 mWh
32	COMPLETED	NFCORE_SAREK:SAREK:FASTQC (SRR11452400-5)	745.25 mWh	248.74 mg	-	333.77 gCO₂e/kWh	197.5 %	4 GB	4min 30s 1000ms	4	4.22 W	Intel Xeon Silver 4314	627.22 mWh	118.04 mWh
41	COMPLETED	NFCORE_SAREK:SAREK:FASTP (SRR11452471-6)	963.55 mWh	321.6 mg	-	333.77 gCO₂e/kWh	1120.9 %	4 GB	1min 10s 1000ms	12	4.22 W	Intel Xeon Silver 4314	932.62 mWh	30.92 mWh
23	COMPLETED	NFCORE_SAREK:SAREK:FASTQC (SRR11452396-3)	800.78 mWh	267.28 mg	-	333.77 gCO₂e/kWh	200.1 %	4 GB	4min 47s 1000ms	4	4.22 W	Intel Xeon Silver 4314	675.34 mWh	125.44 mWh
22	COMPLETED	NFCORE_SAREK:SAREK:FASTQC (SRR11452395-4)	829.96 mWh	277.02 mg	-	333.77 gCO₂e/kWh	199.7 %	4 GB	4min 59s 0ms	4	4.22 W	Intel Xeon Silver 4314	699.73 mWh	130.23 mWh
27	COMPLETED	NFCORE_SAREK:SAREK:FASTQC (SRR11452398-1)	819.55 mWh	273.54 mg	-	333.77 gCO₂e/kWh	199.9 %	4 GB	4min 54s 1000ms	4	4.22 W	Intel Xeon Silver 4314	691.06 mWh	128.49 mWh
18	COMPLETED	NFCORE_SAREK:SAREK:FASTQC (SRR11452393-6)	815.74 mWh	272.27 mg	-	333.77 gCO₂e/kWh	198 %	4 GB	4min 55s 1000ms	4	4.22 W	Intel Xeon Silver 4314	686.81 mWh	128.92 mWh
39	COMPLETED	NFCORE_SAREK:SAREK:FASTP (SRR11452404-1)	1.32 Wh	441.75 mg	-	333.77 gCO₂e/kWh	1139.3 %	4 GB	1min 36s 0ms	12	4.22 W	Intel Xeon Silver 4314	1.28 Wh	41.81 mWh
29	COMPLETED	NFCORE_SAREK:SAREK:FASTQC (SRR11452399-6)	845.54 mWh	282.22 mg	-	333.77 gCO₂e/kWh	199.4 %	4 GB	5min 5s 0ms	4	4.22 W	Intel Xeon Silver 4314	712.7 mWh	132.84 mWh
26	COMPLETED	NFCORE_SAREK:SAREK:FASTQC (SRR11452397-2)	941.75 mWh	314.33 mg	-	333.77 gCO₂e/kWh	198.5 %	4 GB	5min 41s 0ms	4	4.22 W	Intel Xeon Silver 4314	793.22 mWh	148.52 mWh
45	COMPLETED	NFCORE_SAREK:SAREK:FASTP (SRR11452473-4)	1.07 Wh	358.24 mg	-	333.77 gCO₂e/kWh	1122.2 %	4 GB	1min 18s 1000ms	12	4.22 W	Intel Xeon Silver 4314	1.04 Wh	34.41 mWh
49	COMPLETED	NFCORE_SAREK:SAREK:FASTP (SRR11452475-2)	1.07 Wh	355.92 mg	-	333.77 gCO₂e/kWh	1100.3 %	4 GB	1min 19s 1000ms	12	4.22 W	Intel Xeon Silver 4314	1.03 Wh	34.84 mWh
36	COMPLETED	NFCORE_SAREK:SAREK:FASTQC (SRR11452402-3)	1.06 Wh	352.87 mg	-	333.77 gCO₂e/kWh	199 %	4 GB	6min 21s 1000ms	4	4.22 W	Intel Xeon Silver 4314	890.84 mWh	166.38 mWh
42	COMPLETED	NFCORE_SAREK:SAREK:FASTQC (SRR11452471-6)	793.88 mWh	264.97 mg	-	333.77 gCO₂e/kWh	199.7 %	4 GB	4min 45s 1000ms	4	4.22 W	Intel Xeon Silver 4314	669.31 mWh	124.57 mWh
67	COMPLETED	NFCORE_SAREK:SAREK:FASTP (SRR11452484-5)	1.13 Wh	378.41 mg	-	333.77 gCO₂e/kWh	1087.8 %	4 GB	1min 25s 1000ms	12	4.22 W	Intel Xeon Silver 4314	1.1 Wh	37.46 mWh
38	COMPLETED	NFCORE_SAREK:SAREK:FASTQC (SRR11452403-2)	828.81 mWh	276.63 mg	-	333.77 gCO₂e/kWh	197.8 %	4 GB	5min 1s 0ms	4	4.22 W	Intel Xeon Silver 4314	697.71 mWh	131.1 mWh
51	COMPLETED	NFCORE_SAREK:SAREK:FASTP (SRR11452476-1)	998.9 mWh	333.4 mg	-	333.77 gCO₂e/kWh	1084.4 %	4 GB	1min 15s 1000ms	12	4.22 W	Intel Xeon Silver 4314	965.79 mWh	33.1 mWh
48	COMPLETED	NFCORE_SAREK:SAREK:FASTP (SRR11452474-3)	1.57 Wh	523.37 mg	-	333.77 gCO₂e/kWh	968.9 %	4 GB	2min 12s 1000ms	12	4.22 W	Intel Xeon Silver 4314	1.51 Wh	57.93 mWh
53	COMPLETED	NFCORE_SAREK:SAREK:FASTP (SRR11452477-6)	1.06 Wh	355.35 mg	-	333.77 gCO₂e/kWh	1127.6 %	4 GB	1min 18s 0ms	12	4.22 W	Intel Xeon Silver 4314	1.03 Wh	33.97 mWh
55	COMPLETED	NFCORE_SAREK:SAREK:FASTP (SRR11452478-5)	949.48 mWh	316.91 mg	-	333.77 gCO₂e/kWh	1120.3 %	4 GB	1min 9s 1000ms	12	4.22 W	Intel Xeon Silver 4314	919 mWh	30.49 mWh
40	COMPLETED	NFCORE_SAREK:SAREK:FASTQC (SRR11452404-1)	1.05 Wh	350.39 mg	-	333.77 gCO₂e/kWh	199.2 %	4 GB	6min 19s 0ms	4	4.22 W	Intel Xeon Silver 4314	884.73 mWh	165.08 mWh
46	COMPLETED	NFCORE_SAREK:SAREK:FASTQC (SRR11452473-4)	847.24 mWh	282.78 mg	-	333.77 gCO₂e/kWh	199.1 %	4 GB	5min 6s 0ms	4	4.22 W	Intel Xeon Silver 4314	713.96 mWh	133.28 mWh
59	COMPLETED	NFCORE_SAREK:SAREK:FASTP (SRR11452480-3)	1.32 Wh	439.05 mg	-	333.77 gCO₂e/kWh	1132.1 %	4 GB	1min 36s 0ms	12	4.22 W	Intel Xeon Silver 4314	1.27 Wh	41.81 mWh
62	COMPLETED	NFCORE_SAREK:SAREK:FASTP (SRR11452481-2)	1.29 Wh	431.14 mg	-	333.77 gCO₂e/kWh	1087.6 %	4 GB	1min 37s 1000ms	12	4.22 W	Intel Xeon Silver 4314	1.25 Wh	42.68 mWh
50	COMPLETED	NFCORE_SAREK:SAREK:FASTQC (SRR11452475-2)	858.68 mWh	286.6 mg	-	333.77 gCO₂e/kWh	199.2 %	4 GB	5min 10s 0ms	4	4.22 W	Intel Xeon Silver 4314	723.66 mWh	135.02 mWh
56	COMPLETED	NFCORE_SAREK:SAREK:FASTQC (SRR11452478-5)	773.56 mWh	258.19 mg	-	333.77 gCO₂e/kWh	202 %	4 GB	4min 35s 1000ms	4	4.22 W	Intel Xeon Silver 4314	653.34 mWh	120.21 mWh
52	COMPLETED	NFCORE_SAREK:SAREK:FASTQC (SRR11452476-1)	805.25 mWh	268.77 mg	-	333.77 gCO₂e/kWh	200.6 %	4 GB	4min 48s 1000ms	4	4.22 W	Intel Xeon Silver 4314	679.38 mWh	125.88 mWh
47	COMPLETED	NFCORE_SAREK:SAREK:FASTQC (SRR11452474-3)	1.01 Wh	336.71 mg	-	333.77 gCO₂e/kWh	197.4 %	4 GB	6min 6s 1000ms	4	4.22 W	Intel Xeon Silver 4314	848.97 mWh	159.85 mWh
43	COMPLETED	NFCORE_SAREK:SAREK:FASTQC (SRR11452472-5)	1.03 Wh	345.09 mg	-	333.77 gCO₂e/kWh	200 %	4 GB	6min 11s 1000ms	4	4.22 W	Intel Xeon Silver 4314	871.87 mWh	162.03 mWh
66	COMPLETED	NFCORE_SAREK:SAREK:FASTP (SRR11452483-6)	1.23 Wh	409.96 mg	-	333.77 gCO₂e/kWh	1102.1 %	4 GB	1min 32s 0ms	12	4.22 W	Intel Xeon Silver 4314	1.19 Wh	40.07 mWh
63	COMPLETED	NFCORE_SAREK:SAREK:FASTP (SRR11452482-1)	1.41 Wh	470.64 mg	-	333.77 gCO₂e/kWh	1108.8 %	4 GB	1min 44s 1000ms	12	4.22 W	Intel Xeon Silver 4314	1.36 Wh	45.73 mWh
68	COMPLETED	NFCORE_SAREK:SAREK:FASTQC (SRR11452484-5)	934.26 mWh	311.83 mg	-	333.77 gCO₂e/kWh	198.7 %	4 GB	5min 38s 0ms	4	4.22 W	Intel Xeon Silver 4314	787.04 mWh	147.22 mWh
71	COMPLETED	NFCORE_SAREK:SAREK:FASTP (SRR11452486-3)	1.08 Wh	359.87 mg	-	333.77 gCO₂e/kWh	1112.9 %	4 GB	1min 19s 1000ms	12	4.22 W	Intel Xeon Silver 4314	1.04 Wh	34.84 mWh
