task_id,status,name,energy_consumption,CO2e,CO2e_market,carbon_intensity,%cpu,memory,realtime,cpus,powerdraw_cpu,cpu_model,raw_energy_processor,raw_energy_memory
1,COMPLETED,NFCORE_CHIPSEQ:CHIPSEQ:INPUT_CHECK:SAMPLESHEET_CHECK (chip_seq_data.csv),0 Wh,0 g,-,333.77 gCO₂e/kWh,37.5 %,6.44 GB,0ms,1,4.22 W,Intel Xeon Silver 4314,0 Wh,0 Wh
3,COMPLETED,NFCORE_CHIPSEQ:CHIPSEQ:PREPARE_GENOME:CUSTOM_GETCHROMSIZES (genome.fa),14.65 mWh,4.89 mg,-,333.77 gCO₂e/kWh,98.4 %,12.88 GB,10s 0ms,2,4.22 W,Intel Xeon Silver 4314,11.53 mWh,3.11 mWh
2,COMPLETED,NFCORE_CHIPSEQ:CHIPSEQ:PREPARE_GENOME:GTF2BED (genes.gtf),29.69 mWh,9.91 mg,-,333.77 gCO₂e/kWh,100.1 %,12.88 GB,20s 0ms,2,4.22 W,Intel Xeon Silver 4314,23.46 mWh,6.23 mWh
214,COMPLETED,NFCORE_CHIPSEQ:CHIPSEQ:PREPARE_GENOME:GENOME_BLACKLIST_REGIONS (genome.fa.sizes),0 Wh,0 g,-,333.77 gCO₂e/kWh,56.1 %,6.44 GB,0ms,1,4.22 W,Intel Xeon Silver 4314,0 Wh,0 Wh
64,COMPLETED,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (FOXA1_VCaP_Daro_REP2_T1),110.1 mWh,36.75 mg,-,333.77 gCO₂e/kWh,104.5 %,38.65 GB,51s 0ms,6,4.22 W,Intel Xeon Silver 4314,62.46 mWh,47.64 mWh
7,COMPLETED,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (AR_LAPC4_Control_REP2_T1),144.48 mWh,48.22 mg,-,333.77 gCO₂e/kWh,104.3 %,38.65 GB,1min 6s 1000ms,6,4.22 W,Intel Xeon Silver 4314,81.89 mWh,62.59 mWh
16,COMPLETED,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (AR_LAPC4_R1881_REP1_T1),152.94 mWh,51.05 mg,-,333.77 gCO₂e/kWh,104.1 %,38.65 GB,1min 10s 1000ms,6,4.22 W,Intel Xeon Silver 4314,86.61 mWh,66.33 mWh
11,COMPLETED,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (AR_LAPC4_Daro_REP1_T1),153.02 mWh,51.07 mg,-,333.77 gCO₂e/kWh,104.2 %,38.65 GB,1min 10s 1000ms,6,4.22 W,Intel Xeon Silver 4314,86.7 mWh,66.33 mWh
18,COMPLETED,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (AR_LAPC4_R1881_REP2_T1),161.56 mWh,53.92 mg,-,333.77 gCO₂e/kWh,104.1 %,38.65 GB,1min 14s 1000ms,6,4.22 W,Intel Xeon Silver 4314,91.49 mWh,70.06 mWh
5,COMPLETED,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (AR_LAPC4_Control_REP1_T1),156.82 mWh,52.34 mg,-,333.77 gCO₂e/kWh,103.6 %,38.65 GB,1min 13s 0ms,6,4.22 W,Intel Xeon Silver 4314,88.63 mWh,68.19 mWh
22,COMPLETED,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (AR_VCAP_Control_REP1_T1),152.44 mWh,50.88 mg,-,333.77 gCO₂e/kWh,103.5 %,38.65 GB,1min 10s 1000ms,6,4.22 W,Intel Xeon Silver 4314,86.12 mWh,66.33 mWh
27,COMPLETED,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (AR_VCAP_Control_REP3_T1),167.01 mWh,55.74 mg,-,333.77 gCO₂e/kWh,103 %,38.65 GB,1min 18s 0ms,6,4.22 W,Intel Xeon Silver 4314,94.15 mWh,72.86 mWh
30,COMPLETED,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (AR_VCAP_Daro_REP2_T1),172.04 mWh,57.42 mg,-,333.77 gCO₂e/kWh,103.8 %,38.65 GB,1min 19s 1000ms,6,4.22 W,Intel Xeon Silver 4314,97.31 mWh,74.73 mWh
33,COMPLETED,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (AR_VCAP_Daro_REP3_T1),153.91 mWh,51.37 mg,-,333.77 gCO₂e/kWh,102.7 %,38.65 GB,1min 12s,6,4.22 W,Intel Xeon Silver 4314,86.65 mWh,67.26 mWh
