task_id,status,name,energy_consumption,CO2e,CO2e_market,carbon_intensity,%cpu,memory,realtime,cpus,powerdraw_cpu,cpu_model,raw_energy_processor,raw_energy_memory
1,COMPLETED,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:FORCE_GENERATE_TILE_ALLOW_LIST,32.31 mWh,10.78 mg,-,333.77 gCO₂e/kWh,1635.6 %,6.44 GB,1s 672ms,17,4.22 W,Intel Xeon Silver 4314,32.05 mWh,260.32 uWh
2,COMPLETED,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:FORCE_GENERATE_ANALYSIS_MASK,16.01 mWh,5.34 mg,-,333.77 gCO₂e/kWh,1153.5 %,6.44 GB,1s 171ms,12,4.22 W,Intel Xeon Silver 4314,15.83 mWh,182.32 uWh
30,COMPLETED,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19910418_20200915_02_T1),96.25 uWh,32.13 ug,-,333.77 gCO₂e/kWh,59.4 %,6.44 GB,113ms,1,4.22 W,Intel Xeon Silver 4314,78.66 uWh,17.59 uWh
4,COMPLETED,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19980710_20200909_02_T1),100.6 uWh,33.58 ug,-,333.77 gCO₂e/kWh,91.4 %,6.44 GB,82ms,1,4.22 W,Intel Xeon Silver 4314,87.83 uWh,12.77 uWh
8,COMPLETED,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19900517_20200915_02_T1),102.73 uWh,34.29 ug,-,333.77 gCO₂e/kWh,103.6 %,6.44 GB,75ms,2,4.22 W,Intel Xeon Silver 4314,91.05 uWh,11.68 uWh
32,COMPLETED,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19981115_20211129_02_T1),126.4 uWh,42.19 ug,-,333.77 gCO₂e/kWh,73.7 %,6.44 GB,124ms,1,4.22 W,Intel Xeon Silver 4314,107.1 uWh,19.31 uWh
5,COMPLETED,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19860319_20200917_02_T1),99.28 uWh,33.14 ug,-,333.77 gCO₂e/kWh,101.2 %,6.44 GB,74ms,2,4.22 W,Intel Xeon Silver 4314,87.76 uWh,11.52 uWh
19,COMPLETED,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19870914_20201014_02_T1),101.02 uWh,33.72 ug,-,333.77 gCO₂e/kWh,103.2 %,6.44 GB,74ms,2,4.22 W,Intel Xeon Silver 4314,89.49 uWh,11.52 uWh
33,COMPLETED,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19931016_20200913_02_T1),99.44 uWh,33.19 ug,-,333.77 gCO₂e/kWh,95.5 %,6.44 GB,78ms,1,4.22 W,Intel Xeon Silver 4314,87.29 uWh,12.14 uWh
27,COMPLETED,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19900704_20200916_02_T1),110.69 uWh,36.94 ug,-,333.77 gCO₂e/kWh,70.3 %,6.44 GB,113ms,1,4.22 W,Intel Xeon Silver 4314,93.09 uWh,17.59 uWh
11,COMPLETED,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19931219_20200913_02_T1),100.51 uWh,33.55 ug,-,333.77 gCO₂e/kWh,98.1 %,6.44 GB,77ms,1,4.22 W,Intel Xeon Silver 4314,88.52 uWh,11.99 uWh
