name;hash;path;type;size
NFCORE_NANOSEQ:NANOSEQ:INPUT_CHECK:SAMPLESHEET_CHECK (samplesheet_full.csv);b7cd1c56a77843fa6bde486a53369474;/input/data/work/b7/cd1c56a77843fa6bde486a53369474/samplesheet.valid.csv;f;674
NFCORE_NANOSEQ:NANOSEQ:INPUT_CHECK:SAMPLESHEET_CHECK (samplesheet_full.csv);b7cd1c56a77843fa6bde486a53369474;/input/data/work/b7/cd1c56a77843fa6bde486a53369474/versions.yml;f;74
NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC (K562_R2);beb06910c7a9f28b1f488c866740912b;/input/data/work/be/b06910c7a9f28b1f488c866740912b/K562_R2_fastqc.html;f;688662
NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC (K562_R2);beb06910c7a9f28b1f488c866740912b;/input/data/work/be/b06910c7a9f28b1f488c866740912b/K562_R2_fastqc.zip;f;408268
NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC (K562_R2);beb06910c7a9f28b1f488c866740912b;/input/data/work/be/b06910c7a9f28b1f488c866740912b/versions.yml;f;76
NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT (K562_R2);df0ceef0054657544df9f9682cbbe1f6;/input/data/work/df/0ceef0054657544df9f9682cbbe1f6/LengthvsQualityScatterPlot_dot.html;f;458570
NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT (K562_R2);df0ceef0054657544df9f9682cbbe1f6;/input/data/work/df/0ceef0054657544df9f9682cbbe1f6/LengthvsQualityScatterPlot_kde.html;f;682065
NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT (K562_R2);df0ceef0054657544df9f9682cbbe1f6;/input/data/work/df/0ceef0054657544df9f9682cbbe1f6/NanoPlot-report.html;f;1360169
NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT (K562_R2);df0ceef0054657544df9f9682cbbe1f6;/input/data/work/df/0ceef0054657544df9f9682cbbe1f6/Non_weightedHistogramReadlength.html;f;8999
NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT (K562_R2);df0ceef0054657544df9f9682cbbe1f6;/input/data/work/df/0ceef0054657544df9f9682cbbe1f6/Non_weightedLogTransformed_HistogramReadlength.html;f;9563
NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT (K562_R2);df0ceef0054657544df9f9682cbbe1f6;/input/data/work/df/0ceef0054657544df9f9682cbbe1f6/WeightedHistogramReadlength.html;f;9131
NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT (K562_R2);df0ceef0054657544df9f9682cbbe1f6;/input/data/work/df/0ceef0054657544df9f9682cbbe1f6/WeightedLogTransformed_HistogramReadlength.html;f;10223
NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT (K562_R2);df0ceef0054657544df9f9682cbbe1f6;/input/data/work/df/0ceef0054657544df9f9682cbbe1f6/Yield_By_Length.html;f;171942
NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT (K562_R2);df0ceef0054657544df9f9682cbbe1f6;/input/data/work/df/0ceef0054657544df9f9682cbbe1f6/LengthvsQualityScatterPlot_dot.png;f;52701
NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT (K562_R2);df0ceef0054657544df9f9682cbbe1f6;/input/data/work/df/0ceef0054657544df9f9682cbbe1f6/LengthvsQualityScatterPlot_kde.png;f;95827
NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT (K562_R2);df0ceef0054657544df9f9682cbbe1f6;/input/data/work/df/0ceef0054657544df9f9682cbbe1f6/Non_weightedHistogramReadlength.png;f;26888
NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT (K562_R2);df0ceef0054657544df9f9682cbbe1f6;/input/data/work/df/0ceef0054657544df9f9682cbbe1f6/Non_weightedLogTransformed_HistogramReadlength.png;f;32648
NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT (K562_R2);df0ceef0054657544df9f9682cbbe1f6;/input/data/work/df/0ceef0054657544df9f9682cbbe1f6/WeightedHistogramReadlength.png;f;30459
NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT (K562_R2);df0ceef0054657544df9f9682cbbe1f6;/input/data/work/df/0ceef0054657544df9f9682cbbe1f6/WeightedLogTransformed_HistogramReadlength.png;f;34683
NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT (K562_R2);df0ceef0054657544df9f9682cbbe1f6;/input/data/work/df/0ceef0054657544df9f9682cbbe1f6/Yield_By_Length.png;f;36277
NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT (K562_R2);df0ceef0054657544df9f9682cbbe1f6;/input/data/work/df/0ceef0054657544df9f9682cbbe1f6/NanoStats.txt;f;814
NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT (K562_R2);df0ceef0054657544df9f9682cbbe1f6;/input/data/work/df/0ceef0054657544df9f9682cbbe1f6/NanoPlot_20260306_2043.log;f;2626
NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT (K562_R2);df0ceef0054657544df9f9682cbbe1f6;/input/data/work/df/0ceef0054657544df9f9682cbbe1f6/versions.yml;f;80
NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:SAMTOOLS_FAIDX (genome.fa);65e5dee831458bf9b614e4931260bb3a;/input/data/work/65/e5dee831458bf9b614e4931260bb3a/genome.fa.fai;f;714
NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:SAMTOOLS_FAIDX (genome.fa);65e5dee831458bf9b614e4931260bb3a;/input/data/work/65/e5dee831458bf9b614e4931260bb3a/versions.yml;f;78
NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:SAMTOOLS_FAIDX (genome.fa);1432ad6ccdc20375a470c82102072c01;/input/data/work/14/32ad6ccdc20375a470c82102072c01/genome.fa.fai;f;714
NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:SAMTOOLS_FAIDX (genome.fa);1432ad6ccdc20375a470c82102072c01;/input/data/work/14/32ad6ccdc20375a470c82102072c01/versions.yml;f;78
NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:SAMTOOLS_FAIDX (genome.fa);c2a49b1ad9a556a3eea0768fd1d6ef76;/input/data/work/c2/a49b1ad9a556a3eea0768fd1d6ef76/genome.fa.fai;f;714
NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:SAMTOOLS_FAIDX (genome.fa);c2a49b1ad9a556a3eea0768fd1d6ef76;/input/data/work/c2/a49b1ad9a556a3eea0768fd1d6ef76/versions.yml;f;78
NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:SAMTOOLS_FAIDX (genome.fa);a033046c3a835945c297f473876daf2c;/input/data/work/a0/33046c3a835945c297f473876daf2c/genome.fa.fai;f;714
NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:SAMTOOLS_FAIDX (genome.fa);a033046c3a835945c297f473876daf2c;/input/data/work/a0/33046c3a835945c297f473876daf2c/versions.yml;f;78
NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:SAMTOOLS_FAIDX (genome.fa);eb580db1d671f789a337b7df5df0f395;/input/data/work/eb/580db1d671f789a337b7df5df0f395/genome.fa.fai;f;714
NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:SAMTOOLS_FAIDX (genome.fa);eb580db1d671f789a337b7df5df0f395;/input/data/work/eb/580db1d671f789a337b7df5df0f395/versions.yml;f;78
NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:SAMTOOLS_FAIDX (genome.fa);9411222ccdfe7f65dd12b5624dd8e201;/input/data/work/94/11222ccdfe7f65dd12b5624dd8e201/genome.fa.fai;f;714
NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:SAMTOOLS_FAIDX (genome.fa);9411222ccdfe7f65dd12b5624dd8e201;/input/data/work/94/11222ccdfe7f65dd12b5624dd8e201/versions.yml;f;78
NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:GET_CHROM_SIZES (genome.fa);80be7d62fc436e2ef22a29a243dcdf91;/input/data/work/80/be7d62fc436e2ef22a29a243dcdf91/genome.fa.sizes;f;302
NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:GET_CHROM_SIZES (genome.fa);80be7d62fc436e2ef22a29a243dcdf91;/input/data/work/80/be7d62fc436e2ef22a29a243dcdf91/versions.yml;f;77
NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC (A549_R3);305b89a2ab5df9b89c4c74b121beadaf;/input/data/work/30/5b89a2ab5df9b89c4c74b121beadaf/A549_R3_fastqc.html;f;754161
NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC (A549_R3);305b89a2ab5df9b89c4c74b121beadaf;/input/data/work/30/5b89a2ab5df9b89c4c74b121beadaf/A549_R3_fastqc.zip;f;428016
NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC (A549_R3);305b89a2ab5df9b89c4c74b121beadaf;/input/data/work/30/5b89a2ab5df9b89c4c74b121beadaf/versions.yml;f;76
NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT (A549_R3);96da7c6bf09a5c84278c09e3f1ed8cd6;/input/data/work/96/da7c6bf09a5c84278c09e3f1ed8cd6/LengthvsQualityScatterPlot_dot.html;f;443984
NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT (A549_R3);96da7c6bf09a5c84278c09e3f1ed8cd6;/input/data/work/96/da7c6bf09a5c84278c09e3f1ed8cd6/LengthvsQualityScatterPlot_kde.html;f;660195
