task;hash;inputs;inputSize;outputs;outputSize;usedBy
NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (K562_R1);3be55fbc60885668a8ce06c05dd6d61f;2;1669583821;2;631;1
NFCORE_NANOSEQ:NANOSEQ:BEDTOOLS_UCSC_BIGBED:BEDTOOLS_BAMBED (3);d82ab141dbfd7c9a516e07dbd40f40ba;3;1669584123;3;215792514;1
NFCORE_NANOSEQ:NANOSEQ:BEDTOOLS_UCSC_BIGWIG:BEDTOOLS_GENOMECOV (K562_R1);61afe9d264ff73b549ad0a3e4e5989b3;3;1669584123;3;446006141;1
NFCORE_NANOSEQ:NANOSEQ:BEDTOOLS_UCSC_BIGBED:UCSC_BED12TOBIGBED (K562_R1);15661e1b3c062239606527d9086ef46b;2;215792430;3;71234718;0
NFCORE_NANOSEQ:NANOSEQ:BEDTOOLS_UCSC_BIGWIG:UCSC_BEDGRAPHTOBIGWIG (K562_R1);e436a44a58d543215c989d2fb27114b5;2;446006054;3;82700214;0
NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_VIEW_BAM (A549_R1);0006605af967cab629b7fa2c326ef2b4;2;5951400748;2;2929853326;1
NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_SORT (A549_R1);f278b90178cd52ec1176aa6932432c28;1;2929853236;2;2714955496;7
NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_INDEX (A549_R1);2e72dd635f7cfb6cae65676841739904;1;2714955410;2;2338823;5
NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (A549_R1);95e227405fddca9ae91f0e5fb19495f2;2;2717294146;2;641;1
NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (A549_R1);9dba67268103226f1443556010327fcf;3;5864583128;2;3752995;1
NFCORE_NANOSEQ:NANOSEQ:BEDTOOLS_UCSC_BIGBED:BEDTOOLS_BAMBED (4);9bb843529206ac48833196fca7dd38e7;3;2717294448;3;431154329;0
NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (A549_R1);1e9300e1b3aa154e5be5c4788fad5daf;2;2717294146;2;592;1
NFCORE_NANOSEQ:NANOSEQ:BEDTOOLS_UCSC_BIGWIG:BEDTOOLS_GENOMECOV (A549_R1);89e2ec72656f455b6d19e727136b725b;3;2717294448;3;343305482;0
NFCORE_NANOSEQ:NANOSEQ:BEDTOOLS_UCSC_BIGBED:UCSC_BED12TOBIGBED (A549_R1);2fad9ab829f1a8d635571e00822b5993;2;431154245;3;132265319;0
NFCORE_NANOSEQ:NANOSEQ:BEDTOOLS_UCSC_BIGWIG:UCSC_BEDGRAPHTOBIGWIG (A549_R1);13cc82cbf63fbf755c60daa2255829c9;2;343305395;3;63869516;0
NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_VIEW_BAM (K562_R3);510b61276bcf4c99ab1da9e644df7d2b;2;5933393311;2;2953687327;1
NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_SORT (K562_R3);14296b9d1f4a0c5169a11f2e688fcefd;1;2953687237;2;2768645116;7
NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_INDEX (K562_R3);488c410198255e9ae013c5f65f709d94;1;2768645030;2;2735767;4
NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (K562_R3);fa5fa76ca364b39ed38a2a80539e65a4;2;2771380710;2;593;1
NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (K562_R3);45c5c258c9bd7f10aeedc03817e4293f;3;5918669692;2;6528373;1
NFCORE_NANOSEQ:NANOSEQ:BEDTOOLS_UCSC_BIGWIG:BEDTOOLS_GENOMECOV (K562_R3);e66c61ec857eb6ae49c887a9b7e82442;3;2771381012;3;523657962;1
NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (K562_R3);d5e897883daad1ea54a6a2a042b080dd;2;2771380710;2;638;1
NFCORE_NANOSEQ:NANOSEQ:BEDTOOLS_UCSC_BIGBED:BEDTOOLS_BAMBED (5);9f6e7a9772715f70232519e5ada5cdd9;3;2771381012;3;350971286;1
NFCORE_NANOSEQ:NANOSEQ:BEDTOOLS_UCSC_BIGBED:UCSC_BED12TOBIGBED (K562_R3);2fd11ff6660c01cf9728d3b64b40547e;2;350971202;3;116030438;0
NFCORE_NANOSEQ:NANOSEQ:BEDTOOLS_UCSC_BIGWIG:UCSC_BEDGRAPHTOBIGWIG (K562_R3);71095267bf0b12a34339370434c980db;2;523657875;3;99607437;0
NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_VIEW_BAM (A549_R2);d8d20fd7e2e1964f3286da7598632dcd;2;6001669733;2;2961269274;0
NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_SORT (A549_R2);74db66e8d8ab0cb4f7763b4622457dd1;1;2961269184;2;2773439761;7
NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_INDEX (A549_R2);b7ce887074da33cfbfc1c91913f6c572;1;2773439675;2;2622103;5
NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (A549_R2);f508664ac4c3d5485f7c70f62066a57f;3;5923350673;2;38356652;1
NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (A549_R2);20b83258edf0bd50c1f2a5c43f645392;2;2776061691;2;592;1
NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (A549_R2);6c223f27b6a0a675ef4ec806e08d4940;2;2776061691;2;632;1
NFCORE_NANOSEQ:NANOSEQ:BEDTOOLS_UCSC_BIGWIG:BEDTOOLS_GENOMECOV (A549_R2);49c2c8bd7e04debb80aec94575cc8c40;3;2776061993;3;477129680;1
NFCORE_NANOSEQ:NANOSEQ:BEDTOOLS_UCSC_BIGBED:BEDTOOLS_BAMBED (6);1aaa0bc1d3c167c8231247348c2118ee;3;2776061993;3;276958686;1
NFCORE_NANOSEQ:NANOSEQ:BAMBU (1);02abb5ab4a4d06b1d5e07b6901530dc7;8;15927027537;4;336015376;0
NFCORE_NANOSEQ:NANOSEQ:BEDTOOLS_UCSC_BIGBED:UCSC_BED12TOBIGBED (A549_R2);8504b279164aa3923f25cc2867aef87f;2;276958602;3;91478075;0
NFCORE_NANOSEQ:NANOSEQ:BEDTOOLS_UCSC_BIGWIG:UCSC_BEDGRAPHTOBIGWIG (A549_R2);8e101597f2b0074f5626ab0384b27936;2;477129593;3;85896429;0
NFCORE_NANOSEQ:NANOSEQ:DIFFERENTIAL_DESEQ2_DEXSEQ:DESEQ2 (1);44aa2fe1210af9ef907e5a231bb16cdb;1;20773796;2;28647775;0
NFCORE_NANOSEQ:NANOSEQ:DIFFERENTIAL_DESEQ2_DEXSEQ:DEXSEQ (1);9f319e1e21bbcca670d1c9fe952ff90c;1;25160415;2;238912;0
NFCORE_NANOSEQ:NANOSEQ:CUSTOM_DUMPSOFTWAREVERSIONS (1);cf3ead196a790b60fc75ce46bba258e4;1;942;3;3973;1
NFCORE_NANOSEQ:NANOSEQ:MULTIQC (1);8ca5ef844e56e9eac727223e801aaf1c;22;82365600;4;1983029;0
